,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
0,21977,78326,David Thompson,DEN,Denver Nuggets,0027700898,1978-04-09,DEN @ DET,L,0,28,,,,,,17,20,0.85,,,,,,,,,73,,0
1,21977,76804,George Gervin,SAN,San Antonio Spurs,0027700895,1978-04-09,SAN @ NOJ,L,0,23,,,,,,17,20,0.85,,,,,,,,,63,,0
2,21977,77669,Calvin Murphy,HOU,Houston Rockets,0027700767,1978-03-18,HOU vs. NJN,L,0,24,,,,,,9,12,0.75,,,,,,,,,57,,0
3,21977,600013,Rick Barry,GOS,Golden State Warriors,0027700807,1978-03-25,GOS vs. NYK,W,0,19,,,,,,17,18,0.944,,,,,,,,,55,,0
4,21977,600013,Rick Barry,GOS,Golden State Warriors,0027700059,1977-10-29,GOS vs. PHL,W,0,22,,,,,,7,8,0.875,,,,,,,,,51,,0
5,21977,78575,John Williamson,NJN,New Jersey Nets,0027700860,1978-04-04,NJN @ IND,W,0,19,,,,,,12,13,0.923,,,,,,,,,50,,0
6,21977,76598,John Drew,ATL,Atlanta Hawks,0027700584,1978-02-12,ATL @ LAL,W,0,21,,,,,,6,9,0.667,,,,,,,,,48,,0
7,21977,78500,Paul Westphal,PHX,Phoenix Suns,0027700201,1977-11-27,PHX vs. DEN,W,0,20,,,,,,8,10,0.8,,,,,,,,,48,,0
8,21977,77669,Calvin Murphy,HOU,Houston Rockets,0027700715,1978-03-10,HOU vs. WAS,L,0,21,,,,,,4,4,1.0,,,,,,,,,46,,0
9,21977,76598,John Drew,ATL,Atlanta Hawks,0027700517,1978-01-29,ATL vs. BUF,W,0,15,,,,,,15,22,0.682,,,,,,,,,45,,0
10,21977,600013,Rick Barry,GOS,Golden State Warriors,0027700108,1977-11-09,GOS vs. IND,W,0,16,,,,,,13,13,1.0,,,,,,,,,45,,0
11,21977,77264,Bernard King,NJN,New Jersey Nets,0027700383,1978-01-04,NJN vs. PHX,W,0,20,,,,,,4,6,0.667,,,,,,,,,44,,0
12,21977,600013,Rick Barry,GOS,Golden State Warriors,0027700034,1977-10-25,GOS @ CHI,W,0,17,,,,,,10,11,0.909,,,,,,,,,44,,0
13,21977,76887,Kevin Grevey,WAS,Washington Bullets,0027700715,1978-03-10,WAS @ HOU,W,0,15,,,,,,13,15,0.867,,,,,,,,,43,,0
14,21977,78575,John Williamson,NJN,New Jersey Nets,0027700582,1978-02-12,NJN vs. NYK,W,0,18,,,,,,7,8,0.875,,,,,,,,,43,,0
15,21977,78500,Paul Westphal,PHX,Phoenix Suns,0027700581,1978-02-12,PHX vs. WAS,W,0,19,,,,,,5,6,0.833,,,,,,,,,43,,0
16,21977,78326,David Thompson,DEN,Denver Nuggets,0027700570,1978-02-10,DEN @ SEA,L,0,18,,,,,,7,9,0.778,,,,,,,,,43,,0
17,21977,76681,Julius Erving,PHL,Philadelphia 76ers,0027700466,1978-01-19,PHL @ CLE,L,0,18,,,,,,7,8,0.875,,,,,,,,,43,,0
18,21977,78500,Paul Westphal,PHX,Phoenix Suns,0027700393,1978-01-05,PHX @ BOS,W,0,16,,,,,,11,11,1.0,,,,,,,,,43,,0
19,21977,76003,Kareem Abdul-Jabbar,LAL,Los Angeles Lakers,0027700273,1977-12-11,LAL vs. BUF,W,0,14,,,,,,15,19,0.789,,,,,,,,,43,,0
20,21977,78575,John Williamson,IND,Indiana Pacers,0027700175,1977-11-23,IND vs. GOS,W,0,18,,,,,,7,9,0.778,,,,,,,,,43,,0
21,21977,78623,Larry Wright,WAS,Washington Bullets,0027700052,1977-10-28,WAS @ IND,L,0,18,,,,,,7,8,0.875,,,,,,,,,43,,0
22,21977,77669,Calvin Murphy,HOU,Houston Rockets,0027700884,1978-04-07,HOU vs. NOJ,L,0,17,,,,,,8,8,1.0,,,,,,,,,42,,0
23,21977,78326,David Thompson,DEN,Denver Nuggets,0027700813,1978-03-26,DEN @ NOJ,W,0,18,,,,,,6,7,0.857,,,,,,,,,42,,0
24,21977,78575,John Williamson,NJN,New Jersey Nets,0027700757,1978-03-17,NJN vs. DEN,W,0,18,,,,,,6,8,0.75,,,,,,,,,42,,0
25,21977,77246,Larry Kenon,SAN,San Antonio Spurs,0027700536,1978-02-02,SAN vs. NYK,W,0,16,,,,,,10,11,0.909,,,,,,,,,42,,0
26,21977,76804,George Gervin,SAN,San Antonio Spurs,0027700511,1978-01-29,SAN @ KCK,W,0,19,,,,,,4,5,0.8,,,,,,,,,42,,0
27,21977,77459,Pete Maravich,NOJ,New Orleans Jazz,0027700349,1977-12-27,NOJ @ CLE,W,0,17,,,,,,8,9,0.889,,,,,,,,,42,,0
28,21977,600013,Rick Barry,GOS,Golden State Warriors,0027700324,1977-12-21,GOS vs. BOS,W,0,17,,,,,,8,8,1.0,,,,,,,,,42,,0
29,21977,78326,David Thompson,DEN,Denver Nuggets,0027700198,1977-11-26,DEN vs. IND,W,0,13,,,,,,16,17,0.941,,,,,,,,,42,,0
30,21977,76804,George Gervin,SAN,San Antonio Spurs,0027700710,1978-03-08,SAN vs. SEA,L,0,15,,,,,,11,17,0.647,,,,,,,,,41,,0
31,21977,76598,John Drew,ATL,Atlanta Hawks,0027700617,1978-02-18,ATL @ HOU,L,0,12,,,,,,17,19,0.895,,,,,,,,,41,,0
32,21977,600013,Rick Barry,GOS,Golden State Warriors,0027700607,1978-02-17,GOS vs. PHX,W,0,19,,,,,,3,3,1.0,,,,,,,,,41,,0
33,21977,600005,Bob Lanier,DET,Detroit Pistons,0027700574,1978-02-11,DET vs. NOJ,W,0,19,,,,,,3,6,0.5,,,,,,,,,41,,0
34,21977,76598,John Drew,ATL,Atlanta Hawks,0027700564,1978-02-09,ATL @ PHX,L,0,13,,,,,,15,20,0.75,,,,,,,,,41,,0
35,21977,78326,David Thompson,DEN,Denver Nuggets,0027700519,1978-01-31,DEN @ NYK,W,0,14,,,,,,13,14,0.929,,,,,,,,,41,,0
36,21977,78575,John Williamson,IND,Indiana Pacers,0027700451,1978-01-17,IND @ CHI,L,0,18,,,,,,5,5,1.0,,,,,,,,,41,,0
37,21977,78326,David Thompson,DEN,Denver Nuggets,0027700427,1978-01-12,DEN @ HOU,W,0,17,,,,,,7,8,0.875,,,,,,,,,41,,0
38,21977,77669,Calvin Murphy,HOU,Houston Rockets,0027700405,1978-01-07,HOU @ ATL,L,0,18,,,,,,5,6,0.833,,,,,,,,,41,,0
39,21977,77290,Billy Knight,BUF,Buffalo Braves,0027700351,1977-12-27,BUF vs. MIL,L,0,13,,,,,,15,18,0.833,,,,,,,,,41,,0
40,21977,78133,Lonnie Shelton,NYK,New York Knicks,0027700297,1977-12-16,NYK @ MIL,L,0,15,,,,,,11,12,0.917,,,,,,,,,41,,0
41,21977,77459,Pete Maravich,NOJ,New Orleans Jazz,0027700202,1977-11-27,NOJ vs. KCK,W,0,19,,,,,,3,3,1.0,,,,,,,,,41,,0
42,21977,77264,Bernard King,NJN,New Jersey Nets,0027700080,1977-11-04,NJN vs. PHL,L,0,16,,,,,,9,11,0.818,,,,,,,,,41,,0
