,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
0,21963,76375,Wilt Chamberlain,SFW,San Francisco Warriors,0026300263,1964-02-11,SFW @ DET,W,0,25,,,,,,9.0,21.0,0.429,,,,,,,,,59,,0
1,21963,76375,Wilt Chamberlain,SFW,San Francisco Warriors,0026300226,1964-01-28,SFW @ PHL,W,0,24,,,,,,11.0,20.0,0.55,,,,,,,,,59,,0
2,21963,76375,Wilt Chamberlain,SFW,San Francisco Warriors,0026300102,1963-12-06,SFW vs. LAL,L,0,22,49.0,0.449,,,,15.0,29.0,0.517,,,,4.0,,,,1.0,59,,0
3,21963,76375,Wilt Chamberlain,SFW,San Francisco Warriors,0026300349,1964-03-14,SFW @ LAL,W,0,22,,,,,,11.0,18.0,0.611,,,,,,,,,55,,0
4,21963,76375,Wilt Chamberlain,SFW,San Francisco Warriors,0026300032,1963-11-02,SFW vs. LAL,W,0,23,,,,,,9.0,15.0,0.6,,,,,,,,,55,,0
5,21963,76375,Wilt Chamberlain,SFW,San Francisco Warriors,0026300300,1964-02-25,SFW vs. CIN,W,0,22,,,,,,8.0,16.0,0.5,,,,,,,,3.0,52,,0
6,21963,76375,Wilt Chamberlain,SFW,San Francisco Warriors,0026300282,1964-02-18,SFW @ DET,W,0,20,,,,,,12.0,16.0,0.75,,,,,,,,,52,,0
7,21963,76375,Wilt Chamberlain,SFW,San Francisco Warriors,0026300279,1964-02-17,SFW @ CIN,L,0,22,,,,,,8.0,12.0,0.667,,,,,,,,,52,,0
8,21963,77847,Bob Pettit,STL,St. Louis Hawks,0026300060,1963-11-16,STL vs. BLT,W,0,20,,,,,,12.0,13.0,0.923,,,,,,,,,52,,0
9,21963,76882,Hal Greer,PHL,Philadelphia 76ers,0026300290,1964-02-21,PHL vs. BOS,W,0,19,,,,,,12.0,14.0,0.857,,,,,,,,,50,,0
10,21963,76375,Wilt Chamberlain,SFW,San Francisco Warriors,0026300180,1964-01-10,SFW vs. LAL,W,0,22,36.0,0.611,,,,6.0,13.0,0.462,,,,,,,,1.0,50,,0
11,21963,76375,Wilt Chamberlain,SFW,San Francisco Warriors,0026300224,1964-01-26,SFW @ LAL,L,0,18,,,,,,13.0,24.0,0.542,,,,,,,,,49,,0
12,21963,76375,Wilt Chamberlain,SFW,San Francisco Warriors,0026300143,1963-12-26,SFW @ PHL,L,0,16,,,,,,17.0,22.0,0.773,,,,,,,,,49,,0
13,21963,76375,Wilt Chamberlain,SFW,San Francisco Warriors,0026300110,1963-12-10,SFW vs. BLT,W,0,21,,,,,,7.0,9.0,0.778,,,,,,,,,49,,0
14,21963,76375,Wilt Chamberlain,SFW,San Francisco Warriors,0026300053,1963-11-13,SFW @ CIN,W,0,20,,,,,,9.0,13.0,0.692,,,,,,,,,49,,0
15,21963,600015,Oscar Robertson,CIN,Cincinnati Royals,0026300348,1964-03-14,CIN @ STL,L,0,18,,,,,,12.0,15.0,0.8,,,,,,,,,48,,0
16,21963,600015,Oscar Robertson,CIN,Cincinnati Royals,0026300241,1964-02-02,CIN @ BOS,W,0,16,,,,,,16.0,18.0,0.889,,,,,,,,,48,,0
17,21963,600015,Oscar Robertson,CIN,Cincinnati Royals,0026300097,1963-12-05,CIN vs. BOS,W,0,18,,,,,,12.0,12.0,1.0,,,,,,,,,48,,0
18,21963,76144,Walt Bellamy,BLT,Baltimore Bullets,0026300095,1963-12-04,BLT vs. LAL,W,0,20,,,,,,8.0,10.0,0.8,,,,,,,,,48,,0
19,21963,76375,Wilt Chamberlain,SFW,San Francisco Warriors,0026300328,1964-03-07,SFW @ LAL,W,0,21,46.0,0.457,,0.0,,5.0,14.0,0.357,,,,10.0,,,,4.0,47,,0
20,21963,76375,Wilt Chamberlain,SFW,San Francisco Warriors,0026300186,1964-01-12,SFW vs. NYK,W,0,20,35.0,0.571,,,,7.0,9.0,0.778,,,,,,,,1.0,47,,0
21,21963,76375,Wilt Chamberlain,SFW,San Francisco Warriors,0026300154,1963-12-30,SFW @ DET,L,0,16,,,,,,15.0,24.0,0.625,,,,,,,,,47,,0
22,21963,78497,Jerry West,LAL,Los Angeles Lakers,0026300141,1963-12-25,LAL @ NYK,W,0,19,,,,,,9.0,11.0,0.818,,,,,,,,,47,,0
23,21963,77847,Bob Pettit,STL,St. Louis Hawks,0026300184,1964-01-12,STL vs. BLT,L,0,16,,,,,,14.0,15.0,0.933,,,,,,,,,46,,0
24,21963,76144,Walt Bellamy,BLT,Baltimore Bullets,0026300060,1963-11-16,BLT @ STL,L,0,16,,,,,,14.0,18.0,0.778,,,,,,,,,46,,0
25,21963,600015,Oscar Robertson,CIN,Cincinnati Royals,0026300279,1964-02-17,CIN vs. SFW,W,0,14,,,,,,17.0,18.0,0.944,,,,,,,,,45,,0
26,21963,76144,Walt Bellamy,BLT,Baltimore Bullets,0026300125,1963-12-17,BLT @ BOS,L,0,22,,,,,,1.0,3.0,0.333,,,,,,,,,45,,0
27,21963,76144,Walt Bellamy,BLT,Baltimore Bullets,0026300013,1963-10-23,BLT vs. NYK,W,0,16,,,,,,13.0,18.0,0.722,,,,,,,,,45,,0
28,21963,76375,Wilt Chamberlain,SFW,San Francisco Warriors,0026300326,1964-03-05,SFW vs. STL,L,0,15,,,,,,14.0,25.0,0.56,,,,,,,,,44,,0
29,21963,600015,Oscar Robertson,CIN,Cincinnati Royals,0026300272,1964-02-15,CIN @ NYK,W,0,14,,,,,,16.0,18.0,0.889,,,,,,,,,44,,0
30,21963,600015,Oscar Robertson,CIN,Cincinnati Royals,0026300200,1964-01-19,CIN @ STL,L,0,14,,,,,,16.0,19.0,0.842,,,,,,,,,44,,0
31,21963,76375,Wilt Chamberlain,SFW,San Francisco Warriors,0026300123,1963-12-15,SFW vs. BLT,W,0,20,,,,,,4.0,7.0,0.571,,,,,,,,,44,,0
32,21963,600015,Oscar Robertson,CIN,Cincinnati Royals,0026300312,1964-02-29,CIN @ PHL,W,0,16,,,,,,11.0,13.0,0.846,,,,,,,,,43,,0
33,21963,78497,Jerry West,LAL,Los Angeles Lakers,0026300294,1964-02-22,LAL vs. CIN,L,0,17,26.0,0.654,,,,9.0,12.0,0.75,,,,7.0,,,,4.0,43,,0
34,21963,76375,Wilt Chamberlain,SFW,San Francisco Warriors,0026300178,1964-01-09,SFW vs. NYK,W,0,16,,,,,,11.0,16.0,0.688,,,,,,,,,43,,0
35,21963,76970,John Havlicek,BOS,Boston Celtics,0026300125,1963-12-17,BOS vs. BLT,W,0,18,,,,,,7.0,8.0,0.875,,,,,,,,,43,,0
