,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,NET_RATING,USG_PCT,TS_PCT
0,201166,Aaron Brooks,1610612741,CHI,31.0,72,161,-1.4,0.231,0.494
1,203932,Aaron Gordon,1610612753,ORL,20.0,81,220,-1.3,0.171,0.541
2,1626151,Aaron Harrison,1610612766,CHA,21.0,78,210,2.2,0.138,0.371
3,203940,Adreian Payne,1610612750,MIN,25.0,82,237,-10.8,0.18,0.422
4,201143,Al Horford,1610612737,ATL,30.0,82,245,4.9,0.206,0.565
5,2744,Al Jefferson,1610612766,CHA,31.0,82,289,3.7,0.245,0.507
6,202329,Al-Farouq Aminu,1610612757,POR,25.0,81,215,1.5,0.169,0.533
7,101187,Alan Anderson,1610612764,WAS,33.0,78,220,5.4,0.157,0.495
8,1626210,Alan Williams,1610612756,PHX,23.0,80,260,-0.2,0.201,0.481
9,202692,Alec Burks,1610612762,UTA,24.0,78,214,-2.0,0.251,0.52
10,203458,Alex Len,1610612756,PHX,23.0,85,260,-7.8,0.204,0.482
11,1627293,Alex Stepheson,1610612763,MEM,28.0,82,270,-3.8,0.17,0.341
12,201582,Alexis Ajinca,1610612740,NOP,28.0,86,248,-3.0,0.206,0.514
13,203459,Allen Crabbe,1610612757,POR,24.0,78,210,0.1,0.163,0.572
14,202087,Alonzo Gee,1610612740,NOP,29.0,78,225,-4.0,0.092,0.572
15,2405,Amar'e Stoudemire,1610612748,MIA,33.0,82,245,1.8,0.18,0.599
16,101161,Amir Johnson,1610612738,BOS,29.0,81,240,4.6,0.137,0.602
17,2760,Anderson Varejao,1610612744,GSW,33.0,83,273,-0.5,0.147,0.473
18,203083,Andre Drummond,1610612765,DET,22.0,83,279,2.0,0.24,0.499
19,2738,Andre Iguodala,1610612744,GSW,32.0,78,215,14.4,0.12,0.565
20,1889,Andre Miller,1610612759,SAS,40.0,75,200,5.1,0.162,0.6
21,203460,Andre Roberson,1610612760,OKC,24.0,79,210,9.4,0.093,0.566
22,200745,Andrea Bargnani,1610612751,BKN,30.0,84,245,-15.7,0.234,0.5
23,101106,Andrew Bogut,1610612744,GSW,31.0,84,260,14.2,0.116,0.623
24,202726,Andrew Goudelock,1610612745,HOU,27.0,75,200,13.6,0.243,0.506
25,203094,Andrew Nicholson,1610612753,ORL,26.0,81,250,1.2,0.209,0.567
26,203952,Andrew Wiggins,1610612750,MIN,21.0,80,199,-1.0,0.269,0.543
27,203461,Anthony Bennett,1610612761,TOR,23.0,80,245,-12.5,0.181,0.446
28,1626148,Anthony Brown,1610612747,LAL,23.0,79,210,-4.3,0.11,0.427
29,203076,Anthony Davis,1610612740,NOP,23.0,82,253,-4.7,0.296,0.559
30,201627,Anthony Morrow,1610612760,OKC,30.0,77,210,4.0,0.171,0.543
31,201229,Anthony Tolliver,1610612765,DET,31.0,80,240,-0.7,0.126,0.543
32,203462,Archie Goodwin,1610612756,PHX,21.0,77,200,-11.0,0.231,0.498
33,203382,Aron Baynes,1610612765,DET,29.0,82,260,-4.7,0.187,0.563
34,201167,Arron Afflalo,1610612752,NYK,30.0,77,210,-3.2,0.181,0.531
35,203085,Austin Rivers,1610612746,LAC,23.0,76,200,-2.1,0.195,0.523
36,202340,Avery Bradley,1610612738,BOS,25.0,74,180,4.2,0.2,0.538
37,1626253,Axel Toupane,1610612743,DEN,23.0,79,210,-2.1,0.125,0.49
38,203463,Ben McLemore,1610612758,SAC,23.0,77,195,-0.6,0.174,0.531
39,2757,Beno Udrih,1610612763,MEM,33.0,75,205,-1.3,0.172,0.496
40,202687,Bismack Biyombo,1610612761,TOR,23.0,81,245,3.8,0.117,0.586
41,201933,Blake Griffin,1610612746,LAC,27.0,82,251,7.9,0.292,0.544
42,1626246,Boban Marjanovic,1610612759,SAS,27.0,87,290,6.6,0.229,0.662
43,1626171,Bobby Portis,1610612741,CHI,21.0,83,230,-7.9,0.207,0.469
44,202711,Bojan Bogdanovic,1610612751,BKN,27.0,80,216,-8.8,0.194,0.55
45,2564,Boris Diaw,1610612759,SAS,34.0,80,250,10.8,0.168,0.582
46,203078,Bradley Beal,1610612764,WAS,23.0,77,207,-1.6,0.25,0.547
47,201148,Brandan Wright,1610612763,MEM,28.0,82,210,-13.1,0.156,0.663
48,1626183,Branden Dawson,1610612746,LAC,23.0,78,225,-24.6,0.092,0.46
49,101138,Brandon Bass,1610612747,LAL,31.0,80,250,-2.6,0.138,0.619
50,201943,Brandon Jennings,1610612753,ORL,26.0,73,169,0.4,0.198,0.491
51,202688,Brandon Knight,1610612756,PHX,24.0,75,189,-6.8,0.263,0.522
52,201575,Brandon Rush,1610612744,GSW,30.0,78,220,0.2,0.128,0.56
53,203148,Brian Roberts,1610612757,POR,30.0,73,173,-6.2,0.196,0.552
54,1627362,Briante Weber,1610612748,MIA,23.0,74,165,-22.5,0.118,0.38
55,201572,Brook Lopez,1610612751,BKN,28.0,84,275,-3.7,0.276,0.562
56,203998,Bruno Caboclo,1610612761,TOR,20.0,81,205,-2.5,0.164,0.125
57,203955,Bryce Cotton,1610612763,MEM,23.0,73,165,-31.0,0.179,0.4
58,1626214,Bryce Dejean-Jones,1610612740,NOP,23.0,78,203,-7.0,0.141,0.505
59,203468,CJ McCollum,1610612757,POR,24.0,76,200,2.0,0.27,0.544
60,101139,CJ Miles,1610612754,IND,29.0,78,231,-0.5,0.225,0.547
61,201228,CJ Watson,1610612753,ORL,32.0,74,175,-2.3,0.12,0.461
62,203912,CJ Wilcox,1610612746,LAC,25.0,77,195,8.8,0.2,0.491
63,203946,Cameron Bairstow,1610612765,DET,25.0,81,250,-7.1,0.198,0.391
64,1626166,Cameron Payne,1610612760,OKC,21.0,75,185,-2.8,0.206,0.49
65,201171,Carl Landry,1610612755,PHI,32.0,81,248,-10.4,0.239,0.605
66,2546,Carmelo Anthony,1610612752,NYK,32.0,80,240,-0.7,0.295,0.53
67,2406,Caron Butler,1610612758,SAC,36.0,79,228,-12.4,0.163,0.49
68,202718,Chandler Parsons,1610612742,DAL,27.0,82,230,1.3,0.208,0.589
69,101112,Channing Frye,1610612739,CLE,33.0,83,255,3.7,0.156,0.586
70,101236,Charles Hayes,1610612746,LAC,33.0,78,240,-2.0,0.112,0.694
71,101111,Charlie Villanueva,1610612742,DAL,31.0,83,232,-7.9,0.244,0.473
72,201978,Chase Budinger,1610612756,PHX,28.0,79,209,-0.1,0.142,0.514
73,2365,Chris Andersen,1610612763,MEM,37.0,82,245,-10.7,0.109,0.598
74,2547,Chris Bosh,1610612748,MIA,32.0,83,235,1.7,0.253,0.571
75,203142,Chris Copeland,1610612749,MIL,32.0,81,239,-26.2,0.177,0.462
76,203187,Chris Johnson,1610612762,UTA,26.0,78,206,4.6,0.137,0.482
77,2549,Chris Kaman,1610612757,POR,34.0,84,265,-13.2,0.213,0.496
78,1626191,Chris McCullough,1610612751,BKN,21.0,83,200,-16.1,0.16,0.47
79,101108,Chris Paul,1610612746,LAC,31.0,72,175,11.9,0.269,0.575
80,1626174,Christian Wood,1610612755,PHI,20.0,83,220,-13.5,0.187,0.49
81,203921,Cleanthony Early,1610612752,NYK,25.0,80,210,0.4,0.148,0.371
82,1626146,Cliff Alexander,1610612757,POR,20.0,80,240,-15.1,0.151,0.5
83,203991,Clint Capela,1610612745,HOU,22.0,82,240,3.1,0.159,0.553
84,203469,Cody Zeller,1610612766,CHA,23.0,84,240,4.4,0.154,0.592
85,202332,Cole Aldrich,1610612746,LAC,27.0,83,250,1.0,0.19,0.626
86,201147,Corey Brewer,1610612745,HOU,30.0,81,186,-2.2,0.176,0.481
87,203928,Cory Jefferson,1610612756,PHX,25.0,81,218,-10.2,0.209,0.446
88,202709,Cory Joseph,1610612761,TOR,24.0,75,190,6.9,0.17,0.512
89,1626262,Coty Clarke,1610612738,BOS,23.0,79,225,24.4,0.363,0.75
90,201584,Courtney Lee,1610612766,CHA,30.0,77,200,2.9,0.15,0.551
91,1626245,Cristiano Felicio,1610612741,CHI,23.0,82,275,5.6,0.136,0.601
92,1626156,D'Angelo Russell,1610612747,LAL,20.0,77,195,-13.0,0.241,0.507
93,201571,D.J. Augustin,1610612743,DEN,28.0,72,183,-1.4,0.183,0.575
94,2563,Dahntay Jones,1610612739,CLE,35.0,78,225,-6.1,0.157,0.464
95,203081,Damian Lillard,1610612757,POR,25.0,75,195,0.9,0.31,0.56
96,203996,Damien Inglis,1610612749,MIL,21.0,80,246,-10.0,0.158,0.444
97,204014,Damjan Rudez,1610612750,MIN,30.0,81,230,-2.1,0.126,0.572
98,201568,Danilo Gallinari,1610612743,DEN,27.0,82,225,-3.5,0.228,0.582
99,201980,Danny Green,1610612759,SAS,29.0,78,215,12.7,0.145,0.492
100,201967,Dante Cunningham,1610612740,NOP,29.0,80,230,-6.4,0.111,0.54
101,201589,Darrell Arthur,1610612743,DEN,28.0,81,235,-2.1,0.168,0.514
102,201954,Darren Collison,1610612758,SAC,28.0,72,175,-2.4,0.193,0.591
103,1626199,Darrun Hilliard,1610612765,DET,23.0,78,205,-0.1,0.198,0.511
104,101135,David Lee,1610612742,DAL,33.0,81,245,-3.0,0.215,0.568
105,2561,David West,1610612759,SAS,35.0,81,250,11.8,0.179,0.573
106,201599,DeAndre Jordan,1610612746,LAC,27.0,83,265,10.2,0.154,0.628
107,201971,DeJuan Blair,1610612764,WAS,27.0,79,270,-11.4,0.172,0.414
108,201942,DeMar DeRozan,1610612761,TOR,26.0,79,220,3.0,0.297,0.55
109,202326,DeMarcus Cousins,1610612758,SAC,25.0,83,270,0.0,0.352,0.538
110,201960,DeMarre Carroll,1610612761,TOR,29.0,80,212,2.7,0.179,0.49
111,1626153,Delon Wright,1610612761,TOR,24.0,77,190,5.2,0.226,0.54
112,203471,Dennis Schroder,1610612737,ATL,22.0,73,172,7.8,0.293,0.51
113,101114,Deron Williams,1610612742,DAL,32.0,75,200,0.4,0.221,0.53
114,202324,Derrick Favors,1610612762,UTA,24.0,82,265,1.1,0.239,0.551
