,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,NET_RATING,USG_PCT,TS_PCT
0,201985,A.J. Price,1610612764,WAS,26.0,74,185,-2.3,0.181,0.501
1,201166,Aaron Brooks,1610612745,HOU,28.0,72,161,-10.7,0.181,0.555
2,201189,Aaron Gray,1610612761,TOR,28.0,84,270,-7.7,0.132,0.544
3,1733,Al Harrington,1610612753,ORL,33.0,81,245,-16.0,0.249,0.434
4,201143,Al Horford,1610612737,ATL,27.0,82,250,3.3,0.221,0.56
5,2744,Al Jefferson,1610612762,UTA,28.0,82,289,-3.5,0.26,0.522
6,202329,Al-Farouq Aminu,1610612740,NOH,22.0,81,215,-1.3,0.144,0.519
7,101187,Alan Anderson,1610612761,TOR,30.0,78,220,-3.7,0.237,0.509
8,202692,Alec Burks,1610612762,UTA,21.0,78,202,3.8,0.2,0.507
9,203144,Alexey Shved,1610612750,MIN,24.0,78,182,-2.3,0.206,0.474
10,202087,Alonzo Gee,1610612739,CLE,26.0,78,219,-8.0,0.168,0.505
11,2405,Amar'e Stoudemire,1610612752,NYK,30.0,83,245,3.0,0.257,0.637
12,101161,Amir Johnson,1610612761,TOR,26.0,81,210,4.1,0.16,0.591
13,2760,Anderson Varejao,1610612739,CLE,30.0,83,260,-7.3,0.18,0.529
14,101154,Andray Blatche,1610612751,BKN,26.0,83,260,-1.3,0.263,0.547
15,203083,Andre Drummond,1610612765,DET,19.0,82,270,-1.5,0.17,0.578
16,2738,Andre Iguodala,1610612743,DEN,29.0,78,207,7.4,0.188,0.52
17,1889,Andre Miller,1610612743,DEN,37.0,74,200,5.1,0.18,0.548
18,200745,Andrea Bargnani,1610612761,TOR,27.0,84,256,-5.8,0.233,0.482
19,1905,Andrei Kirilenko,1610612750,MIN,32.0,81,235,-1.4,0.173,0.59
20,101106,Andrew Bogut,1610612744,GSW,28.0,84,260,2.8,0.135,0.463
21,202726,Andrew Goudelock,1610612747,LAL,24.0,75,200,-88.3,0.157,0.0
22,203094,Andrew Nicholson,1610612753,ORL,23.0,81,250,-6.9,0.221,0.557
23,2740,Andris Biedrins,1610612744,GSW,27.0,84,242,-4.9,0.037,0.449
24,1712,Antawn Jamison,1610612747,LAL,37.0,81,235,2.3,0.188,0.561
