,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,NET_RATING,USG_PCT,TS_PCT
0,471,,,,,,,-10.5,0.162,0.442
1,920,A.C. Green,1610612742.0,DAL,33.0,81.0,225,-8.0,0.119,0.523
2,243,Aaron McKie,1610612765.0,DET,24.0,77.0,209,5.2,0.147,0.524
3,1425,Aaron Williams,1610612763.0,VAN,25.0,81.0,225,-8.3,0.168,0.599
4,768,Acie Earl,1610612749.0,MIL,27.0,83.0,240,-6.4,0.224,0.435
5,228,Adam Keefe,1610612762.0,UTA,27.0,81.0,241,6.7,0.126,0.572
6,154,Adrian Caldwell,1610612755.0,PHI,30.0,80.0,265,-6.2,0.105,0.443
7,673,Alan Henderson,1610612737.0,ATL,24.0,81.0,235,-9.7,0.202,0.51
8,1059,Aleksandar Djordjevic,1610612757.0,POR,29.0,74.0,198,4.8,0.179,0.687
9,275,Allan Houston,1610612752.0,NYK,26.0,78.0,200,2.9,0.223,0.531
10,947,Allen Iverson,1610612755.0,PHI,22.0,72.0,165,-7.0,0.284,0.513
11,297,Alonzo Mourning,1610612748.0,MIA,27.0,82.0,261,10.5,0.275,0.578
12,175,Alton Lister,1610612738.0,BOS,38.0,84.0,245,-13.3,0.1,0.48
13,1043,Amal McCaskill,1610612753.0,ORL,23.0,83.0,235,-15.7,0.206,0.376
14,692,Andrew DeClercq,1610612744.0,GSW,24.0,82.0,230,-5.6,0.173,0.552
15,457,Andrew Lang,1610612749.0,MIL,31.0,83.0,275,-1.2,0.123,0.498
16,358,Anfernee Hardaway,1610612753.0,ORL,25.0,79.0,215,4.6,0.254,0.554
17,924,Anthony Goldwire,1610612743.0,DEN,25.0,74.0,182,-4.1,0.168,0.531
18,193,Anthony Mason,1610612766.0,CHH,30.0,80.0,250,2.6,0.179,0.585
19,292,Anthony Miller,1610612737.0,ATL,25.0,81.0,255,-50.0,0.149,0.0
20,324,Anthony Peeler,1610612763.0,VAN,27.0,76.0,208,-10.4,0.248,0.487
21,156,Antoine Carr,1610612762.0,UTA,35.0,81.0,255,2.2,0.21,0.522
22,952,Antoine Walker,1610612738.0,BOS,20.0,81.0,224,-9.3,0.251,0.474
23,213,Antonio Davis,1610612754.0,IND,28.0,81.0,230,3.4,0.187,0.537
24,176,Antonio Harvey,1610612760.0,SEA,26.0,83.0,225,1.4,0.217,0.55
25,226,Antonio Lang,1610612739.0,CLE,25.0,80.0,230,0.7,0.136,0.467
26,686,Antonio McDyess,1610612743.0,DEN,22.0,81.0,220,-7.5,0.267,0.509
27,288,Armen Gilliam,1610612749.0,MIL,33.0,81.0,260,-3.7,0.169,0.543
28,717,Arvydas Sabonis,1610612757.0,POR,32.0,87.0,292,8.1,0.24,0.592
29,732,Ashraf Amaya,1610612764.0,WAS,25.0,80.0,230,-8.6,0.184,0.382
30,422,Avery Johnson,1610612759.0,SAS,32.0,71.0,180,-8.6,0.175,0.517
