,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,NET_RATING,USG_PCT,TS_PCT
0,920,A.C. Green,1610612742,DAL,35.0,81.0,225,-5.6,0.148,0.441
1,243,Aaron McKie,1610612755,PHI,26.0,77.0,209,-1.9,0.152,0.454
2,1425,Aaron Williams,1610612760,SEA,27.0,81.0,225,-11.2,0.18,0.508
3,228,Adam Keefe,1610612762,UTA,29.0,81.0,230,4.2,0.142,0.533
4,1502,Adonal Foyle,1610612744,GSW,24.0,82.0,250,-3.9,0.126,0.45
5,1817,Adonis Jordan,1610612749,MIL,28.0,71.0,170,-36.4,0.185,0.521
6,1733,Al Harrington,1610612754,IND,19.0,81.0,230,-8.3,0.21,0.359
7,673,Alan Henderson,1610612737,ATL,26.0,81.0,235,-3.1,0.224,0.485
8,275,Allan Houston,1610612752,NYK,28.0,78.0,200,1.8,0.241,0.515
9,947,Allen Iverson,1610612755,PHI,24.0,72.0,165,3.6,0.323,0.508
10,297,Alonzo Mourning,1610612748,MIA,29.0,82.0,261,10.6,0.27,0.564
11,1591,Alvin Sims,1610612756,PHX,24.0,76.0,235,-30.0,0.272,0.451
12,1541,Alvin Williams,1610612761,TOR,24.0,77.0,185,-3.1,0.137,0.477
13,1754,Andrae Patterson,1610612750,MIN,23.0,81.0,238,-1.6,0.206,0.505
14,692,Andrew DeClercq,1610612739,CLE,26.0,82.0,230,-2.6,0.166,0.549
15,1845,Andrew Gaze,1610612759,SAS,33.0,79.0,205,27.4,0.206,0.42
16,457,Andrew Lang,1610612741,CHI,33.0,83.0,245,-7.1,0.155,0.367
17,358,Anfernee Hardaway,1610612753,ORL,27.0,79.0,215,1.9,0.224,0.488
18,1712,Antawn Jamison,1610612744,GSW,23.0,81.0,223,-3.0,0.216,0.487
19,138,Anthony Avent,1610612762,UTA,29.0,81.0,235,5.4,0.202,0.324
20,1533,Anthony Johnson,1610612737,ATL,24.0,75.0,190,-1.8,0.177,0.467
21,292,Anthony Miller,1610612745,HOU,27.0,81.0,255,7.2,0.142,0.502
22,1515,Anthony Parker,1610612755,PHI,24.0,78.0,215,38.3,0.177,1.0
23,324,Anthony Peeler,1610612750,MIN,29.0,76.0,208,3.4,0.172,0.465
24,156,Antoine Carr,1610612745,HOU,37.0,81.0,270,-6.4,0.198,0.427
25,952,Antoine Walker,1610612738,BOS,22.0,81.0,245,-6.2,0.273,0.476
26,1498,Antonio Daniels,1610612759,SAS,24.0,76.0,200,10.1,0.192,0.52
27,213,Antonio Davis,1610612754,IND,30.0,81.0,230,1.2,0.181,0.535
28,226,Antonio Lang,1610612739,CLE,27.0,80.0,205,-23.9,0.113,0.653
29,686,Antonio McDyess,1610612743,DEN,24.0,81.0,220,-5.9,0.273,0.515
30,288,Armen Gilliam,1610612749,MIL,35.0,81.0,260,-1.3,0.222,0.525
31,717,Arvydas Sabonis,1610612757,POR,34.0,87.0,292,4.4,0.219,0.546
32,1506,Austin Croshere,1610612754,IND,24.0,81.0,235,-12.5,0.208,0.54
33,422,Avery Johnson,1610612759,SAS,34.0,71.0,180,9.7,0.171,0.487
34,769,B.J. Armstrong,1610612753,ORL,31.0,74.0,185,-5.2,0.16,0.54
35,989,Ben Davis,1610612752,NYK,26.0,81.0,240,16.6,0.341,0.433
36,1112,Ben Wallace,1610612764,WAS,24.0,81.0,240,1.8,0.11,0.537
37,104,Benoit Benjamin,1610612755,PHI,34.0,84.0,250,-1.8,0.132,0.286
38,223,Bill Curley,1610612750,MIN,27.0,81.0,220,5.9,0.107,0.477
39,82,Bill Wennington,1610612741,CHI,36.0,84.0,277,-7.7,0.218,0.381
40,182,Billy Owens,1610612760,SEA,30.0,80.0,220,-2.3,0.21,0.452
41,902,Bimbo Coles,1610612744,GSW,31.0,74.0,182,-2.7,0.187,0.496
42,183,Bison Dele,1610612765,DET,30.0,83.0,260,2.1,0.243,0.531
43,898,Blue Edwards,1610612748,MIA,33.0,76.0,200,-1.1,0.168,0.495
44,448,Bo Outlaw,1610612753,ORL,28.0,80.0,210,-0.5,0.136,0.535
45,682,Bob Sura,1610612739,CLE,26.0,77.0,200,-4.0,0.194,0.419
46,1517,Bobby Jackson,1610612750,MIN,26.0,73.0,185,-1.7,0.217,0.461
47,184,Bobby Phills,1610612766,CHH,29.0,77.0,226,3.4,0.2,0.537
48,1719,Bonzi Wells,1610612757,POR,22.0,77.0,210,-8.0,0.389,0.555
49,1802,Brad Miller,1610612766,CHH,23.0,83.0,250,6.6,0.214,0.651
50,1585,Brandon Williams,1610612759,SAS,24.0,78.0,215,-38.9,0.187,0.568
51,699,Brent Barry,1610612741,CHI,27.0,78.0,195,-11.2,0.186,0.514
52,85,Brent Price,1610612745,HOU,30.0,73.0,185,1.6,0.17,0.624
53,1510,Brevin Knight,1610612739,CLE,23.0,70.0,173,1.1,0.19,0.495
54,967,Brian Evans,1610612750,MIN,25.0,80.0,220,-2.5,0.135,0.372
