,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,NET_RATING,USG_PCT,TS_PCT
0,2062,A.J. Guyton,1610612744,GSW,25.0,73.0,180,-3.9,0.282,0.0
1,243,Aaron McKie,1610612755,PHI,30.0,77.0,209,3.9,0.158,0.497
2,1425,Aaron Williams,1610612751,NJN,31.0,81.0,240,1.0,0.165,0.504
3,2492,Adam Harrington,1610612743,DEN,22.0,77.0,200,-15.7,0.167,0.387
4,1502,Adonal Foyle,1610612744,GSW,28.0,82.0,265,3.7,0.113,0.563
5,1559,Adrian Griffin,1610612742,DAL,28.0,77.0,230,8.1,0.131,0.463
6,1733,Al Harrington,1610612754,IND,23.0,81.0,250,2.8,0.218,0.493
7,673,Alan Henderson,1610612737,ATL,30.0,81.0,240,-7.2,0.135,0.508
8,275,Allan Houston,1610612752,NYK,32.0,78.0,200,-1.6,0.269,0.563
9,947,Allen Iverson,1610612755,PHI,28.0,72.0,165,1.8,0.327,0.5
10,2228,Alton Ford,1610612756,PHX,22.0,81.0,280,-16.7,0.183,0.339
11,1541,Alvin Williams,1610612761,TOR,28.0,77.0,185,-5.7,0.197,0.508
12,1043,Amal McCaskill,1610612737,ATL,29.0,83.0,245,-9.2,0.135,0.293
13,2405,Amar'e Stoudemire,1610612756,PHX,20.0,82.0,245,-0.8,0.214,0.53
14,1889,Andre Miller,1610612746,LAC,27.0,74.0,200,-5.3,0.201,0.495
15,1905,Andrei Kirilenko,1610612762,UTA,22.0,81.0,225,2.1,0.194,0.598
16,692,Andrew DeClercq,1610612753,ORL,30.0,82.0,255,4.5,0.137,0.562
17,358,Anfernee Hardaway,1610612756,PHX,31.0,79.0,215,0.5,0.192,0.499
18,1738,Ansu Sesay,1610612760,SEA,26.0,81.0,225,-7.7,0.149,0.404
19,1712,Antawn Jamison,1610612744,GSW,27.0,81.0,223,-2.3,0.244,0.542
20,1853,Anthony Carter,1610612748,MIA,28.0,74.0,195,-7.2,0.171,0.39
21,924,Anthony Goldwire,1610612764,WAS,31.0,74.0,182,-20.8,0.184,0.445
22,1533,Anthony Johnson,1610612751,NJN,28.0,75.0,190,1.4,0.171,0.512
23,193,Anthony Mason,1610612749,MIL,36.0,80.0,255,-3.3,0.117,0.524
24,324,Anthony Peeler,1610612750,MIN,33.0,76.0,208,1.7,0.145,0.499
25,2541,Antoine Rigaudeau,1610612742,DAL,31.0,79.0,210,-33.7,0.211,0.243
26,952,Antoine Walker,1610612738,BOS,26.0,81.0,245,1.5,0.277,0.467
27,1498,Antonio Daniels,1610612757,POR,28.0,76.0,205,0.7,0.135,0.572
28,213,Antonio Davis,1610612761,TOR,34.0,81.0,230,-3.7,0.214,0.483
29,176,Antonio Harvey,1610612737,ATL,32.0,83.0,250,-8.5,0.098,0.4
30,1609,Art Long,1610612761,TOR,30.0,81.0,250,-15.3,0.204,0.378
31,717,Arvydas Sabonis,1610612757,POR,38.0,87.0,292,8.1,0.195,0.549
32,1506,Austin Croshere,1610612754,IND,28.0,82.0,242,3.5,0.193,0.53
33,422,Avery Johnson,1610612742,DAL,38.0,71.0,180,-4.3,0.213,0.467
34,1884,Baron Davis,1610612740,NOH,24.0,75.0,223,4.7,0.243,0.5
35,1112,Ben Wallace,1610612765,DET,28.0,81.0,240,5.0,0.103,0.486
36,902,Bimbo Coles,1610612738,BOS,35.0,74.0,182,-8.7,0.143,0.413
