,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,NET_RATING,USG_PCT,TS_PCT
0,201985,A.J. Price,1610612754,IND,25.0,74,185,0.5,0.175,0.454
1,201189,Aaron Gray,1610612761,TOR,27.0,84,270,-7.9,0.137,0.526
2,1733,Al Harrington,1610612743,DEN,32.0,81,250,4.8,0.245,0.535
3,201143,Al Horford,1610612737,ATL,26.0,82,250,6.8,0.178,0.585
4,2744,Al Jefferson,1610612762,UTA,27.0,82,289,3.2,0.261,0.52
5,202329,Al-Farouq Aminu,1610612740,NOH,21.0,81,215,-0.2,0.163,0.481
6,101187,Alan Anderson,1610612761,TOR,29.0,78,220,-1.5,0.191,0.519
7,202692,Alec Burks,1610612762,UTA,20.0,78,202,-2.3,0.218,0.506
8,202087,Alonzo Gee,1610612739,CLE,25.0,78,219,-6.1,0.187,0.516
9,2405,Amar'e Stoudemire,1610612752,NYK,29.0,83,260,-2.7,0.251,0.541
10,101161,Amir Johnson,1610612761,TOR,25.0,81,210,0.7,0.143,0.6
11,2760,Anderson Varejao,1610612739,CLE,29.0,83,260,-1.7,0.166,0.542
12,101154,Andray Blatche,1610612764,WAS,25.0,83,260,-13.0,0.217,0.415
13,2765,Andre Emmett,1610612751,NJN,29.0,77,230,-1.9,0.146,0.618
14,2738,Andre Iguodala,1610612755,PHI,28.0,78,207,6.3,0.178,0.537
15,1889,Andre Miller,1610612743,DEN,36.0,74,200,4.8,0.202,0.51
16,200745,Andrea Bargnani,1610612761,TOR,26.0,84,256,-1.0,0.293,0.538
17,2804,Andres Nocioni,1610612755,PHI,32.0,79,225,-14.4,0.25,0.342
18,101106,Andrew Bogut,1610612749,MIL,27.0,84,260,3.4,0.216,0.465
19,101115,Andrew Bynum,1610612747,LAL,24.0,84,285,2.3,0.237,0.594
20,202726,Andrew Goudelock,1610612747,LAL,23.0,75,200,-4.2,0.228,0.488
21,2740,Andris Biedrins,1610612744,GSW,26.0,84,242,-6.6,0.053,0.581
22,1712,Antawn Jamison,1610612739,CLE,36.0,81,235,-7.8,0.258,0.481
23,1853,Anthony Carter,1610612761,TOR,37.0,73,190,-8.9,0.165,0.409
24,201627,Anthony Morrow,1610612751,NJN,26.0,77,210,-5.9,0.214,0.531
25,1515,Anthony Parker,1610612739,CLE,37.0,78,210,-10.0,0.14,0.523
26,201576,Anthony Randolph,1610612750,MIN,22.0,83,225,-3.2,0.239,0.532
27,201229,Anthony Tolliver,1610612750,MIN,27.0,80,240,-1.7,0.123,0.504
28,202356,Armon Johnson,1610612751,NJN,23.0,75,195,-5.8,0.184,0.515
29,201167,Arron Afflalo,1610612743,DEN,26.0,77,215,1.4,0.192,0.584
30,201948,Austin Daye,1610612765,DET,24.0,83,200,-13.1,0.216,0.394
31,202340,Avery Bradley,1610612738,BOS,21.0,74,180,5.6,0.183,0.555
32,1884,Baron Davis,1610612752,NYK,33.0,75,212,4.0,0.207,0.457
33,2732,Ben Gordon,1610612765,DET,29.0,75,200,-8.3,0.233,0.549
34,202386,Ben Uzoh,1610612761,TOR,24.0,75,205,0.9,0.162,0.377
35,1112,Ben Wallace,1610612765,DET,37.0,81,240,-5.4,0.069,0.398
36,2757,Beno Udrih,1610612749,MIL,29.0,75,203,10.1,0.18,0.488
37,202687,Bismack Biyombo,1610612766,CHA,19.0,81,245,-17.5,0.13,0.48
38,201336,Blake Ahearn,1610612762,UTA,28.0,74,190,-20.1,0.281,0.357
39,201933,Blake Griffin,1610612746,LAC,23.0,82,251,6.9,0.266,0.557
40,2250,Bobby Simmons,1610612746,LAC,32.0,78,235,-0.5,0.113,0.43
41,2564,Boris Diaw,1610612759,SAS,30.0,80,235,-5.9,0.154,0.498
42,1802,Brad Miller,1610612750,MIN,36.0,84,261,-6.3,0.137,0.542
43,201148,Brandan Wright,1610612742,DAL,24.0,82,210,2.8,0.172,0.632
44,101138,Brandon Bass,1610612738,BOS,27.0,80,250,4.9,0.197,0.524
45,201943,Brandon Jennings,1610612749,MIL,22.0,73,169,-2.3,0.258,0.514
46,202688,Brandon Knight,1610612765,DET,20.0,75,189,-7.2,0.217,0.511
47,201575,Brandon Rush,1610612744,GSW,26.0,78,225,-1.7,0.156,0.628
48,2217,Brendan Haywood,1610612742,DAL,32.0,84,263,2.6,0.128,0.52
49,2073,Brian Cardinal,1610612742,DAL,35.0,80,240,-7.7,0.11,0.373
