,PLAYER_NAME,TEAM_ABBREVIATION,AGE,PACE,PIE
116,DeSagana Diop,CHA,29.0,93.87,0.021
117,DeShawn Stevenson,DAL,30.0,93.08,0.061
118,Delonte West,BOS,27.0,88.23,0.105
119,Derek Fisher,LAL,36.0,93.93,0.052
120,Deron Williams,NJN,27.0,94.56,0.144
121,Derrick Brown,NYK,23.0,93.02,0.079
122,Derrick Caracter,LAL,23.0,98.43,0.034
123,Derrick Favors,UTA,19.0,91.56,0.079
124,Derrick Rose,CHI,22.0,93.48,0.165
125,Devin Ebanks,LAL,21.0,101.09,0.112
126,Devin Harris,UTA,28.0,92.79,0.121
127,Dexter Pittman,MIA,23.0,90.16,-0.026
128,Dirk Nowitzki,DAL,33.0,93.74,0.169
129,Dominic McGuire,CHA,25.0,91.9,0.077
130,Dominique Jones,DAL,22.0,90.47,0.095
131,Donte Greene,SAC,23.0,98.04,0.056
132,Dorell Wright,GSW,25.0,98.12,0.093
133,Drew Gooden,MIL,29.0,91.12,0.116
134,Dwight Howard,ORL,25.0,93.64,0.184
135,Dwyane Wade,MIA,29.0,94.0,0.164
136,Earl Barron,POR,29.0,93.84,0.022
137,Earl Boykins,MIL,35.0,92.08,0.136
138,Earl Clark,ORL,23.0,95.07,0.063
139,Earl Watson,UTA,32.0,91.55,0.075
140,Ed Davis,TOR,22.0,94.76,0.098
141,Eddie House,MIA,33.0,92.55,0.085
142,Eduardo Najera,CHA,34.0,91.09,0.023
143,Ekpe Udoh,GSW,24.0,96.69,0.039
144,Elton Brand,PHI,32.0,93.2,0.116
145,Emeka Okafor,NOH,28.0,90.55,0.102
146,Eric Bledsoe,LAC,21.0,94.75,0.083
147,Eric Gordon,LAC,22.0,95.73,0.118
148,Eric Maynor,OKC,24.0,93.22,0.092
149,Erick Dampier,MIA,35.0,93.33,0.063
150,Ersan Ilyasova,MIL,24.0,92.72,0.104
151,Etan Thomas,ATL,33.0,95.08,0.093
152,Evan Turner,PHI,22.0,93.96,0.087
153,Fabricio Oberto,POR,36.0,101.75,-0.026
154,Francisco Elson,UTA,35.0,92.33,0.066
155,Francisco Garcia,SAC,29.0,98.18,0.081
156,Gani Lawal,PHX,22.0,71.5,-0.4
157,Garret Siler,PHX,24.0,101.4,0.044
158,Garrett Temple,CHA,25.0,88.83,0.028
159,Gary Forbes,DEN,26.0,100.98,0.067
160,Gary Neal,SAS,26.0,93.91,0.085
161,George Hill,SAS,25.0,93.9,0.096
162,Gerald Henderson,CHA,23.0,91.66,0.09
163,Gerald Wallace,POR,28.0,91.64,0.117
164,Gilbert Arenas,ORL,29.0,95.41,0.075
165,Glen Davis,BOS,25.0,91.19,0.092
166,Goran Dragic,HOU,25.0,95.39,0.089
167,Gordon Hayward,UTA,21.0,93.79,0.068
168,Grant Hill,PHX,38.0,97.58,0.092
169,Greg Monroe,DET,21.0,90.84,0.108
170,Greivis Vasquez,MEM,24.0,93.87,0.072
171,Hakim Warrick,PHX,28.0,96.88,0.111
172,Hamady Ndiaye,WAS,24.0,93.63,-0.016
173,Hamed Haddadi,MEM,26.0,94.94,0.115
174,Hasheem Thabeet,HOU,24.0,95.33,0.004
175,Hassan Whiteside,SAC,22.0,67.53,-2.0
176,Hedo Turkoglu,ORL,32.0,93.88,0.094
177,Henry Walker,NYK,23.0,98.44,0.079
178,Hilton Armstrong,ATL,26.0,95.92,0.055
179,Ian Mahinmi,DAL,24.0,92.83,0.069
180,Ike Diogu,LAC,27.0,94.39,0.091
181,Ime Udoka,SAS,33.0,91.76,0.03
182,Ish Smith,MEM,22.0,97.21,0.06
183,J.R. Smith,DEN,25.0,98.18,0.108
184,JJ Hickson,CLE,22.0,95.73,0.106
185,JJ Redick,ORL,27.0,95.89,0.092
186,JaVale McGee,WAS,23.0,96.05,0.104
187,Jamaal Magloire,MIA,33.0,91.56,0.1
188,Jamal Crawford,ATL,31.0,92.68,0.092
189,Jamario Moon,LAC,31.0,96.77,0.074
190,Jameer Nelson,ORL,29.0,93.26,0.111
191,James Anderson,SAS,22.0,94.54,0.051
192,James Harden,OKC,21.0,94.56,0.108
193,James Johnson,TOR,24.0,95.66,0.079
194,James Jones,MIA,30.0,93.26,0.07
195,James Posey,IND,34.0,95.91,0.063
196,Jared Dudley,PHX,25.0,95.79,0.097
197,Jared Jeffries,NYK,29.0,95.36,0.03
198,Jarrett Jack,NOH,27.0,91.55,0.109
199,Jarron Collins,POR,32.0,94.94,-0.022
200,Jason Collins,ATL,32.0,90.37,0.024
201,Jason Kapono,PHI,30.0,98.33,0.011
202,Jason Kidd,DAL,38.0,93.9,0.113
203,Jason Maxiell,DET,28.0,92.28,0.047
204,Jason Richardson,ORL,30.0,95.35,0.096
205,Jason Smith,NOH,25.0,91.73,0.067
206,Jason Terry,DAL,33.0,93.11,0.105
207,Jason Thompson,SAC,24.0,97.46,0.089
208,Jason Williams,MEM,35.0,95.32,0.081
209,Jawad Williams,CLE,28.0,96.0,0.033
210,Jeff Adrien,GSW,25.0,93.93,0.064
211,Jeff Foster,IND,34.0,95.74,0.098
212,Jeff Green,BOS,24.0,94.32,0.084
213,Jeff Teague,ATL,23.0,94.38,0.099
214,Jeremy Evans,UTA,23.0,93.55,0.128
215,Jeremy Lin,GSW,22.0,95.18,0.088
216,Jermaine O'Neal,BOS,32.0,90.86,0.052
217,Jermaine Taylor,SAC,24.0,99.74,0.069
218,Jerry Stackhouse,MIA,36.0,92.64,0.042
219,Jerryd Bayless,TOR,22.0,93.62,0.1
220,Joakim Noah,CHI,26.0,94.15,0.128
221,Jodie Meeks,PHI,23.0,94.31,0.077
222,Joe Johnson,ATL,30.0,90.86,0.112
223,Joe Smith,LAL,35.0,99.49,0.013
224,Joel Anthony,MIA,28.0,91.97,0.033
225,Joel Przybilla,CHA,31.0,89.27,0.049
226,Joey Dorsey,TOR,27.0,92.36,0.091
227,Joey Graham,CLE,29.0,94.42,0.057
228,Johan Petro,NJN,25.0,91.52,0.058
229,John Lucas III,CHI,28.0,95.84,-0.053
230,John Salmons,MIL,31.0,92.18,0.097
231,John Wall,WAS,20.0,97.36,0.117
232,Jon Brockman,MIL,24.0,92.43,0.056
233,Jonny Flynn,MIN,22.0,98.21,0.057
234,Jordan Crawford,WAS,22.0,96.61,0.078
235,Jordan Farmar,NJN,24.0,93.28,0.108
236,Jordan Hill,HOU,23.0,95.51,0.074
237,Jose Calderon,TOR,29.0,96.49,0.118
238,Jose Juan Barea,DAL,27.0,92.32,0.111
239,Josh Childress,PHX,28.0,95.51,0.081
240,Josh Howard,WAS,31.0,99.0,0.059
241,Josh McRoberts,IND,24.0,98.22,0.111
242,Josh Powell,ATL,28.0,93.42,0.053
243,Josh Smith,ATL,25.0,91.63,0.135
244,Jrue Holiday,PHI,21.0,93.99,0.105
245,Julian Wright,TOR,24.0,94.45,0.079
246,Juwan Howard,MIA,38.0,91.56,0.065
247,Keith Bogans,CHI,31.0,92.68,0.058
248,Kendrick Perkins,OKC,26.0,95.09,0.074
249,Kenyon Martin,DEN,33.0,96.77,0.095
250,Kevin Durant,OKC,22.0,96.3,0.159
251,Kevin Garnett,BOS,35.0,93.21,0.168
252,Kevin Love,MIN,22.0,99.08,0.184
253,Kevin Martin,HOU,28.0,97.97,0.13
254,Kevin Seraphin,WAS,21.0,97.08,0.024
255,Keyon Dooling,MIL,31.0,91.49,0.086
256,Kirk Hinrich,ATL,30.0,93.4,0.086
257,Kobe Bryant,LAL,32.0,93.42,0.156
258,Kosta Koufos,DEN,22.0,101.47,0.062
259,Kris Humphries,NJN,26.0,92.61,0.138
260,Kurt Thomas,CHI,38.0,92.55,0.073
261,Kwame Brown,CHA,29.0,91.22,0.082
262,Kyle Korver,CHI,30.0,92.59,0.089
263,Kyle Lowry,HOU,25.0,97.27,0.107
264,Kyle Weaver,UTA,25.0,94.43,0.116
265,Kyrylo Fesenko,UTA,24.0,92.62,0.024
266,LaMarcus Aldridge,POR,25.0,89.95,0.141
267,Lamar Odom,LAL,31.0,93.15,0.143
268,Lance Stephenson,IND,20.0,99.84,0.057
269,Landry Fields,NYK,23.0,98.2,0.098
270,Larry Owens,WAS,28.0,96.79,0.073
271,Larry Sanders,MIL,22.0,92.84,0.06
272,Lazar Hayward,MIN,24.0,101.27,0.061
273,LeBron James,MIA,26.0,93.7,0.201
274,Leandro Barbosa,TOR,28.0,96.16,0.093
275,Leon Powe,MEM,27.0,92.92,0.072
276,Lester Hudson,WAS,26.0,93.78,0.043
277,Linas Kleiza,TOR,26.0,95.72,0.066
278,Lou Amundson,GSW,28.0,96.59,0.055
279,Lou Williams,PHI,24.0,94.36,0.122
280,Luc Mbah a Moute,MIL,24.0,91.31,0.076
281,Luis Scola,HOU,31.0,98.07,0.125
282,Luke Babbitt,POR,22.0,96.17,0.008
283,Luke Harangody,CLE,23.0,95.1,0.069
284,Luke Ridnour,MIN,30.0,99.37,0.104
285,Luke Walton,LAL,31.0,92.3,0.049
286,Luol Deng,CHI,26.0,93.19,0.112
287,Luther Head,SAC,28.0,94.89,0.083
288,Malik Allen,ORL,33.0,92.81,0.004
289,Manny Harris,CLE,21.0,95.39,0.073
290,Manu Ginobili,SAS,33.0,96.37,0.138
291,Marc Gasol,MEM,26.0,93.43,0.113
292,Marcin Gortat,PHX,27.0,94.32,0.132
293,Marco Belinelli,NOH,25.0,91.29,0.072
294,Marcus Banks,TOR,29.0,97.59,0.014
295,Marcus Camby,POR,37.0,88.86,0.118
296,Marcus Cousin,UTA,24.0,107.05,0.062
297,Marcus Thornton,SAC,24.0,96.15,0.112
298,Mario Chalmers,MIA,25.0,93.1,0.071
299,Mario West,NJN,27.0,93.45,0.05
300,Marquis Daniels,BOS,30.0,91.82,0.092
301,Marreese Speights,PHI,23.0,94.84,0.101
302,Martell Webster,MIN,24.0,97.86,0.078
303,Marvin Williams,ATL,25.0,90.35,0.095
304,Matt Barnes,LAL,31.0,93.8,0.097
305,Matt Bonner,SAS,31.0,93.29,0.086
306,Matt Carroll,CHA,30.0,92.68,0.081
307,Maurice Ager,MIN,27.0,94.09,0.074
308,Maurice Evans,WAS,32.0,95.43,0.052
309,Mehmet Okur,UTA,32.0,92.85,0.07
310,Melvin Ely,DEN,33.0,97.06,0.044
311,Metta World Peace,LAL,31.0,93.58,0.061
312,Michael Beasley,MIN,22.0,99.63,0.094
313,Michael Harris,HOU,28.0,93.1,0.094
314,Michael Redd,MIL,31.0,93.26,0.067
315,Mickael Pietrus,PHX,29.0,94.19,0.067
316,Mike Bibby,MIA,33.0,91.31,0.072
317,Mike Conley,MEM,23.0,94.43,0.108
318,Mike Dunleavy,IND,30.0,97.88,0.107
319,Mike Miller,MIA,31.0,92.96,0.075
320,Mo Williams,LAC,28.0,96.41,0.095
321,Monta Ellis,GSW,25.0,97.47,0.115
322,Morris Peterson,OKC,33.0,97.46,0.0
323,Mustafa Shakur,WAS,26.0,95.62,0.048
324,Nate Robinson,OKC,27.0,93.37,0.069
325,Nazr Mohammed,OKC,33.0,92.48,0.091
326,Nenad Krstic,BOS,27.0,94.77,0.074
327,Nene,DEN,28.0,96.87,0.132
328,Nick Collison,OKC,30.0,93.21,0.067
329,Nick Young,WAS,26.0,96.67,0.089
330,Nicolas Batum,POR,22.0,90.85,0.093
331,Nikola Pekovic,MIN,25.0,98.66,0.049
332,O.J. Mayo,MEM,23.0,96.03,0.076
333,Omer Asik,CHI,24.0,92.13,0.076
334,Omri Casspi,SAC,23.0,99.28,0.082
335,Orien Greene,NJN,29.0,97.99,0.176
336,Othyus Jeffers,WAS,25.0,97.19,0.082
337,Pape Sy,ATL,23.0,97.22,0.058
338,Patrick Ewing Jr.,NOH,27.0,87.86,-0.018
339,Patrick Patterson,HOU,22.0,94.81,0.108
340,Patty Mills,POR,22.0,92.43,0.085
341,Pau Gasol,LAL,30.0,93.31,0.159
342,Paul George,IND,21.0,98.01,0.093
343,Paul Millsap,UTA,26.0,94.03,0.129
344,Paul Pierce,BOS,33.0,93.13,0.141
345,Peja Stojakovic,DAL,34.0,95.73,0.098
346,Pooh Jeter,SAC,27.0,101.02,0.086
347,Pops Mensah-Bonsu,NOH,27.0,92.22,-0.015
348,Quentin Richardson,ORL,31.0,93.4,0.065
349,Quincy Pondexter,NOH,23.0,89.01,0.054
350,Quinton Ross,NJN,30.0,92.49,0.01
351,Raja Bell,UTA,34.0,94.44,0.049
352,Rajon Rondo,BOS,25.0,93.18,0.13
353,Ramon Sessions,CLE,25.0,96.23,0.135
354,Randy Foye,LAC,27.0,95.76,0.073
355,Rashard Lewis,WAS,31.0,94.81,0.081
356,Rasual Butler,CHI,32.0,95.61,0.048
357,Ray Allen,BOS,35.0,92.52,0.112
358,Raymond Felton,DEN,27.0,98.7,0.115
359,Reggie Evans,TOR,31.0,93.84,0.099
360,Reggie Williams,GSW,24.0,95.99,0.099
361,Renaldo Balkman,NYK,26.0,101.28,0.022
362,Richard Hamilton,DET,33.0,91.59,0.096
363,Richard Jefferson,SAS,31.0,94.41,0.079
364,Robin Lopez,PHX,23.0,98.7,0.068
365,Rodney Carney,MEM,27.0,98.7,0.061
366,Rodney Stuckey,DET,25.0,91.76,0.112
367,Rodrigue Beaubois,DAL,23.0,97.23,0.064
368,Roger Mason Jr.,NYK,30.0,96.13,0.055
369,Ronald Dupree,TOR,30.0,98.4,0.032
370,Ronnie Brewer,CHI,26.0,92.77,0.112
371,Ronnie Price,UTA,28.0,91.46,0.02
372,Ronny Turiaf,NYK,28.0,97.9,0.079
373,Roy Hibbert,IND,24.0,97.56,0.106
374,Royal Ivey,OKC,29.0,94.1,0.054
375,Rudy Fernandez,POR,26.0,91.35,0.089
376,Rudy Gay,MEM,24.0,94.73,0.122
377,Russell Westbrook,OKC,22.0,96.35,0.154
378,Ryan Anderson,ORL,23.0,94.13,0.125
379,Ryan Gomes,LAC,28.0,95.43,0.058
380,Ryan Hollins,CLE,26.0,94.16,0.047
381,Sam Young,MEM,26.0,94.4,0.08
382,Samardo Samuels,CLE,22.0,95.72,0.058
383,Samuel Dalembert,SAC,31.0,97.0,0.1
384,Sasha Pavlovic,BOS,27.0,91.45,0.038
385,Sasha Vujacic,NJN,27.0,93.11,0.08
386,Sean Marks,POR,35.0,95.54,0.006
387,Sebastian Telfair,MIN,26.0,100.05,0.068
388,Semih Erden,CLE,24.0,92.14,0.057
389,Serge Ibaka,OKC,21.0,94.59,0.109
390,Shane Battier,MEM,32.0,96.78,0.082
391,Shannon Brown,LAL,25.0,93.41,0.088
392,Shaquille O'Neal,BOS,39.0,93.09,0.1
393,Shaun Livingston,CHA,25.0,90.68,0.115
394,Shawn Marion,DAL,33.0,93.19,0.123
395,Shawne Williams,NYK,25.0,96.95,0.072
396,Shelden Williams,NYK,27.0,98.42,0.079
397,Sherron Collins,CHA,24.0,90.1,0.038
398,Solomon Alabi,TOR,23.0,93.03,-0.003
399,Solomon Jones,IND,26.0,96.91,0.037
400,Sonny Weems,TOR,24.0,97.01,0.066
401,Spencer Hawes,PHI,23.0,93.23,0.085
402,Stephen Curry,GSW,23.0,98.54,0.121
403,Stephen Graham,NJN,29.0,92.25,0.031
404,Stephen Jackson,CHA,33.0,92.82,0.1
405,Steve Blake,LAL,31.0,92.38,0.059
406,Steve Nash,PHX,37.0,97.46,0.152
407,Steve Novak,SAS,28.0,94.02,0.114
408,Sundiata Gaines,NJN,25.0,92.78,0.073
409,T.J. Ford,IND,28.0,95.64,0.083
410,Taj Gibson,CHI,26.0,91.78,0.094
411,Tayshaun Prince,DET,31.0,90.33,0.101
412,Terrence Williams,HOU,24.0,94.12,0.074
413,Thabo Sefolosha,OKC,27.0,96.66,0.069
414,Thaddeus Young,PHI,23.0,94.0,0.123
415,Theo Ratliff,LAL,38.0,99.95,0.01
416,Tiago Splitter,SAS,26.0,93.75,0.096
417,Tim Duncan,SAS,35.0,95.19,0.154
418,Timofey Mozgov,DEN,24.0,98.22,0.054
419,Toney Douglas,NYK,25.0,97.64,0.099
420,Tony Allen,MEM,29.0,95.11,0.109
421,Tony Battie,PHI,35.0,92.57,0.079
422,Tony Parker,SAS,29.0,95.35,0.139
423,Tracy McGrady,DET,32.0,89.93,0.109
424,Travis Outlaw,NJN,26.0,92.15,0.062
425,Trevor Ariza,NOH,25.0,91.42,0.08
426,Trevor Booker,WAS,23.0,96.18,0.096
427,Trey Johnson,LAL,26.0,91.15,0.045
428,Troy Murphy,BOS,31.0,92.16,0.078
429,Ty Lawson,DEN,23.0,99.04,0.114
430,Tyler Hansbrough,IND,25.0,97.0,0.105
431,Tyreke Evans,SAC,21.0,96.4,0.109
432,Tyrus Thomas,CHA,24.0,92.66,0.124
433,Tyson Chandler,DAL,28.0,93.7,0.12
434,Udonis Haslem,MIA,31.0,95.1,0.104
435,Vince Carter,PHX,34.0,95.8,0.092
436,Vladimir Radmanovic,GSW,30.0,96.45,0.072
437,Von Wafer,BOS,25.0,94.43,0.09
438,Wayne Ellington,MIN,23.0,98.55,0.054
439,Wesley Johnson,MIN,23.0,99.61,0.06
440,Wesley Matthews,POR,24.0,91.08,0.097
441,Will Bynum,DET,28.0,92.57,0.092
442,Willie Green,NOH,29.0,91.23,0.073
443,Willie Warren,LAC,21.0,92.34,0.083
444,Wilson Chandler,DEN,24.0,98.68,0.094
445,Xavier Henry,MEM,20.0,92.77,0.033
446,Yao Ming,HOU,30.0,102.48,0.133
447,Yi Jianlian,WAS,23.0,95.8,0.063
448,Zabian Dowdell,PHX,26.0,95.97,0.08
449,Zach Randolph,MEM,29.0,93.92,0.162
450,Zaza Pachulia,ATL,27.0,90.92,0.076
451,Zydrunas Ilgauskas,MIA,36.0,92.89,0.065
