,PLAYER_NAME,TEAM_ABBREVIATION,AGE,PACE,PIE
55,Bryon Russell,UTA,30.0,91.91,0.092
56,Cal Bowdler,ATL,24.0,95.42,0.083
57,Calbert Cheaney,DEN,29.0,93.62,0.023
58,Calvin Booth,DAL,25.0,96.95,0.092
59,Carlos Rogers,HOU,30.0,91.21,0.118
60,Cedric Ceballos,MIA,31.0,92.49,0.1
61,Cedric Henderson,CLE,26.0,93.17,0.033
62,Charles Oakley,TOR,37.0,93.46,0.097
63,Charlie Ward,NYK,30.0,89.93,0.105
64,Chauncey Billups,MIN,24.0,92.93,0.091
65,Cherokee Parks,LAC,28.0,91.26,0.08
66,Chris Carr,BOS,27.0,97.92,0.088
67,Chris Childs,TOR,33.0,90.32,0.078
68,Chris Crawford,ATL,26.0,95.32,0.049
69,Chris Dudley,PHX,36.0,93.98,0.035
70,Chris Garner,GSW,26.0,91.45,-0.006
71,Chris Gatling,CLE,33.0,93.76,0.104
72,Chris Herren,BOS,25.0,95.01,0.03
73,Chris Mihm,CLE,21.0,93.9,0.069
74,Chris Mills,GSW,31.0,97.69,0.068
75,Chris Mullin,GSW,37.0,97.39,0.059
76,Chris Porter,GSW,23.0,96.68,0.052
77,Chris Webber,SAC,28.0,97.88,0.169
78,Chris Whitney,WAS,29.0,94.75,0.085
79,Christian Laettner,WAS,31.0,96.04,0.103
80,Chucky Atkins,DET,26.0,96.86,0.079
81,Chucky Brown,CLE,33.0,94.09,0.061
82,Clar. Weatherspoon,CLE,30.0,94.07,0.132
83,Clifford Robinson,PHX,34.0,95.13,0.09
84,Corey Benjamin,CHI,23.0,91.85,0.037
85,Corey Maggette,LAC,21.0,94.16,0.124
86,Corie Blount,GSW,32.0,94.78,0.078
87,Corliss Williamson,DET,27.0,95.82,0.094
88,Cory Alexander,ORL,28.0,98.78,0.05
89,Courtney Alexander,WAS,24.0,96.13,0.062
90,Cuttino Mobley,HOU,25.0,92.77,0.114
91,Dale Davis,POR,32.0,90.38,0.1
92,Dalibor Bagaric,CHI,20.0,92.72,-0.012
93,Damon Jones,VAN,24.0,93.45,0.099
94,Damon Stoudamire,POR,27.0,92.54,0.11
95,Dan Langhi,HOU,23.0,93.44,0.05
96,Dan Majerle,MIA,35.0,89.89,0.07
97,Dan McClintock,DEN,24.0,97.11,0.018
98,Dana Barros,DET,34.0,97.49,0.111
99,Daniel Santiago,PHX,25.0,98.44,0.034
100,Danny Ferry,SAS,34.0,92.16,0.064
101,Danny Fortson,GSW,25.0,103.57,0.204
102,Danny Manning,UTA,35.0,91.85,0.098
103,Darius Miles,LAC,19.0,93.29,0.097
104,Darrell Armstrong,ORL,33.0,96.04,0.136
105,Darrick Martin,SAC,30.0,96.3,0.088
106,Darvin Ham,MIL,27.0,93.62,0.044
107,David Benoit,UTA,33.0,93.99,0.072
108,David Robinson,SAS,35.0,92.26,0.161
109,David Vanterpool,WAS,28.0,95.82,0.062
110,David Wesley,CHH,30.0,92.7,0.097
111,David Wingate,SEA,37.0,94.86,0.222
112,DeShawn Stevenson,UTA,20.0,95.59,0.016
113,Dean Garrett,MIN,34.0,93.52,0.08
114,Dee Brown,ORL,32.0,92.85,0.072
115,Dell Curry,TOR,37.0,93.88,0.093
116,DerMarr Johnson,ATL,21.0,94.94,0.044
117,Derek Anderson,SAS,26.0,92.47,0.115
118,Derek Fisher,LAL,26.0,93.91,0.09
119,Derek Strong,LAC,33.0,89.04,0.076
120,Derrick Coleman,CHH,34.0,91.02,0.112
121,Derrick Dial,SAS,25.0,91.32,0.079
122,Derrick McKey,IND,34.0,91.13,0.057
123,Desmond Mason,SEA,23.0,93.95,0.067
124,Detlef Schrempf,POR,38.0,91.2,0.078
125,Devean George,LAL,23.0,93.81,0.023
126,Dikembe Mutombo,PHI,35.0,91.14,0.149
127,Dion Glover,ATL,22.0,95.85,0.073
128,Dirk Nowitzki,DAL,23.0,96.05,0.159
129,Don MacLean,MIA,31.0,97.62,0.119
130,Don Reid,ORL,27.0,96.92,0.069
131,Donnell Harvey,DAL,20.0,104.19,0.038
132,Donyell Marshall,UTA,28.0,93.17,0.142
133,Doug Christie,SAC,31.0,97.74,0.089
134,Doug Overton,NJN,31.0,95.35,0.053
135,Doug West,VAN,34.0,96.34,0.014
136,Dragan Tarlac,CHI,28.0,92.37,0.031
137,Duane Causwell,MIA,33.0,88.52,0.013
138,Earl Boykins,LAC,25.0,92.31,0.128
139,Eddie Gill,NJN,22.0,93.35,0.08
140,Eddie House,MIA,23.0,90.06,0.073
141,Eddie Jones,MIA,29.0,89.47,0.131
142,Eddie Robinson,CHH,25.0,91.15,0.132
143,Eduardo Najera,DAL,24.0,97.73,0.08
144,Elden Campbell,CHH,32.0,91.35,0.109
145,Eldridge Recasner,CHH,33.0,90.83,0.052
146,Elliot Perry,PHX,32.0,97.45,0.092
147,Elton Brand,CHI,22.0,91.94,0.136
148,Emanual Davis,SEA,32.0,93.14,0.079
149,Eric Montross,TOR,29.0,97.92,0.024
150,Eric Piatkowski,LAC,30.0,92.61,0.092
151,Eric Snow,PHI,28.0,93.49,0.111
152,Eric Williams,BOS,28.0,96.12,0.056
153,Erick Barkley,POR,23.0,104.93,0.066
154,Erick Dampier,GSW,25.0,96.34,0.053
155,Erick Strickland,VAN,27.0,91.53,0.084
156,Ervin Johnson,MIL,33.0,92.38,0.073
157,Etdrick Bohannon,CLE,28.0,93.1,0.15
158,Evan Eschmeyer,NJN,26.0,94.82,0.059
159,Felipe Lopez,MIN,26.0,95.46,0.081
160,Felton Spencer,NYK,33.0,88.37,0.063
161,Fred Hoiberg,CHI,28.0,91.77,0.116
162,Garth Joseph,DEN,27.0,89.58,-0.067
163,Gary Grant,POR,36.0,92.7,0.147
164,Gary Payton,SEA,32.0,94.51,0.148
165,Gary Trent,DAL,26.0,94.35,0.067
166,George Lynch,PHI,30.0,93.08,0.089
167,George McCloud,DEN,34.0,95.18,0.082
168,Gerard King,WAS,28.0,94.53,0.072
169,Glen Rice,NYK,34.0,88.15,0.101
170,Glenn Robinson,MIL,28.0,96.21,0.13
171,Grant Hill,ORL,28.0,99.57,0.147
172,Grant Long,VAN,35.0,92.88,0.077
173,Greg Anthony,POR,33.0,90.78,0.074
174,Greg Buckner,DAL,24.0,92.47,0.067
175,Greg Foster,LAL,32.0,90.63,0.067
176,Greg Ostertag,UTA,28.0,90.68,0.081
177,Hakeem Olajuwon,HOU,38.0,93.69,0.135
178,Hanno Mottola,ATL,24.0,95.54,0.038
179,Hedo Turkoglu,SAC,22.0,95.37,0.076
180,Hersey Hawkins,CHH,34.0,90.99,0.115
181,Horace Grant,LAL,35.0,93.92,0.093
182,Howard Eisley,DAL,28.0,95.46,0.073
183,Hubert Davis,WAS,31.0,94.84,0.065
184,Ike Austin,VAN,31.0,93.69,0.067
185,Ira Bowman,ATL,28.0,82.58,0.088
186,Ira Newble,SAS,26.0,93.53,0.046
187,Isaiah Rider,LAL,30.0,93.74,0.081
188,J.R. Reid,CLE,33.0,94.19,0.069
189,Jabari Smith,SAC,24.0,92.48,0.084
190,Jacque Vaughn,UTA,26.0,90.32,0.105
191,Jahidi White,WAS,25.0,94.17,0.086
192,Jake Tsakalidis,PHX,22.0,93.67,0.054
193,Jake Voskuhl,CHI,23.0,91.9,0.002
194,Jalen Rose,IND,28.0,91.71,0.133
195,Jamaal Magloire,CHH,23.0,93.4,0.085
196,Jamal Crawford,CHI,21.0,92.53,0.064
197,Jamal Mashburn,CHH,28.0,92.92,0.138
198,Jamal Robinson,MIA,27.0,90.25,-0.041
199,Jamel Thomas,NJN,24.0,93.38,-0.016
200,James Posey,DEN,24.0,95.63,0.079
201,James Robinson,ORL,30.0,97.53,0.044
202,Jamie Feick,NJN,26.0,94.05,0.097
203,Jaren Jackson,SAS,33.0,93.63,0.049
204,Jason Caffey,MIL,28.0,94.62,0.076
205,Jason Collier,HOU,23.0,92.84,0.034
206,Jason Hart,MIL,23.0,95.65,0.045
207,Jason Kidd,PHX,28.0,95.71,0.162
208,Jason Terry,ATL,23.0,95.51,0.115
209,Jason Williams,SAC,25.0,99.86,0.083
210,Jeff Foster,IND,24.0,92.44,0.092
211,Jeff McInnis,LAC,26.0,91.91,0.106
212,Jelani McCoy,SEA,23.0,92.64,0.063
213,Jermaine O'Neal,IND,22.0,90.77,0.118
214,Jerome Kersey,MIL,39.0,94.89,0.084
215,Jerome Moiso,BOS,23.0,99.56,-0.004
216,Jerome Williams,TOR,28.0,95.74,0.124
217,Jerry Stackhouse,DET,26.0,97.87,0.145
218,Jim Jackson,CLE,30.0,93.75,0.074
219,Jim McIlvaine,NJN,28.0,94.99,0.025
220,Joe Smith,DET,25.0,97.38,0.091
221,Joel Przybilla,MIL,21.0,93.79,0.004
222,John Amaechi,ORL,30.0,95.71,0.047
223,John Coker,GSW,29.0,94.54,-0.042
224,John Crotty,UTA,31.0,91.28,0.042
225,John Starks,UTA,35.0,92.47,0.051
226,John Stockton,UTA,39.0,93.42,0.161
227,John Wallace,DET,27.0,98.74,0.065
228,Johnny Newman,NJN,37.0,93.73,0.077
229,Jon Barry,SAC,31.0,95.42,0.095
230,Jonathan Bender,IND,20.0,95.56,0.041
231,Juan Sanchez,PHI,24.0,95.76,0.085
232,Jud Buechler,DET,33.0,97.17,0.068
233,Jumaine Jones,PHI,22.0,92.61,0.102
234,Juwan Howard,DAL,28.0,96.06,0.107
235,Karl Malone,UTA,37.0,93.01,0.184
236,Keith Van Horn,NJN,25.0,94.82,0.101
237,Kelvin Cato,HOU,26.0,91.68,0.076
238,Kendall Gill,NJN,33.0,96.07,0.07
239,Kenny Anderson,BOS,30.0,95.62,0.082
240,Kenny Thomas,HOU,23.0,92.39,0.076
241,Kenyon Martin,NJN,23.0,94.75,0.084
242,Keon Clark,TOR,26.0,95.35,0.089
243,Kevin Edwards,VAN,35.0,95.7,0.055
244,Kevin Garnett,MIN,25.0,94.09,0.174
245,Kevin Ollie,PHI,28.0,90.4,0.081
246,Kevin Willis,DEN,38.0,93.4,0.094
247,Keyon Dooling,LAC,21.0,92.78,0.084
248,Khalid El-Amin,CHI,22.0,92.22,0.082
249,Kobe Bryant,LAL,22.0,94.66,0.16
250,Kornel David,DET,29.0,99.63,0.089
251,Kurt Thomas,NYK,28.0,89.25,0.112
252,LaPhonso Ellis,MIN,31.0,93.19,0.096
253,Lamar Odom,LAC,21.0,91.46,0.139
254,Lamond Murray,CLE,28.0,94.53,0.088
255,Lari Ketner,IND,24.0,97.79,-0.051
256,Laron Profit,WAS,23.0,96.41,0.074
257,Larry Hughes,GSW,22.0,97.74,0.086
258,Larry Johnson,NYK,32.0,88.45,0.081
259,Larry Robinson,ATL,33.0,93.92,0.09
260,Latrell Sprewell,NYK,30.0,89.02,0.111
261,Lavor Postell,NYK,23.0,89.63,0.049
262,Lawrence Funderburke,SAC,30.0,94.89,0.116
263,Lee Nailon,CHH,26.0,89.47,0.093
264,Lindsey Hunter,MIL,30.0,92.99,0.091
265,Lorenzen Wright,ATL,25.0,94.52,0.101
266,Loy Vaught,WAS,33.0,93.37,0.098
267,Luc Longley,NYK,32.0,88.14,0.005
268,Lucious Harris,NJN,30.0,94.29,0.087
269,Mahmoud Abdul-Rauf,VAN,32.0,94.2,0.108
270,Malik Rose,SAS,26.0,91.64,0.096
271,Mamadou N'diaye,TOR,26.0,95.36,-0.01
272,Marc Jackson,GSW,26.0,97.33,0.104
273,Marcus Camby,NYK,27.0,88.83,0.157
274,Marcus Fizer,CHI,22.0,92.3,0.077
275,Mario Elie,PHX,37.0,94.06,0.068
276,Mark Blount,BOS,25.0,94.23,0.052
277,Mark Bryant,DAL,36.0,95.11,-0.014
278,Mark Jackson,NYK,36.0,92.23,0.121
279,Mark Madsen,LAL,25.0,95.25,0.044
280,Mark Pope,MIL,28.0,95.9,0.027
281,Mark Strickland,NJN,30.0,96.37,0.075
282,Mateen Cleaves,DET,23.0,99.3,0.067
283,Matt Bullard,HOU,34.0,91.92,0.08
284,Matt Geiger,PHI,31.0,91.96,0.069
285,Matt Harpring,CLE,25.0,94.33,0.081
286,Matt Maloney,ATL,29.0,91.75,0.082
287,Maurice Taylor,HOU,24.0,93.48,0.094
288,Metta World Peace,CHI,21.0,91.86,0.082
289,Michael Curry,DET,32.0,95.74,0.046
290,Michael Dickerson,VAN,26.0,94.54,0.072
291,Michael Doleac,ORL,24.0,94.43,0.057
292,Michael Finley,DAL,28.0,95.44,0.119
293,Michael Hawkins,CLE,28.0,90.24,0.009
294,Michael Olowokandi,LAC,26.0,89.93,0.059
295,Michael Redd,MIL,21.0,89.92,-0.025
296,Michael Ruffin,CHI,24.0,90.38,0.061
297,Michael Smith,WAS,29.0,94.92,0.112
298,Michael Stewart,TOR,26.0,95.67,0.021
299,Mike Bibby,VAN,23.0,94.79,0.124
300,Mike Miller,ORL,21.0,96.81,0.09
301,Mike Penberthy,LAL,26.0,95.86,0.073
302,Mike Smith,WAS,25.0,95.68,0.039
303,Mikki Moore,DET,25.0,97.05,0.086
304,Milt Palacio,BOS,23.0,94.92,0.092
305,Mitch Richmond,WAS,36.0,95.82,0.097
306,Monty Williams,ORL,29.0,93.68,0.081
307,Moochie Norris,HOU,27.0,92.29,0.119
308,Mookie Blaylock,GSW,34.0,97.59,0.11
309,Morris Peterson,TOR,23.0,93.95,0.077
310,Muggsy Bogues,TOR,36.0,94.11,0.013
311,Nazr Mohammed,ATL,23.0,97.88,0.112
312,Nick Anderson,SAC,33.0,95.81,0.046
313,Nick Van Exel,DEN,29.0,94.39,0.128
314,Obinna Ekezie,DAL,25.0,92.56,0.068
315,Olden Polynice,UTA,36.0,91.83,0.048
316,Olumide Oyedeji,SEA,20.0,89.12,0.065
317,Othella Harrington,NYK,27.0,92.73,0.073
318,Otis Thorpe,CHH,38.0,91.32,0.045
319,P.J. Brown,CHH,31.0,92.22,0.096
320,Pat Garrity,ORL,24.0,95.39,0.052
321,Patrick Ewing,SEA,38.0,94.07,0.088
322,Paul McPherson,GSW,22.0,96.0,0.079
323,Paul Pierce,BOS,23.0,94.91,0.147
324,Peja Stojakovic,SAC,24.0,97.73,0.12
325,Pervis Ellison,SEA,34.0,98.41,0.0
326,Popeye Jones,WAS,31.0,95.78,0.088
327,Quentin Richardson,LAC,21.0,93.05,0.101
328,Quincy Lewis,UTA,24.0,92.78,0.024
329,Raef LaFrentz,DEN,25.0,95.36,0.104
330,Rafer Alston,MIL,24.0,91.29,0.09
331,Raja Bell,PHI,24.0,99.94,-0.01
332,Randy Brown,BOS,33.0,94.5,0.05
333,Randy Livingston,GSW,26.0,95.95,0.0
334,Rashard Lewis,SEA,21.0,94.56,0.112
335,Rasheed Wallace,POR,26.0,91.35,0.145
336,Rasho Nesterovic,MIN,25.0,95.09,0.054
337,Ray Allen,MIL,25.0,95.19,0.148
338,Reggie Miller,IND,35.0,92.07,0.121
339,Reggie Slater,MIN,30.0,94.15,0.067
340,Richard Hamilton,WAS,23.0,95.05,0.097
341,Rick Brunson,NYK,29.0,93.93,0.042
342,Rick Fox,LAL,31.0,94.79,0.088
343,Ricky Davis,MIA,21.0,92.35,0.118
344,Robert Horry,LAL,30.0,94.24,0.068
345,Robert Pack,DEN,32.0,97.33,0.101
346,Robert Traylor,CLE,24.0,93.76,0.075
347,Rod Strickland,POR,34.0,94.49,0.127
348,Rodney Buford,PHI,23.0,91.73,0.065
349,Rodney Rogers,PHX,30.0,96.74,0.097
350,Ron Harper,LAL,37.0,93.96,0.088
351,Ron Mercer,CHI,25.0,91.55,0.099
352,Roshown McLeod,PHI,25.0,91.7,0.07
353,Ruben Garces,GSW,27.0,105.02,0.031
354,Ruben Patterson,SEA,25.0,94.84,0.11
355,Ruben Wolkowyski,SEA,27.0,97.77,0.021
356,Ryan Bowen,DEN,25.0,95.09,0.065
357,Sam Cassell,MIL,31.0,96.34,0.134
358,Sam Jacobson,MIN,25.0,96.35,0.011
359,Sam Mitchell,MIN,37.0,93.44,0.045
360,Sam Perkins,IND,40.0,90.51,0.081
361,Samaki Walker,SAS,25.0,91.06,0.081
362,Scot Pollard,SAC,26.0,93.9,0.1
363,Scott Burrell,CHH,30.0,92.95,0.035
364,Scott Padgett,UTA,25.0,92.8,0.115
365,Scott Williams,MIL,33.0,95.24,0.094
366,Scottie Pippen,POR,35.0,92.15,0.108
367,Sean Colson,HOU,25.0,101.5,0.021
368,Sean Elliott,SAS,33.0,91.7,0.096
369,Sean Rooks,LAC,31.0,93.19,0.071
370,Shammond Williams,SEA,26.0,94.08,0.105
371,Shandon Anderson,HOU,27.0,93.71,0.076
372,Shaquille O'Neal,LAL,29.0,94.09,0.186
373,Shareef Abdur-Rahim,VAN,24.0,94.43,0.136
374,Shawn Bradley,DAL,29.0,93.13,0.11
375,Shawn Kemp,POR,31.0,91.74,0.071
376,Shawn Marion,PHX,23.0,95.32,0.169
377,Shawnelle Scott,SAS,29.0,89.88,0.048
378,Sherman Douglas,NJN,34.0,92.04,0.069
379,Slava Medvedenko,LAL,22.0,113.82,0.1
380,Soumaila Samake,NJN,23.0,94.15,0.046
381,Stacey Augmon,POR,32.0,92.26,0.075
382,Stephen Jackson,NJN,23.0,95.36,0.078
383,Stephon Marbury,NJN,24.0,95.95,0.149
384,Steve Francis,HOU,24.0,93.27,0.139
385,Steve Goodrich,CHI,25.0,86.93,0.025
386,Steve Kerr,SAS,35.0,89.86,0.071
387,Steve Nash,DAL,27.0,96.43,0.133
388,Steven Smith,POR,32.0,91.54,0.102
389,Stromile Swift,VAN,21.0,92.84,0.067
390,Tariq Abdul-Wahad,DEN,26.0,95.9,0.029
391,Terrance Roberson,CHH,24.0,97.04,-0.145
392,Terrell Brandon,MIN,31.0,94.49,0.137
393,Terry Davis,DEN,34.0,97.19,0.026
394,Terry Mills,IND,33.0,97.41,-0.002
395,Terry Porter,SAS,38.0,91.58,0.122
396,Theo Ratliff,PHI,28.0,93.03,0.11
397,Tim Duncan,SAS,25.0,91.83,0.17
398,Tim Hardaway,MIA,34.0,89.51,0.123
399,Tim James,CHH,24.0,91.58,0.021
400,Tim Thomas,MIL,24.0,94.19,0.098
401,Todd Day,MIN,31.0,94.17,0.048
402,Todd Fuller,MIA,26.0,91.75,0.051
403,Todd MacCulloch,PHI,25.0,95.87,0.104
404,Tom Gugliotta,PHX,31.0,94.89,0.081
405,Tom Hammonds,MIN,34.0,102.52,-0.077
406,Toni Kukoc,ATL,32.0,94.43,0.122
407,Tony Battie,BOS,25.0,95.3,0.102
408,Tony Delk,PHX,27.0,97.15,0.087
409,Tony Massenburg,VAN,33.0,92.09,0.053
410,Tony Smith,ATL,33.0,93.93,-0.004
411,Tracy McGrady,ORL,22.0,95.96,0.171
412,Tracy Murray,TOR,29.0,95.79,0.065
413,Trajan Langdon,CLE,25.0,94.18,0.072
414,Travis Best,IND,28.0,91.36,0.122
415,Travis Knight,NYK,26.0,88.4,-0.043
416,Troy Hudson,ORL,25.0,97.15,0.069
417,Tyrone Corbin,TOR,38.0,93.15,-0.04
418,Tyrone Hill,PHI,33.0,91.98,0.087
419,Tyrone Nesby,WAS,25.0,94.9,0.046
420,Tyronn Lue,LAL,24.0,95.53,0.055
421,Tyus Edney,IND,28.0,97.01,0.118
422,Vernon Maxwell,DAL,35.0,95.66,0.038
423,Vin Baker,SEA,29.0,93.91,0.065
424,Vince Carter,TOR,24.0,93.98,0.15
425,Vinny Del Negro,PHX,34.0,95.78,0.083
426,Vitaly Potapenko,BOS,26.0,93.77,0.082
427,Vlade Divac,SAC,33.0,97.83,0.112
428,Vladimir Stepania,NJN,25.0,93.9,0.102
429,Vonteego Cummings,GSW,25.0,95.81,0.059
430,Voshon Lenard,DEN,28.0,95.28,0.076
431,Wally Szczerbiak,MIN,24.0,94.98,0.104
432,Walt Williams,HOU,31.0,92.38,0.081
433,Walter McCarty,BOS,27.0,98.58,0.048
434,Wang Zhi-zhi,DAL,23.0,99.08,0.059
435,Wesley Person,CLE,30.0,93.92,0.088
436,Will Perdue,POR,35.0,101.97,0.136
437,William Avery,MIN,21.0,97.11,0.059
438,Zan Tabak,IND,31.0,91.2,0.07
439,Zendon Hamilton,LAC,26.0,98.61,-0.011
440,Zydrunas Ilgauskas,CLE,26.0,91.81,0.107
