,PLAYER_NAME,TEAM_ABBREVIATION,AGE,PACE,PIE
129,Earl Watson,MEM,25.0,91.54,0.1
130,Eddie Gill,POR,25.0,85.81,0.092
131,Eddie House,LAC,26.0,92.79,0.082
132,Eddie Jones,MIA,32.0,90.54,0.112
133,Eddie Robinson,CHI,28.0,95.02,0.079
134,Eddy Curry,CHI,21.0,94.46,0.092
135,Eduardo Najera,DAL,27.0,94.22,0.06
136,Elden Campbell,DET,35.0,90.49,0.084
137,Elton Brand,LAC,25.0,94.12,0.148
138,Eric Piatkowski,HOU,33.0,88.06,0.068
139,Eric Snow,PHI,31.0,90.51,0.1
140,Eric Williams,CLE,31.0,94.1,0.078
141,Erick Dampier,GSW,28.0,91.53,0.138
142,Erick Strickland,MIL,30.0,95.65,0.091
143,Ervin Johnson,MIN,36.0,91.91,0.049
144,Etan Thomas,WAS,26.0,95.53,0.105
145,Francisco Elson,DEN,28.0,94.78,0.071
146,Frank Williams,NYK,24.0,89.2,0.079
147,Fred Hoiberg,MIN,31.0,91.33,0.106
148,Fred Jones,IND,25.0,88.52,0.081
149,Gary Payton,LAL,35.0,95.77,0.121
150,Gary Trent,MIN,29.0,91.51,0.076
151,George Lynch,NOH,33.0,91.19,0.068
152,Gerald Wallace,SAC,21.0,93.27,0.059
153,Gilbert Arenas,WAS,22.0,95.87,0.1
154,Glen Rice,LAC,37.0,91.17,0.062
155,Glenn Robinson,PHI,31.0,92.37,0.098
156,Gordan Giricek,UTA,27.0,92.96,0.083
157,Greg Buckner,PHI,27.0,91.09,0.051
158,Greg Ostertag,UTA,31.0,89.24,0.1
159,Hedo Turkoglu,SAS,25.0,90.97,0.112
160,Hiram Fuller,ATL,23.0,91.94,0.021
161,Horace Grant,LAL,38.0,92.39,0.083
162,Howard Eisley,PHX,31.0,92.95,0.086
163,Hubert Davis,NJN,34.0,84.35,-0.048
164,Ime Udoka,LAL,26.0,83.57,0.042
165,Ira Newble,CLE,29.0,92.91,0.035
166,J.R. Bremer,GSW,23.0,93.31,0.033
167,Jabari Smith,SAC,27.0,95.13,0.043
168,Jacque Vaughn,ATL,29.0,92.77,0.061
169,Jahidi White,PHX,28.0,95.0,0.053
170,Jake Tsakalidis,MEM,25.0,94.8,0.069
171,Jake Voskuhl,PHX,26.0,95.64,0.058
172,Jalen Rose,TOR,31.0,92.24,0.089
173,Jamaal Magloire,NOH,26.0,91.27,0.116
174,Jamaal Tinsley,IND,26.0,91.87,0.113
175,Jamal Crawford,CHI,24.0,94.41,0.111
176,Jamal Mashburn,NOH,31.0,92.15,0.098
177,Jamal Sampson,LAL,21.0,92.42,0.114
178,James Jones,IND,23.0,88.53,0.032
179,James Posey,MEM,27.0,93.33,0.122
180,Jamison Brewer,IND,23.0,88.61,0.052
181,Jannero Pargo,CHI,24.0,97.27,0.077
182,Jared Jeffries,WAS,22.0,94.52,0.05
183,Jarron Collins,UTA,25.0,89.62,0.069
184,Jarvis Hayes,WAS,22.0,94.83,0.061
185,Jason Collier,ATL,26.0,94.5,0.079
186,Jason Collins,NJN,25.0,91.46,0.062
187,Jason Hart,SAS,26.0,90.88,0.105
188,Jason Kapono,CLE,23.0,93.98,0.063
189,Jason Kidd,NJN,31.0,93.62,0.157
190,Jason Richardson,GSW,23.0,92.31,0.113
191,Jason Terry,ATL,26.0,93.87,0.111
192,Jason Williams,MEM,28.0,95.97,0.115
193,Jeff Foster,IND,27.0,90.71,0.113
194,Jeff McInnis,CLE,29.0,91.62,0.097
195,Jeff Trepagnier,DEN,24.0,95.61,0.0
196,Jelani McCoy,CLE,26.0,110.35,-0.071
197,Jermaine O'Neal,IND,25.0,90.17,0.149
198,Jerome Beasley,MIA,24.0,103.57,0.074
199,Jerome James,SEA,28.0,91.14,0.055
200,Jerome Moiso,TOR,26.0,86.19,0.104
201,Jerome Williams,CHI,31.0,91.19,0.112
202,Jerry Stackhouse,WAS,29.0,96.71,0.085
203,Jim Jackson,HOU,33.0,91.17,0.098
204,Jiri Welsch,BOS,24.0,95.64,0.087
205,Joe Johnson,PHX,23.0,95.15,0.095
206,Joe Smith,MIL,28.0,93.66,0.107
207,Joel Przybilla,ATL,24.0,96.73,0.041
208,John Salmons,PHI,24.0,89.18,0.078
209,John Wallace,MIA,30.0,89.57,0.083
210,Jon Barry,DEN,34.0,96.27,0.108
211,Jonathan Bender,IND,23.0,90.09,0.104
212,Josh Davis,ATL,23.0,102.97,0.019
213,Josh Howard,DAL,24.0,95.65,0.082
214,Juan Dixon,WAS,25.0,94.93,0.085
215,Jumaine Jones,BOS,25.0,95.81,0.037
216,Juwan Howard,ORL,31.0,93.82,0.093
217,Kaniel Dickens,POR,25.0,94.88,0.066
218,Kareem Rush,LAL,23.0,93.16,0.06
219,Karl Malone,LAL,40.0,97.92,0.14
220,Kedrick Brown,CLE,23.0,92.98,0.083
221,Keith Bogans,ORL,24.0,93.62,0.068
222,Keith McLeod,MIN,24.0,90.33,0.059
223,Keith Van Horn,MIL,28.0,93.09,0.116
224,Kelvin Cato,HOU,29.0,90.07,0.091
225,Kendall Gill,CHI,36.0,94.43,0.073
226,Kendrick Perkins,BOS,19.0,95.43,0.125
227,Kenny Anderson,IND,33.0,90.39,0.076
228,Kenny Thomas,PHI,26.0,89.9,0.122
229,Kenyon Martin,NJN,26.0,92.13,0.145
230,Keon Clark,UTA,29.0,87.03,0.17
231,Kerry Kittles,NJN,30.0,92.61,0.106
232,Kevin Garnett,MIN,28.0,91.78,0.222
233,Kevin Ollie,CLE,31.0,91.58,0.098
234,Kevin Willis,SAS,41.0,94.53,0.086
235,Keyon Dooling,LAC,24.0,94.58,0.056
236,Kirk Hinrich,CHI,23.0,94.29,0.093
237,Kirk Penney,MIA,23.0,103.55,-0.06
238,Kobe Bryant,LAL,25.0,95.99,0.156
239,Kurt Thomas,NYK,31.0,92.65,0.103
240,Kwame Brown,WAS,22.0,94.89,0.112
241,Kyle Korver,PHI,23.0,92.16,0.057
242,Lamar Odom,MIA,24.0,90.28,0.143
243,Lamond Murray,TOR,31.0,87.58,0.079
244,Larry Hughes,WAS,25.0,95.13,0.112
245,Latrell Sprewell,MIN,33.0,92.23,0.1
246,LeBron James,CLE,19.0,94.36,0.123
247,Leandro Barbosa,PHX,21.0,96.7,0.07
248,Lee Nailon,CLE,29.0,93.39,0.076
249,Leon Smith,SEA,23.0,81.13,0.125
250,Lindsey Hunter,DET,33.0,91.45,0.078
251,Linton Johnson,CHI,24.0,96.3,0.064
252,Lonny Baxter,WAS,25.0,90.88,0.076
253,Loren Woods,MIA,26.0,87.06,0.081
254,Lorenzen Wright,MEM,28.0,92.49,0.095
255,Lucious Harris,NJN,33.0,90.82,0.085
256,Luke Ridnour,SEA,23.0,92.41,0.087
257,Luke Walton,LAL,24.0,92.46,0.099
258,Maciej Lampe,PHX,19.0,95.57,0.077
259,Malik Allen,MIA,26.0,89.07,0.058
260,Malik Rose,SAS,29.0,92.79,0.106
261,Mamadou N'diaye,ATL,29.0,93.02,0.065
262,Manu Ginobili,SAS,26.0,92.61,0.136
263,Marc Jackson,PHI,29.0,90.02,0.09
264,Marcus Banks,BOS,22.0,95.11,0.069
265,Marcus Camby,DEN,30.0,96.06,0.124
266,Marcus Fizer,CHI,25.0,96.73,0.09
267,Marcus Haislip,MIL,23.0,96.89,0.079
268,Mark Blount,BOS,28.0,95.45,0.105
269,Mark Jackson,HOU,39.0,90.27,0.078
270,Mark Madsen,MIN,28.0,90.54,0.041
271,Mark Pope,DEN,31.0,98.37,-0.184
272,Marko Jaric,LAC,25.0,94.12,0.083
273,Marquis Daniels,DAL,23.0,95.96,0.11
274,Mateen Cleaves,CLE,26.0,96.31,0.03
275,Matt Barnes,LAC,24.0,94.53,0.075
276,Matt Carroll,SAS,23.0,97.57,0.013
277,Matt Harpring,UTA,28.0,89.95,0.111
278,Maurice Carter,NOH,27.0,90.76,0.034
279,Maurice Taylor,HOU,27.0,89.16,0.089
280,Mehmet Okur,DET,25.0,90.46,0.134
281,Melvin Ely,LAC,26.0,91.6,0.056
282,Mengke Bateer,TOR,28.0,87.04,0.004
283,Metta World Peace,IND,24.0,90.21,0.12
284,Michael Bradley,ATL,25.0,89.76,0.035
285,Michael Curry,TOR,35.0,87.4,0.01
286,Michael Doleac,DEN,27.0,93.24,0.086
287,Michael Finley,DAL,31.0,95.14,0.104
288,Michael Olowokandi,MIN,29.0,88.73,0.065
289,Michael Redd,MIL,24.0,94.77,0.123
290,Michael Ruffin,UTA,27.0,86.47,0.048
291,Michael Stewart,BOS,29.0,97.75,0.0
292,Michael Sweetney,NYK,21.0,90.13,0.12
293,Mickael Pietrus,GSW,22.0,92.76,0.064
294,Mike Bibby,SAC,26.0,96.03,0.115
295,Mike Dunleavy,GSW,23.0,92.93,0.111
296,Mike James,DET,29.0,95.13,0.106
297,Mike Miller,MEM,24.0,94.92,0.094
298,Mike Wilks,HOU,25.0,87.35,0.115
299,Mikki Moore,UTA,28.0,88.56,0.108
300,Milt Palacio,TOR,26.0,87.96,0.062
301,Mitchell Butler,WAS,33.0,95.29,0.054
302,Mo Williams,UTA,21.0,90.52,0.059
303,Moochie Norris,NYK,30.0,88.93,0.087
304,Morris Peterson,TOR,26.0,89.08,0.085
305,Nazr Mohammed,NYK,26.0,92.47,0.107
306,Ndudi Ebi,MIN,20.0,86.39,0.0
307,Nene,DEN,21.0,96.22,0.094
308,Nick Van Exel,GSW,32.0,92.74,0.085
309,Nikoloz Tskitishvili,DEN,21.0,94.02,0.024
310,Olden Polynice,LAC,39.0,95.65,-0.109
311,Oliver Miller,MIN,34.0,92.83,0.074
312,Omar Cook,POR,22.0,90.4,0.023
313,Othella Harrington,NYK,30.0,90.21,0.056
314,P.J. Brown,NOH,34.0,91.81,0.116
315,Pat Garrity,ORL,27.0,89.63,-0.015
316,Pau Gasol,MEM,23.0,94.82,0.137
317,Paul Grant,UTA,30.0,90.06,0.009
318,Paul Pierce,BOS,26.0,96.12,0.137
319,Paul Shirley,CHI,26.0,93.4,0.026
320,Peja Stojakovic,SAC,27.0,95.37,0.138
321,Popeye Jones,GSW,34.0,100.74,-0.119
322,Predrag Drobnjak,LAC,28.0,93.56,0.082
323,Primoz Brezec,IND,24.0,88.69,0.049
324,Quentin Richardson,LAC,24.0,95.19,0.093
325,Quincy Lewis,MIN,27.0,94.87,0.01
326,Qyntel Woods,POR,23.0,90.05,0.052
327,Raef LaFrentz,BOS,28.0,94.28,0.108
328,Rafer Alston,MIA,27.0,90.18,0.096
329,Raja Bell,UTA,27.0,90.16,0.082
330,Randy Livingston,LAC,29.0,91.96,-0.008
331,Rashard Lewis,SEA,24.0,92.89,0.108
332,Rasheed Wallace,DET,29.0,89.43,0.114
333,Rasho Nesterovic,SAS,28.0,91.08,0.101
334,Rasual Butler,MIA,25.0,91.76,0.087
335,Raul Lopez,UTA,24.0,89.75,0.102
336,Ray Allen,SEA,28.0,92.05,0.137
337,Reece Gaines,ORL,23.0,92.51,0.045
338,Reggie Evans,SEA,24.0,91.17,0.063
339,Reggie Miller,IND,38.0,91.1,0.115
340,Richard Hamilton,DET,26.0,91.4,0.114
341,Richard Jefferson,NJN,24.0,92.24,0.129
342,Richie Frahm,SEA,26.0,97.38,0.089
343,Rick Brunson,CHI,32.0,94.72,0.092
344,Rick Fox,LAL,34.0,94.29,0.046
345,Ricky Davis,BOS,24.0,96.42,0.112
346,Robert Archibald,TOR,24.0,91.89,0.002
347,Robert Horry,SAS,33.0,91.61,0.095
348,Robert Pack,NJN,35.0,89.04,0.076
349,Robert Traylor,NOH,27.0,91.2,0.09
350,Rod Strickland,TOR,37.0,92.7,0.105
351,Rodney Buford,SAC,26.0,96.82,0.029
352,Rodney Rogers,NJN,33.0,92.28,0.098
353,Rodney White,DEN,24.0,95.91,0.111
354,Roger Mason Jr.,TOR,23.0,89.18,0.053
355,Ron Mercer,SAS,28.0,92.03,0.074
356,Ronald Dupree,CHI,23.0,96.27,0.051
357,Ronald Murray,SEA,24.0,93.74,0.092
358,Ruben Boumtje-Boumtje,POR,26.0,88.41,0.005
359,Ruben Patterson,POR,28.0,89.09,0.083
360,Rusty LaRue,GSW,30.0,96.87,0.034
361,Ryan Bowen,DEN,28.0,92.78,0.066
362,Ryan Humphrey,MEM,24.0,90.47,-0.048
363,Sam Cassell,MIN,34.0,91.78,0.151
364,Samaki Walker,MIA,28.0,91.06,0.07
365,Samuel Dalembert,PHI,24.0,90.01,0.109
366,Sasha Pavlovic,UTA,20.0,89.21,0.046
367,Scot Pollard,IND,29.0,88.88,0.042
368,Scott Padgett,HOU,28.0,91.37,0.104
369,Scott Williams,DAL,36.0,95.05,0.071
370,Scottie Pippen,CHI,38.0,96.15,0.087
371,Sean Lampley,GSW,24.0,92.87,0.141
372,Sean Rooks,ORL,34.0,95.03,0.033
373,Shammond Williams,NOH,29.0,93.02,0.088
374,Shandon Anderson,NYK,30.0,93.26,0.062
375,Shane Battier,MEM,25.0,95.49,0.098
376,Shane Heal,SAS,33.0,94.32,0.045
377,Shaquille O'Neal,LAL,32.0,95.32,0.156
378,Shareef Abdur-Rahim,POR,27.0,91.34,0.145
379,Shawn Bradley,DAL,32.0,93.27,0.073
380,Shawn Marion,PHX,26.0,95.46,0.137
381,Slava Medvedenko,LAL,25.0,92.57,0.083
382,Slavko Vranes,POR,21.0,59.0,-0.4
383,Speedy Claxton,GSW,26.0,91.92,0.112
384,Stacey Augmon,NOH,35.0,91.54,0.066
385,Stephen Jackson,ATL,26.0,94.1,0.1
386,Stephon Marbury,NYK,27.0,94.12,0.137
387,Steve Blake,WAS,24.0,94.71,0.078
388,Steve Francis,HOU,27.0,90.79,0.111
389,Steve Nash,DAL,30.0,97.14,0.126
390,Steven Hunter,ORL,22.0,92.69,0.053
391,Steven Smith,NOH,35.0,91.46,0.068
392,Stromile Swift,MEM,24.0,95.38,0.118
393,T.J. Ford,MIL,21.0,93.8,0.093
394,Tamar Slay,NJN,24.0,92.19,0.038
395,Tayshaun Prince,DET,24.0,90.88,0.101
396,Theo Ratliff,POR,31.0,90.29,0.084
397,Theron Smith,MEM,23.0,92.73,0.065
398,Tierre Brown,NOH,25.0,80.21,-0.074
399,Tim Duncan,SAS,28.0,90.52,0.212
400,Tim Thomas,NYK,27.0,92.31,0.095
401,Tom Gugliotta,UTA,34.0,89.76,0.069
402,Toni Kukoc,MIL,35.0,93.29,0.118
403,Tony Battie,CLE,28.0,92.02,0.086
404,Tony Delk,DAL,30.0,96.07,0.069
405,Tony Massenburg,SAC,36.0,92.65,0.06
406,Tony Parker,SAS,22.0,91.36,0.115
407,Torraye Braggs,WAS,28.0,91.05,0.051
408,Tracy McGrady,ORL,25.0,94.1,0.153
409,Tracy Murray,POR,32.0,90.03,-0.013
410,Travis Best,DAL,31.0,93.61,0.067
411,Travis Hansen,ATL,26.0,93.74,0.026
412,Travis Outlaw,POR,19.0,95.44,0.073
413,Tremaine Fowlkes,DET,28.0,88.95,0.047
414,Trenton Hassell,MIN,25.0,91.77,0.049
415,Troy Bell,MEM,23.0,103.04,-0.074
416,Troy Hudson,MIN,28.0,91.22,0.082
417,Troy Murphy,GSW,24.0,92.22,0.118
418,Tyrone Hill,MIA,36.0,95.15,0.0
419,Tyronn Lue,ORL,27.0,93.72,0.079
420,Tyson Chandler,CHI,21.0,95.23,0.114
421,Udonis Haslem,MIA,24.0,90.74,0.095
422,Vin Baker,NYK,32.0,93.0,0.088
423,Vince Carter,TOR,27.0,89.76,0.131
424,Vitaly Potapenko,SEA,29.0,90.83,0.064
425,Vlade Divac,SAC,36.0,95.26,0.101
426,Vladimir Radmanovic,SEA,23.0,93.27,0.095
427,Vladimir Stepania,POR,28.0,88.04,0.075
428,Voshon Lenard,DEN,31.0,96.42,0.078
429,Wally Szczerbiak,MIN,27.0,91.3,0.114
430,Walter McCarty,BOS,30.0,96.45,0.072
431,Wang Zhi-zhi,MIA,26.0,89.22,0.078
432,Wesley Person,ATL,33.0,90.89,0.084
433,Willie Green,PHI,22.0,90.79,0.062
434,Yao Ming,HOU,23.0,90.12,0.158
435,Zach Randolph,POR,22.0,89.14,0.133
436,Zarko Cabarkapa,PHX,23.0,95.44,0.048
437,Zaza Pachulia,ORL,20.0,93.97,0.059
438,Zeljko Rebraca,ATL,32.0,88.11,0.048
439,Zendon Hamilton,PHI,29.0,92.07,0.112
440,Zoran Planinic,NJN,21.0,88.86,0.067
441,Zydrunas Ilgauskas,CLE,29.0,94.11,0.113
