,PLAYER_NAME,TEAM_ABBREVIATION,AGE,PACE,PIE
60,Bryant Reeves,VAN,26.0,92.32,0.044
61,Bryant Stith,DEN,28.0,93.62,0.059
62,Bryce Drew,HOU,24.0,93.2,0.03
63,Bryon Russell,UTA,28.0,88.98,0.101
64,Calbert Cheaney,WAS,27.0,92.26,0.044
65,Carl Herrera,DEN,32.0,92.93,0.032
66,Carlos Rogers,POR,28.0,93.25,0.068
67,Casey Shaw,PHI,23.0,107.63,-0.3
68,Cedric Ceballos,DAL,29.0,92.61,0.117
69,Cedric Henderson,CLE,24.0,90.13,0.067
70,Charles Barkley,HOU,36.0,89.92,0.166
71,Charles O'Bannon,DET,24.0,86.94,0.082
72,Charles Oakley,TOR,35.0,90.86,0.088
73,Charles R. Jones,CHI,23.0,90.52,0.039
74,Charles Shackleford,CHH,33.0,92.39,0.1
75,Charles Smith,LAC,23.0,93.24,0.017
76,Charlie Ward,NYK,28.0,90.92,0.107
77,Chauncey Billups,DEN,22.0,94.06,0.081
78,Cherokee Parks,VAN,26.0,91.12,0.062
79,Chris Anstey,DAL,24.0,94.63,0.029
80,Chris Carr,NJN,25.0,95.49,0.064
81,Chris Childs,NYK,31.0,88.29,0.089
82,Chris Crawford,ATL,24.0,86.86,0.044
83,Chris Dudley,NYK,34.0,87.72,0.053
84,Chris Gatling,MIL,31.0,90.63,0.052
85,Chris King,UTA,29.0,94.46,-0.032
86,Chris Mills,GSW,29.0,91.46,0.098
87,Chris Morris,PHX,33.0,91.04,0.1
88,Chris Mullin,IND,35.0,88.39,0.108
89,Chris Webber,SAC,26.0,99.08,0.14
90,Chris Whitney,WAS,27.0,93.38,0.11
91,Christian Laettner,DET,29.0,91.39,0.088
92,Chuck Person,CHH,35.0,91.29,0.067
93,Chucky Brown,CHH,31.0,92.56,0.076
94,Clar. Weatherspoon,MIA,28.0,85.35,0.131
95,Clifford Robinson,PHX,32.0,92.8,0.108
96,Corey Beck,CHH,28.0,87.7,0.06
97,Corey Benjamin,CHI,21.0,93.38,0.026
98,Corie Blount,CLE,30.0,90.17,0.056
99,Corliss Williamson,SAC,25.0,100.7,0.079
100,Cory Alexander,DEN,26.0,93.61,0.078
101,Cory Carr,CHI,23.0,91.97,0.025
102,Cuttino Mobley,HOU,23.0,90.84,0.071
103,Dale Davis,IND,30.0,89.89,0.103
104,Dale Ellis,SEA,38.0,91.18,0.083
105,Damon Jones,BOS,22.0,95.51,0.111
106,Damon Stoudamire,POR,25.0,92.39,0.107
107,Dan Majerle,MIA,33.0,87.66,0.084
108,Dan Schayes,ORL,40.0,89.26,-0.013
109,Dana Barros,BOS,32.0,93.43,0.135
110,Danny Ferry,CLE,32.0,87.04,0.077
111,Danny Fortson,DEN,23.0,92.23,0.119
112,Danny Manning,PHX,33.0,91.56,0.106
113,Darrell Armstrong,ORL,31.0,92.31,0.172
114,Darrick Martin,LAC,28.0,93.16,0.068
115,David Robinson,SAS,33.0,90.87,0.179
116,David Vaughn,NJN,26.0,96.61,0.075
117,David Wesley,CHH,28.0,92.44,0.118
118,David Wingate,NYK,35.0,90.49,0.021
119,DeJuan Wheat,VAN,25.0,89.15,0.085
120,Dean Garrett,MIN,32.0,93.37,0.087
121,Dee Brown,TOR,30.0,93.09,0.089
122,Dell Curry,MIL,35.0,88.34,0.129
123,Dennis Rodman,LAL,38.0,93.53,0.085
124,Dennis Scott,MIN,30.0,90.77,0.07
125,Derek Anderson,CLE,24.0,89.07,0.135
126,Derek Fisher,LAL,24.0,94.59,0.086
127,Derek Harper,LAL,37.0,94.24,0.088
128,Derek Strong,ORL,31.0,91.31,0.083
129,Derrick Coleman,CHH,32.0,90.94,0.122
130,Derrick McKey,IND,32.0,84.06,0.083
131,Detlef Schrempf,SEA,36.0,91.57,0.136
132,Dickey Simpkins,CHI,27.0,91.02,0.092
133,Dikembe Mutombo,ATL,33.0,87.97,0.157
134,Dirk Nowitzki,DAL,21.0,92.78,0.07
135,Dominique Wilkins,ORL,39.0,93.87,0.107
136,Don MacLean,SEA,29.0,95.74,0.066
137,Don Reid,DET,25.0,89.34,0.059
138,Donyell Marshall,GSW,26.0,92.81,0.119
139,Doug Christie,TOR,29.0,91.77,0.113
140,Doug Overton,PHI,29.0,93.14,0.076
141,Doug West,VAN,32.0,93.88,0.063
142,Drew Barry,SEA,26.0,96.3,0.06
143,Duane Causwell,MIA,31.0,92.29,0.018
144,Duane Ferrell,GSW,34.0,95.91,-0.099
145,Dwayne Schintzius,BOS,30.0,102.78,-0.02
146,Earl Boykins,CLE,23.0,88.65,0.049
147,Ed Gray,ATL,23.0,90.46,-0.003
148,Eddie Johnson,HOU,40.0,119.02,0.03
149,Eddie Jones,CHH,27.0,93.13,0.116
150,Elden Campbell,CHH,30.0,92.19,0.119
151,Eldridge Recasner,CHH,31.0,91.47,0.083
152,Elliot Perry,NJN,30.0,97.98,0.084
153,Eric Montross,DET,27.0,87.69,0.046
154,Eric Murdock,NJN,31.0,96.58,0.102
155,Eric Piatkowski,LAC,28.0,93.2,0.091
156,Eric Riley,BOS,29.0,93.92,0.066
157,Eric Snow,PHI,26.0,91.28,0.106
158,Eric Washington,DEN,25.0,91.99,0.045
159,Eric Williams,DEN,26.0,92.06,0.055
160,Erick Dampier,GSW,23.0,89.82,0.064
161,Erick Strickland,DAL,25.0,94.64,0.126
162,Ervin Johnson,MIL,31.0,89.33,0.093
163,Etdrick Bohannon,WAS,26.0,116.27,0.0
164,Felipe Lopez,VAN,24.0,91.69,0.06
165,Felton Spencer,GSW,31.0,95.42,0.02
166,Fred Hoiberg,IND,26.0,89.9,0.018
167,Gary Grant,POR,34.0,83.99,0.128
168,Gary Payton,SEA,30.0,92.17,0.156
169,Gary Trent,DAL,24.0,91.25,0.127
170,George Lynch,PHI,28.0,90.7,0.089
171,George McCloud,PHX,32.0,92.97,0.085
172,Gerald Brown,PHX,23.0,91.45,0.047
173,Gerald Wilkins,ORL,35.0,90.59,-0.232
174,Gerard King,SAS,26.0,104.21,0.054
175,Gheorghe Muresan,NJN,28.0,83.48,-0.4
176,Glen Rice,LAL,32.0,94.54,0.101
177,Glenn Robinson,MIL,26.0,89.28,0.131
178,Grant Hill,DET,26.0,89.56,0.179
179,Grant Long,ATL,33.0,87.29,0.125
180,Greg Anthony,POR,31.0,91.78,0.12
181,Greg Foster,UTA,30.0,88.47,0.036
182,Greg Minor,BOS,27.0,93.95,0.071
183,Greg Ostertag,UTA,26.0,88.64,0.086
184,Hakeem Olajuwon,HOU,36.0,90.97,0.156
185,Harvey Grant,PHI,33.0,90.56,0.039
186,Haywoode Workman,MIL,33.0,91.09,0.115
187,Herb Williams,NYK,41.0,90.07,0.112
188,Hersey Hawkins,SEA,32.0,92.15,0.097
189,Horace Grant,ORL,33.0,90.96,0.1
190,Hot Rod Williams,DAL,36.0,93.67,0.036
191,Howard Eisley,UTA,26.0,88.77,0.097
192,Hubert Davis,DAL,29.0,91.17,0.07
193,Ike Austin,ORL,29.0,90.87,0.072
194,Isaiah Rider,POR,28.0,91.92,0.088
195,J.R. Henderson,VAN,22.0,88.44,0.047
196,J.R. Reid,LAL,31.0,92.96,0.096
197,Jacque Vaughn,UTA,24.0,95.65,0.091
198,Jahidi White,WAS,23.0,93.79,0.031
199,Jalen Rose,IND,26.0,90.13,0.091
200,Jamal Mashburn,MIA,26.0,87.16,0.115
201,James Cotton,SEA,23.0,105.43,0.061
202,James Robinson,MIN,28.0,92.09,0.063
203,Jamie Feick,NJN,24.0,93.36,0.097
204,Jamie Watson,MIA,27.0,84.79,0.022
205,Jaren Jackson,SAS,31.0,91.88,0.088
206,Jason Caffey,GSW,26.0,88.63,0.06
207,Jason Kidd,PHX,26.0,93.0,0.164
208,Jason Sasser,VAN,25.0,89.52,0.073
209,Jason Williams,SAC,23.0,100.57,0.086
210,Jayson Williams,NJN,31.0,93.75,0.1
211,Jeff Hornacek,UTA,36.0,90.12,0.128
212,Jeff McInnis,WAS,24.0,91.32,0.072
213,Jeff Sheppard,ATL,24.0,90.23,0.065
214,Jelani McCoy,SEA,21.0,94.36,0.125
215,Jerald Honeycutt,PHI,24.0,95.41,-0.006
216,Jermaine O'Neal,POR,20.0,93.21,0.08
217,Jerome James,SAC,23.0,105.99,0.038
218,Jerome Kersey,SAS,37.0,89.34,0.046
219,Jerome Williams,DET,26.0,86.66,0.126
220,Jerry Stackhouse,DET,24.0,91.17,0.1
221,Jim Jackson,POR,28.0,92.51,0.107
222,Jim McIlvaine,NJN,26.0,95.74,0.016
223,Jimmy Oliver,PHX,29.0,97.5,-0.019
224,Joe Dumars,DET,36.0,87.81,0.096
225,Joe Kleine,PHX,37.0,88.78,0.03
226,Joe Smith,MIN,23.0,94.32,0.104
227,Joe Wolf,CHH,34.0,90.16,-0.239
228,John Coker,WAS,27.0,97.46,0.041
229,John Crotty,SEA,29.0,96.05,0.097
230,John Starks,GSW,33.0,91.67,0.092
231,John Stockton,UTA,37.0,89.91,0.169
232,John Thomas,TOR,23.0,91.51,0.074
233,John Wallace,TOR,25.0,91.43,0.092
234,Johnny Newman,CLE,35.0,87.27,0.054
235,Johnny Taylor,DEN,25.0,92.46,0.044
236,Jon Barry,SAC,29.0,96.72,0.117
237,Jonathan Kerner,ORL,25.0,94.45,-0.273
238,Jud Buechler,DET,31.0,89.01,0.09
239,Juwan Howard,WAS,26.0,92.12,0.125
240,Karl Malone,UTA,35.0,90.16,0.196
241,Keith Askins,MIA,31.0,87.0,0.004
242,Keith Booth,CHI,24.0,92.37,0.038
243,Keith Closs,LAC,23.0,95.39,0.115
244,Keith Van Horn,NJN,23.0,94.75,0.133
245,Kelly McCarty,DEN,23.0,108.17,3.0
246,Kelvin Cato,POR,24.0,94.42,0.083
247,Kendall Gill,NJN,31.0,94.47,0.09
248,Kenny Anderson,BOS,28.0,94.96,0.117
249,Keon Clark,DEN,24.0,92.6,0.066
250,Kerry Kittles,NJN,25.0,95.44,0.085
251,Kevin Garnett,MIN,23.0,94.7,0.156
252,Kevin Ollie,ORL,26.0,94.71,0.014
253,Kevin Willis,TOR,36.0,90.28,0.116
254,Khalid Reeves,DET,26.0,89.72,0.025
255,Kobe Bryant,LAL,20.0,94.25,0.131
256,Korleone Young,DET,20.0,88.95,0.203
257,Kornel David,CHI,27.0,92.46,0.092
258,Kurt Thomas,NYK,26.0,89.66,0.094
259,LaPhonso Ellis,ATL,29.0,90.56,0.088
260,Lamond Murray,LAC,26.0,92.77,0.086
261,Larry Hughes,PHI,20.0,93.01,0.109
262,Larry Johnson,NYK,30.0,89.32,0.11
263,Latrell Sprewell,NYK,28.0,88.95,0.12
264,Lawrence Funderburke,SAC,28.0,96.34,0.119
265,Lee Mayberry,VAN,29.0,94.47,0.049
266,Lindsey Hunter,DET,28.0,88.01,0.096
267,Litterial Green,CLE,29.0,83.78,-0.667
268,Loren Meyer,DEN,26.0,98.68,-0.1
269,Lorenzen Wright,LAC,23.0,92.03,0.094
270,Loy Vaught,DET,31.0,87.57,0.087
271,Luc Longley,PHX,30.0,92.41,0.091
272,Lucious Harris,NJN,28.0,92.48,0.066
273,Makhtar N'Diaye,VAN,25.0,86.69,-0.049
274,Malik Rose,SAS,24.0,91.21,0.107
275,Malik Sealy,MIN,29.0,93.88,0.075
276,Marcus Camby,NYK,25.0,87.38,0.111
277,Mario Bennett,CHI,25.0,95.37,0.05
278,Mario Elie,SAS,35.0,90.83,0.098
279,Mark Baker,TOR,29.0,119.44,4.0
280,Mark Bryant,CHI,34.0,89.39,0.079
281,Mark Davis,MIA,26.0,94.14,-0.077
282,Mark Hendrickson,NJN,25.0,92.69,0.069
283,Mark Jackson,IND,34.0,89.31,0.136
284,Mark Macon,DET,30.0,94.99,-0.032
285,Mark Pope,IND,26.0,89.1,-0.217
286,Mark Strickland,MIA,28.0,87.98,0.108
287,Mark West,ATL,38.0,88.94,0.023
288,Marko Milic,PHX,22.0,92.06,0.0
289,Marlon Garnett,BOS,23.0,97.9,0.049
290,Marty Conlon,MIA,31.0,99.04,-0.058
291,Matt Bullard,HOU,32.0,91.84,0.054
292,Matt Geiger,PHI,29.0,90.83,0.121
293,Matt Harpring,ORL,23.0,91.59,0.082
294,Matt Maloney,HOU,27.0,92.44,0.017
295,Maurice Taylor,LAC,22.0,91.94,0.075
296,Michael Curry,MIL,30.0,89.63,0.051
297,Michael Dickerson,HOU,24.0,91.61,0.063
298,Michael Doleac,ORL,22.0,92.05,0.07
299,Michael Finley,DAL,26.0,91.44,0.126
300,Michael Hawkins,SAC,26.0,93.8,0.051
301,Michael Olowokandi,LAC,24.0,91.63,0.07
302,Michael Smith,VAN,27.0,89.87,0.105
303,Michael Stewart,TOR,24.0,93.22,0.033
304,Micheal Williams,TOR,32.0,83.64,-0.106
305,Mike Bibby,VAN,21.0,92.61,0.1
306,Mikki Moore,DET,23.0,88.04,0.37
307,Miles Simon,ORL,23.0,95.61,-0.059
308,Mitch Richmond,WAS,33.0,91.8,0.099
309,Mitchell Butler,CLE,28.0,85.48,0.089
310,Monty Williams,DEN,27.0,97.17,-0.16
311,Moochie Norris,SEA,25.0,96.52,0.049
312,Mookie Blaylock,ATL,32.0,88.45,0.143
313,Muggsy Bogues,GSW,34.0,89.19,0.142
314,Nazr Mohammed,PHI,21.0,98.15,0.032
315,Negele Knight,TOR,32.0,90.12,0.018
316,Nick Anderson,ORL,31.0,91.45,0.113
317,Nick Van Exel,DEN,27.0,93.84,0.106
318,Olden Polynice,SEA,34.0,90.41,0.071
319,Oliver Miller,SAC,29.0,97.17,0.024
320,Othella Harrington,HOU,25.0,91.68,0.115
321,Otis Thorpe,WAS,36.0,91.16,0.101
322,P.J. Brown,MIA,29.0,87.32,0.106
323,Pat Garrity,PHX,22.0,92.28,0.073
324,Patrick Ewing,NYK,36.0,90.64,0.149
325,Paul Grant,MIL,25.0,119.72,-0.08
326,Paul Pierce,BOS,21.0,94.1,0.116
327,Peja Stojakovic,SAC,22.0,96.43,0.094
328,Pete Chilcutt,VAN,30.0,91.97,0.068
329,Peter Aluma,SAC,26.0,117.86,-0.667
330,Pooh Richardson,LAC,33.0,96.39,0.095
331,Popeye Jones,BOS,29.0,96.16,0.068
332,Raef LaFrentz,DEN,23.0,95.69,0.11
333,Randell Jackson,WAS,23.0,96.61,0.051
334,Randy Brown,CHI,31.0,91.72,0.097
335,Randy Livingston,PHX,24.0,96.19,0.169
336,Rashard Lewis,SEA,19.0,102.51,0.0
337,Rasheed Wallace,POR,24.0,92.77,0.114
338,Rasho Nesterovic,MIN,23.0,97.68,0.004
339,Ray Allen,MIL,23.0,90.49,0.125
340,Reggie Jordan,MIN,31.0,91.94,0.055
341,Reggie Miller,IND,33.0,90.06,0.11
342,Reggie Slater,TOR,28.0,93.01,0.027
343,Rex Chapman,PHX,31.0,93.24,0.075
344,Rex Walters,MIA,29.0,87.47,0.04
345,Rick Brunson,NYK,27.0,92.02,0.029
346,Rick Fox,LAL,29.0,94.98,0.079
347,Rick Mahorn,PHI,40.0,93.35,-0.016
348,Ricky Davis,CHH,19.0,92.8,0.084
349,Rik Smits,IND,32.0,88.87,0.119
350,Robert Horry,LAL,28.0,95.0,0.085
351,Robert Pack,DAL,30.0,93.45,0.117
352,Robert Traylor,MIL,22.0,90.4,0.078
353,Rod Strickland,WAS,32.0,93.01,0.149
354,Rodney Rogers,LAC,28.0,90.29,0.083
355,Rodrick Rhodes,VAN,25.0,92.42,-0.042
356,Ron Harper,CHI,35.0,89.28,0.103
357,Ron Mercer,BOS,23.0,93.29,0.086
358,Rony Seikaly,NJN,34.0,95.3,-0.063
359,Roshown McLeod,ATL,23.0,89.35,0.071
360,Ruben Patterson,LAL,23.0,97.34,0.064
361,Rusty LaRue,CHI,25.0,90.57,0.053
362,Ryan Stack,CLE,23.0,83.47,0.035
363,Sam Cassell,MIL,29.0,96.42,0.164
364,Sam Jacobson,LAL,23.0,99.43,0.164
365,Sam Mack,HOU,29.0,91.29,0.095
366,Sam Mitchell,MIN,35.0,92.96,0.09
367,Sam Perkins,IND,38.0,87.5,0.084
368,Samaki Walker,DAL,23.0,90.76,0.07
369,Scot Pollard,SAC,24.0,98.08,0.111
370,Scott Burrell,NJN,28.0,94.19,0.087
371,Scott Williams,MIL,31.0,91.15,0.035
372,Scottie Pippen,HOU,33.0,91.14,0.12
373,Sean Elliott,SAS,31.0,91.53,0.088
374,Sean Marks,TOR,23.0,105.21,0.025
375,Sean Rooks,LAL,29.0,94.24,0.028
376,Shammond Williams,ATL,24.0,104.46,0.093
377,Shandon Anderson,UTA,25.0,89.08,0.094
378,Shaquille O'Neal,LAL,27.0,94.09,0.192
379,Shareef Abdur-Rahim,VAN,22.0,92.04,0.138
380,Shawn Bradley,DAL,27.0,89.34,0.123
381,Shawn Kemp,CLE,29.0,91.04,0.166
382,Shawn Respert,PHX,27.0,93.85,0.082
383,Sherman Douglas,LAC,32.0,90.54,0.076
384,Stacey Augmon,POR,30.0,91.03,0.088
385,Stanley Roberts,HOU,29.0,91.71,0.075
386,Stephon Marbury,NJN,22.0,94.64,0.137
387,Steve Henson,DET,31.0,93.24,0.091
388,Steve Kerr,SAS,33.0,91.2,0.076
389,Steve Nash,DAL,25.0,90.94,0.074
390,Steven Smith,ATL,30.0,88.89,0.121
391,Stojko Vrankovic,LAC,35.0,94.77,0.019
392,Tariq Abdul-Wahad,SAC,24.0,100.94,0.059
393,Terrell Brandon,MIN,29.0,92.74,0.136
394,Terry Cummings,GSW,38.0,91.59,0.102
395,Terry Davis,WAS,32.0,90.14,0.066
396,Terry Dehere,VAN,27.0,90.13,0.047
397,Terry Mills,MIA,31.0,91.04,0.005
398,Terry Porter,MIA,36.0,86.41,0.133
399,Theo Ratliff,PHI,26.0,89.96,0.117
400,Thurl Bailey,UTA,38.0,89.08,0.072
401,Tim Duncan,SAS,23.0,90.95,0.17
402,Tim Hardaway,MIA,32.0,87.7,0.139
403,Tim Legler,WAS,32.0,94.31,0.056
404,Tim Thomas,MIL,22.0,91.06,0.084
405,Toby Bailey,PHX,23.0,91.84,0.062
406,Todd Fuller,UTA,24.0,90.87,0.06
407,Tom Gugliotta,PHX,29.0,93.24,0.133
408,Tom Hammonds,MIN,32.0,91.09,0.056
409,Toni Kukoc,CHI,30.0,90.07,0.152
410,Tony Battie,BOS,23.0,94.1,0.108
411,Tony Delk,GSW,25.0,93.05,0.077
412,Tony Massenburg,VAN,31.0,92.52,0.097
413,Tracy McGrady,TOR,20.0,92.75,0.13
414,Tracy Murray,WAS,27.0,93.36,0.054
415,Travis Best,IND,26.0,88.52,0.099
416,Travis Knight,LAL,24.0,95.24,0.07
417,Travis Williams,CHH,30.0,95.83,0.083
418,Trevor Winter,MIN,25.0,87.38,-0.167
419,Troy Hudson,LAC,23.0,92.12,0.101
420,Tyrone Corbin,ATL,36.0,88.37,0.085
421,Tyrone Hill,PHI,31.0,89.54,0.074
422,Tyrone Nesby,LAC,23.0,92.19,0.095
423,Tyronn Lue,LAL,22.0,95.05,0.042
424,Tyson Wheeler,DEN,23.0,88.24,0.229
425,Vernon Maxwell,SAC,33.0,96.54,0.069
426,Vin Baker,SEA,27.0,89.82,0.063
427,Vince Carter,TOR,22.0,91.48,0.128
428,Vinny Del Negro,MIL,32.0,87.79,0.1
429,Vitaly Potapenko,BOS,24.0,90.75,0.089
430,Vlade Divac,SAC,31.0,98.94,0.129
431,Vladimir Stepania,SEA,23.0,95.23,0.045
432,Voshon Lenard,MIA,26.0,85.14,0.065
433,Walt Williams,POR,29.0,92.48,0.109
434,Walter McCarty,BOS,25.0,95.57,0.049
435,Wesley Person,CLE,28.0,90.15,0.103
436,Will Perdue,SAS,33.0,92.53,0.099
437,William Cunningham,NJN,25.0,93.38,-0.034
438,Willie Burton,CHH,31.0,95.98,-0.071
439,Zydrunas Ilgauskas,CLE,24.0,90.09,0.122
