,PLAYER_NAME,TEAM_ABBREVIATION,AGE,PACE,PIE
47,Bo Outlaw,ORL,37.0,94.6,0.069
48,Bobby Jackson,HOU,35.0,90.99,0.101
49,Bobby Jones,DEN,24.0,95.93,0.06
50,Bobby Simmons,MIL,28.0,93.02,0.067
51,Bonzi Wells,NOH,31.0,92.39,0.102
52,Boris Diaw,PHX,26.0,98.77,0.089
53,Bostjan Nachbar,NJN,27.0,94.44,0.085
54,Brad Miller,SAC,32.0,96.79,0.122
55,Brandan Wright,GSW,20.0,100.49,0.106
56,Brandon Bass,DAL,23.0,92.42,0.108
57,Brandon Roy,POR,23.0,90.46,0.134
58,Brendan Haywood,WAS,28.0,91.14,0.098
59,Brent Barry,SAS,36.0,93.93,0.1
60,Brevin Knight,LAC,32.0,94.31,0.085
61,Brian Cardinal,MEM,31.0,98.18,0.044
62,Brian Cook,ORL,27.0,94.32,0.049
63,Brian Scalabrine,BOS,30.0,93.78,0.035
64,Brian Skinner,PHX,32.0,99.41,0.071
65,Bruce Bowen,SAS,37.0,90.33,0.046
66,CJ Miles,UTA,21.0,96.33,0.083
67,CJ Watson,GSW,24.0,98.37,0.07
68,Calvin Booth,PHI,32.0,95.63,0.037
69,Carl Landry,HOU,24.0,93.0,0.131
70,Carlos Arroyo,ORL,28.0,93.88,0.097
71,Carlos Boozer,UTA,26.0,96.32,0.155
72,Carlos Delfino,TOR,25.0,92.68,0.091
73,Carmelo Anthony,DEN,24.0,102.53,0.133
74,Caron Butler,WAS,28.0,92.35,0.136
75,Casey Jacobsen,MEM,27.0,98.63,0.033
76,Cedric Simmons,CHI,22.0,96.72,-0.029
77,Channing Frye,POR,25.0,90.17,0.095
78,Charles Hayes,HOU,25.0,92.99,0.08
79,Charlie Bell,MIL,29.0,93.84,0.079
80,Charlie Villanueva,MIL,23.0,95.42,0.097
81,Chauncey Billups,DET,31.0,89.39,0.159
82,Cheikh Samb,DET,23.0,91.84,0.038
83,Chris Andersen,NOH,29.0,94.53,0.017
84,Chris Bosh,TOR,24.0,91.08,0.156
85,Chris Duhon,CHI,25.0,95.76,0.086
86,Chris Kaman,LAC,26.0,93.99,0.139
87,Chris Mihm,LAL,28.0,99.32,0.039
88,Chris Paul,NOH,23.0,92.82,0.182
89,Chris Quinn,MIA,24.0,90.04,0.1
90,Chris Richard,MIN,23.0,94.28,0.043
91,Chris Webber,GSW,35.0,106.53,0.077
92,Chris Wilcox,SEA,25.0,99.57,0.106
93,Chucky Atkins,DEN,33.0,102.22,0.059
94,Coby Karl,LAL,25.0,105.7,0.113
95,Corey Brewer,MIN,22.0,94.47,0.05
96,Corey Maggette,LAC,28.0,95.64,0.13
97,Courtney Sims,IND,24.0,112.87,-0.017
98,Craig Smith,MIN,24.0,94.34,0.1
99,Cuttino Mobley,LAC,32.0,94.24,0.081
100,DJ Mbenga,LAL,27.0,98.65,0.032
101,DJ Strawberry,PHX,23.0,95.63,0.023
102,Daequan Cook,MIA,21.0,91.87,0.054
103,Dahntay Jones,SAC,27.0,95.95,0.093
104,Damien Wilkins,SEA,28.0,98.95,0.073
105,Damon Jones,CLE,31.0,91.2,0.078
106,Damon Stoudamire,SAS,34.0,94.37,0.067
107,Dan Dickau,LAC,29.0,93.15,0.089
108,Dan Gadzuric,MIL,30.0,95.3,0.047
109,Daniel Gibson,CLE,22.0,92.02,0.072
110,Danny Granger,IND,25.0,100.26,0.108
111,Darius Songaila,WAS,30.0,91.76,0.079
112,Darius Washington,SAS,22.0,96.51,0.054
113,Darko Milicic,MEM,23.0,97.83,0.064
114,Darrell Armstrong,NJN,40.0,93.34,0.066
115,Darrick Martin,TOR,37.0,91.18,0.032
116,Darryl Watkins,SAC,23.0,95.83,-0.016
117,David Harrison,IND,25.0,101.15,0.017
118,David Lee,NYK,25.0,93.85,0.131
119,David West,NOH,27.0,92.54,0.131
120,DeSagana Diop,NJN,26.0,91.59,0.08
121,DeShawn Stevenson,WAS,27.0,92.17,0.08
122,Delonte West,CLE,24.0,95.37,0.095
123,Demetris Nichols,CHI,23.0,98.41,-0.017
124,DerMarr Johnson,SAS,28.0,89.35,0.075
125,Derek Anderson,CHA,33.0,92.63,0.074
126,Derek Fisher,LAL,33.0,98.61,0.083
127,Deron Williams,UTA,24.0,95.81,0.146
128,Desmond Mason,MIL,30.0,94.28,0.078
129,Devean George,DAL,30.0,89.97,0.047
130,Devin Brown,CLE,29.0,92.1,0.083
131,Devin Harris,NJN,25.0,93.98,0.113
132,Dikembe Mutombo,HOU,42.0,91.44,0.104
133,Dirk Nowitzki,DAL,30.0,92.71,0.176
134,Dominic McGuire,WAS,22.0,89.76,0.037
135,Donyell Marshall,SEA,35.0,94.87,0.057
136,Dorell Wright,MIA,22.0,93.67,0.103
137,Drew Gooden,CHI,26.0,94.75,0.096
138,Dwayne Jones,CLE,25.0,92.96,0.043
139,Dwight Howard,ORL,22.0,96.66,0.155
140,Dwyane Wade,MIA,26.0,95.11,0.139
141,Earl Barron,MIA,26.0,91.04,0.06
142,Earl Boykins,CHA,32.0,93.27,0.073
143,Earl Watson,SEA,29.0,99.45,0.104
144,Eddie Gill,SEA,29.0,88.54,0.131
145,Eddie House,BOS,30.0,93.96,0.107
146,Eddie Jones,DAL,36.0,91.69,0.059
147,Eddy Curry,NYK,25.0,92.74,0.082
148,Eduardo Najera,DEN,31.0,102.02,0.074
149,Elton Brand,LAC,29.0,96.8,0.108
150,Emeka Okafor,CHA,25.0,94.31,0.12
151,Eric Piatkowski,PHX,37.0,97.04,0.061
152,Eric Snow,CLE,35.0,92.65,0.011
153,Erick Dampier,DAL,32.0,91.58,0.091
154,Fabricio Oberto,SAS,33.0,90.62,0.094
155,Francisco Elson,SEA,32.0,94.06,0.054
156,Francisco Garcia,SAC,26.0,96.59,0.093
157,Fred Jones,NYK,29.0,94.43,0.071
158,Gabe Pruitt,BOS,22.0,93.43,0.06
159,Gerald Green,HOU,22.0,94.96,0.06
160,Gerald Wallace,CHA,25.0,94.22,0.119
161,Gilbert Arenas,WAS,26.0,96.63,0.125
162,Glen Davis,BOS,22.0,92.06,0.06
163,Gordan Giricek,PHX,31.0,97.77,0.072
164,Grant Hill,PHX,35.0,99.33,0.108
165,Greg Buckner,MIN,31.0,94.35,0.046
166,Guillermo Diaz,LAC,23.0,91.61,0.03
167,Hakim Warrick,MEM,25.0,97.64,0.098
168,Hedo Turkoglu,ORL,29.0,95.77,0.124
169,Hilton Armstrong,NOH,23.0,92.02,0.03
170,Ian Mahinmi,SAS,21.0,92.92,0.211
171,Ike Diogu,IND,24.0,103.09,0.111
172,Ime Udoka,SAS,30.0,91.4,0.084
173,Ira Newble,LAL,33.0,94.77,0.059
174,J.R. Smith,DEN,22.0,102.46,0.108
175,JJ Redick,ORL,24.0,98.07,0.072
176,Jacque Vaughn,SAS,33.0,90.06,0.065
177,Jake Voskuhl,MIL,30.0,95.03,0.043
178,Jamaal Magloire,DAL,30.0,93.24,0.01
179,Jamaal Tinsley,IND,30.0,101.59,0.095
180,Jamal Crawford,NYK,28.0,94.32,0.103
181,Jamario Moon,TOR,28.0,91.95,0.1
182,Jameer Nelson,ORL,26.0,97.68,0.111
183,James Augustine,ORL,24.0,93.97,0.058
184,James Jones,POR,27.0,89.91,0.085
185,James Posey,BOS,31.0,93.37,0.104
186,Jannero Pargo,NOH,28.0,91.29,0.078
187,Jared Dudley,CHA,22.0,93.13,0.087
188,Jared Jeffries,NYK,26.0,93.66,0.037
189,Jarrett Jack,POR,24.0,90.8,0.104
190,Jarron Collins,UTA,29.0,95.65,0.029
191,Jarvis Hayes,DET,26.0,91.59,0.088
192,Jason Collins,MEM,29.0,93.25,0.001
193,Jason Hart,UTA,30.0,95.48,0.056
194,Jason Kapono,TOR,27.0,93.74,0.065
195,Jason Kidd,DAL,35.0,94.99,0.142
196,Jason Maxiell,DET,25.0,90.14,0.104
197,Jason Richardson,CHA,27.0,94.39,0.119
198,Jason Smith,PHI,22.0,94.02,0.06
199,Jason Terry,DAL,30.0,92.14,0.116
200,Jason Williams,MIA,32.0,94.47,0.088
201,Javaris Crittenton,MEM,20.0,99.23,0.079
202,Jeff Foster,IND,31.0,98.53,0.11
203,Jeff Green,SEA,21.0,98.84,0.062
204,Jeff McInnis,CHA,33.0,92.65,0.05
205,Jelani McCoy,DEN,30.0,98.7,0.0
206,Jeremy Richardson,ATL,24.0,94.79,0.018
207,Jermaine O'Neal,IND,29.0,99.78,0.098
208,Jermareo Davidson,CHA,23.0,93.57,0.052
209,Jerome James,NYK,32.0,106.79,0.933
210,Jerry Stackhouse,DAL,33.0,94.76,0.086
211,Joakim Noah,CHI,23.0,96.0,0.099
212,Joe Johnson,ATL,27.0,92.92,0.121
213,Joe Smith,CLE,32.0,93.47,0.103
214,Joel Anthony,MIA,25.0,87.76,0.044
215,Joel Przybilla,POR,28.0,89.4,0.093
216,Joey Graham,TOR,26.0,92.47,0.065
217,Johan Petro,SEA,22.0,99.99,0.071
218,John Salmons,SAC,28.0,96.68,0.099
219,Jordan Farmar,LAL,21.0,97.09,0.106
220,Jorge Garbajosa,TOR,30.0,92.1,0.083
221,Jose Calderon,TOR,26.0,91.76,0.143
222,Jose Juan Barea,DAL,24.0,91.79,0.087
223,Josh Boone,NJN,23.0,95.05,0.091
224,Josh Childress,ATL,25.0,94.06,0.116
225,Josh Howard,DAL,28.0,92.74,0.125
226,Josh McRoberts,POR,21.0,100.48,0.222
227,Josh Powell,LAC,25.0,92.36,0.076
228,Josh Smith,ATL,22.0,94.37,0.124
229,Juan Carlos Navarro,MEM,28.0,98.22,0.078
230,Juan Dixon,DET,29.0,93.34,0.082
231,Julian Wright,NOH,21.0,91.56,0.106
232,Justin Williams,HOU,24.0,95.0,0.08
233,Juwan Howard,DAL,35.0,92.91,0.024
234,Kaniel Dickens,CLE,29.0,83.76,0.053
235,Kareem Rush,IND,27.0,99.75,0.07
236,Kasib Powell,MIA,27.0,86.8,0.081
237,Keith Bogans,ORL,28.0,96.25,0.071
238,Keith Langford,SAS,24.0,89.3,0.0
239,Kelenna Azubuike,GSW,24.0,100.99,0.083
240,Kendrick Perkins,BOS,23.0,93.12,0.085
241,Kenny Thomas,SAC,30.0,95.31,0.022
242,Kenyon Martin,DEN,30.0,101.87,0.091
243,Kevin Durant,SEA,19.0,99.74,0.104
244,Kevin Garnett,BOS,32.0,92.91,0.197
245,Kevin Martin,SAC,25.0,98.59,0.129
246,Kevin Ollie,PHI,35.0,93.99,0.061
247,Keyon Dooling,ORL,28.0,94.01,0.102
248,Kirk Hinrich,CHI,27.0,95.35,0.096
249,Kirk Snyder,MIN,25.0,94.63,0.085
250,Kobe Bryant,LAL,29.0,98.49,0.159
251,Kosta Perovic,GSW,23.0,101.29,0.059
252,Kris Humphries,TOR,23.0,92.45,0.1
253,Kurt Thomas,SAS,35.0,94.5,0.107
254,Kwame Brown,MEM,26.0,97.48,0.07
255,Kyle Korver,UTA,27.0,94.35,0.084
256,Kyle Lowry,MEM,22.0,98.34,0.094
257,Kyrylo Fesenko,UTA,21.0,96.15,-0.022
258,LaMarcus Aldridge,POR,22.0,90.19,0.116
259,Lamar Odom,LAL,28.0,97.84,0.125
260,Lance Allred,CLE,27.0,78.46,-0.032
261,Larry Hughes,CHI,29.0,95.54,0.077
262,LeBron James,CLE,23.0,93.34,0.199
263,Leandro Barbosa,PHX,25.0,99.13,0.097
264,Leon Powe,BOS,24.0,93.8,0.141
265,Linas Kleiza,DEN,23.0,101.94,0.091
266,Lindsey Hunter,DET,37.0,86.65,0.048
267,Linton Johnson,TOR,28.0,95.14,0.049
268,Loren Woods,HOU,30.0,81.63,0.068
269,Lorenzen Wright,SAC,32.0,92.35,0.012
270,Lou Amundson,PHI,25.0,91.35,0.0
271,Lou Williams,PHI,21.0,93.94,0.111
272,Luis Scola,HOU,28.0,93.04,0.112
273,Luke Jackson,MIA,26.0,90.7,0.064
274,Luke Ridnour,SEA,27.0,97.94,0.081
275,Luke Walton,LAL,28.0,98.36,0.087
276,Luol Deng,CHI,23.0,95.83,0.117
277,Luther Head,HOU,25.0,92.54,0.102
278,Maceo Baston,TOR,32.0,97.21,0.1
279,Malik Allen,DAL,30.0,90.51,0.062
280,Malik Rose,NYK,33.0,92.84,0.037
281,Manu Ginobili,SAS,30.0,92.5,0.169
282,Marcin Gortat,ORL,24.0,88.7,0.125
283,Marco Belinelli,GSW,22.0,101.96,0.049
284,Marcus Banks,MIA,26.0,95.62,0.075
285,Marcus Camby,DEN,34.0,103.12,0.128
286,Marcus Vinicius,NOH,24.0,99.26,0.069
287,Marcus Williams,LAC,21.0,92.38,0.055
288,Marcus Williams,NJN,22.0,92.98,0.087
289,Mardy Collins,NYK,23.0,94.36,0.041
290,Mario West,ATL,24.0,98.52,0.016
291,Mark Blount,MIA,32.0,91.83,0.072
292,Mark Madsen,MIN,32.0,93.23,-0.034
293,Marko Jaric,MIN,29.0,94.09,0.08
294,Marquis Daniels,IND,27.0,99.48,0.08
295,Martell Webster,POR,21.0,90.67,0.079
296,Marvin Williams,ATL,22.0,93.46,0.095
297,Matt Barnes,GSW,28.0,102.28,0.083
298,Matt Bonner,SAS,28.0,91.19,0.085
299,Matt Carroll,CHA,27.0,94.48,0.067
300,Matt Harpring,UTA,32.0,93.89,0.095
301,Maurice Ager,NJN,24.0,95.27,-0.005
302,Maurice Evans,ORL,29.0,95.29,0.077
303,Mehmet Okur,UTA,29.0,94.89,0.103
304,Melvin Ely,NOH,30.0,90.68,0.063
305,Metta World Peace,SAC,28.0,97.49,0.117
306,Michael Doleac,MIN,31.0,94.61,0.034
307,Michael Finley,SAS,35.0,90.12,0.083
308,Michael Harris,HOU,25.0,90.83,0.122
309,Michael Redd,MIL,28.0,94.81,0.118
310,Michael Ruffin,MIL,31.0,91.88,0.06
311,Mickael Gelabale,SEA,25.0,98.58,0.074
312,Mickael Pietrus,GSW,26.0,101.53,0.066
313,Mike Bibby,ATL,30.0,96.8,0.095
314,Mike Conley,MEM,20.0,96.96,0.081
315,Mike Dunleavy,IND,27.0,100.44,0.121
316,Mike James,NOH,33.0,92.19,0.059
317,Mike Miller,MEM,28.0,97.44,0.119
318,Mike Wilks,SEA,29.0,95.61,0.065
319,Mikki Moore,SAC,32.0,96.99,0.07
320,Mo Williams,MIL,25.0,93.14,0.119
321,Monta Ellis,GSW,22.0,101.86,0.117
322,Morris Almond,UTA,23.0,96.2,-0.007
323,Morris Peterson,NOH,30.0,92.82,0.063
324,Mouhamed Sene,SEA,22.0,98.4,0.071
325,Nate Robinson,NYK,24.0,94.11,0.098
326,Nazr Mohammed,CHA,30.0,93.45,0.095
327,Nenad Krstic,NJN,24.0,93.96,0.063
328,Nene,DEN,25.0,101.1,0.069
329,Nick Collison,SEA,27.0,98.75,0.105
330,Nick Fazekas,LAC,23.0,91.04,0.155
331,Nick Young,WAS,23.0,92.92,0.068
332,Oleksiy Pecherov,WAS,22.0,90.57,0.054
333,Orien Greene,SAC,26.0,93.8,-0.031
334,Othella Harrington,CHA,34.0,93.74,0.032
335,P.J. Brown,BOS,38.0,91.43,0.07
336,Pat Garrity,ORL,31.0,94.63,0.024
337,Patrick O'Bryant,GSW,22.0,107.04,0.052
338,Pau Gasol,LAL,27.0,96.8,0.145
339,Paul Davis,LAC,23.0,93.85,0.04
340,Paul Millsap,UTA,23.0,94.85,0.104
341,Paul Pierce,BOS,30.0,93.35,0.147
342,Peja Stojakovic,NOH,31.0,93.14,0.094
343,Primoz Brezec,TOR,28.0,94.19,0.015
344,Quentin Richardson,NYK,28.0,94.81,0.06
345,Quincy Douby,SAC,24.0,97.92,0.064
346,Quinton Ross,LAC,27.0,94.23,0.044
347,Raef LaFrentz,POR,32.0,92.05,0.039
348,Rafer Alston,HOU,31.0,93.99,0.099
349,Raja Bell,PHX,31.0,99.3,0.063
350,Rajon Rondo,BOS,22.0,93.61,0.113
351,Ramon Sessions,MIL,22.0,96.17,0.116
352,Randolph Morris,NYK,22.0,94.98,-0.007
353,Randy Foye,MIN,24.0,94.37,0.083
354,Rashad McCants,MIN,23.0,94.2,0.083
355,Rashard Lewis,ORL,28.0,95.67,0.109
356,Rasheed Wallace,DET,33.0,89.04,0.117
357,Rasho Nesterovic,TOR,32.0,92.17,0.101
358,Rasual Butler,NOH,29.0,91.94,0.056
359,Ray Allen,BOS,32.0,93.43,0.111
360,Raymond Felton,CHA,24.0,94.94,0.098
361,Reggie Evans,PHI,28.0,91.77,0.074
362,Renaldo Balkman,NYK,23.0,92.95,0.063
363,Richard Hamilton,DET,30.0,89.52,0.117
364,Richard Jefferson,NJN,28.0,94.5,0.112
365,Richie Frahm,LAC,30.0,92.12,0.041
366,Ricky Davis,MIA,28.0,92.28,0.09
367,Robert Horry,SAS,37.0,89.55,0.064
368,Robert Swift,SEA,22.0,103.22,0.003
369,Rodney Carney,PHI,24.0,94.68,0.069
370,Rodney Stuckey,DET,22.0,90.33,0.104
371,Roger Mason Jr.,WAS,27.0,91.82,0.085
372,Ronald Dupree,SEA,27.0,81.69,0.228
373,Ronald Murray,IND,28.0,97.97,0.089
374,Ronnie Brewer,UTA,23.0,96.74,0.108
375,Ronnie Price,UTA,25.0,92.83,0.078
376,Ronny Turiaf,LAL,25.0,96.97,0.087
377,Royal Ivey,MIL,26.0,92.83,0.047
378,Ruben Patterson,LAC,32.0,97.38,0.059
379,Rudy Gay,MEM,21.0,97.15,0.105
380,Ryan Bowen,NOH,32.0,88.62,0.046
381,Ryan Gomes,MIN,25.0,94.11,0.104
382,Ryan Hollins,CHA,23.0,93.73,0.043
383,Salim Stoudamire,ATL,25.0,95.15,0.06
384,Sam Cassell,BOS,38.0,94.4,0.112
385,Samuel Dalembert,PHI,28.0,92.42,0.103
386,Sasha Pavlovic,CLE,24.0,94.17,0.039
387,Sasha Vujacic,LAL,24.0,95.48,0.094
388,Scot Pollard,BOS,33.0,93.21,0.025
389,Sean Marks,PHX,32.0,94.44,0.106
390,Sean Williams,NJN,21.0,94.11,0.078
391,Sebastian Telfair,MIN,23.0,94.04,0.069
392,Sergio Rodriguez,POR,22.0,90.23,0.068
393,Shane Battier,HOU,29.0,93.27,0.075
394,Shannon Brown,CHI,22.0,92.51,0.02
395,Shaquille O'Neal,PHX,36.0,95.18,0.112
396,Shareef Abdur-Rahim,SAC,31.0,89.34,0.007
397,Shavlik Randolph,PHI,24.0,90.41,0.029
398,Shawn Marion,MIA,30.0,98.61,0.132
399,Shawne Williams,IND,22.0,100.85,0.077
400,Shelden Williams,SAC,24.0,95.65,0.074
401,Smush Parker,LAC,27.0,94.04,0.053
402,Solomon Jones,ATL,23.0,98.11,0.015
403,Spencer Hawes,SAC,20.0,98.15,0.074
404,Stephane Lasme,MIA,25.0,86.05,0.055
405,Stephen Graham,IND,26.0,102.61,0.161
406,Stephen Jackson,GSW,30.0,101.48,0.093
407,Stephon Marbury,NYK,31.0,94.62,0.088
408,Steve Blake,POR,28.0,90.49,0.088
409,Steve Francis,HOU,31.0,91.91,0.045
410,Steve Nash,PHX,34.0,99.59,0.15
411,Steve Novak,HOU,25.0,92.01,0.122
412,Steven Hunter,DEN,26.0,101.82,0.037
413,Stromile Swift,NJN,28.0,95.35,0.087
414,T.J. Ford,TOR,25.0,94.74,0.135
415,Tarence Kinsey,MEM,24.0,99.36,0.072
416,Taurean Green,DEN,21.0,98.88,0.056
417,Tayshaun Prince,DET,28.0,88.9,0.113
418,Thabo Sefolosha,CHI,24.0,96.06,0.088
419,Thaddeus Young,PHI,20.0,94.06,0.103
420,Theo Ratliff,DET,35.0,90.18,0.069
421,Thomas Gardner,CHI,23.0,100.63,0.003
422,Tim Duncan,SAS,32.0,89.98,0.177
423,Tim Thomas,LAC,31.0,94.9,0.086
424,Tony Allen,BOS,26.0,93.62,0.076
425,Tony Parker,SAS,26.0,90.79,0.144
426,Tracy McGrady,HOU,29.0,93.03,0.138
427,Travis Diener,IND,26.0,99.86,0.084
428,Travis Outlaw,POR,23.0,90.92,0.104
429,Trenton Hassell,NJN,29.0,90.56,0.025
430,Trevor Ariza,LAL,23.0,98.7,0.114
431,Troy Hudson,GSW,32.0,99.87,0.042
432,Troy Murphy,IND,28.0,99.89,0.115
433,Tyronn Lue,DAL,31.0,90.07,0.08
434,Tyrus Thomas,CHI,21.0,95.81,0.097
435,Tyson Chandler,NOH,25.0,92.0,0.113
436,Udonis Haslem,MIA,28.0,94.79,0.096
437,Viktor Khryapa,CHI,25.0,95.67,0.077
438,Vince Carter,NJN,31.0,94.24,0.132
439,Vladimir Radmanovic,LAL,27.0,97.94,0.074
440,Von Wafer,POR,22.0,97.66,0.015
441,Wally Szczerbiak,CLE,31.0,95.93,0.104
442,Walter Herrmann,DET,29.0,94.44,0.111
443,Willie Green,PHI,26.0,92.88,0.082
444,Wilson Chandler,NYK,21.0,96.91,0.066
445,Yakhouba Diawara,DEN,25.0,101.92,0.044
446,Yao Ming,HOU,27.0,92.39,0.167
447,Yi Jianlian,MIL,20.0,92.22,0.076
448,Zach Randolph,NYK,26.0,93.68,0.135
449,Zaza Pachulia,ATL,24.0,93.3,0.065
450,Zydrunas Ilgauskas,CLE,33.0,92.21,0.121
