,PLAYER_NAME,TEAM_ABBREVIATION,AGE,PACE,PIE
45,Brandon Jennings,MIL,22.0,97.34,0.118
46,Brandon Knight,DET,20.0,91.89,0.078
47,Brandon Rush,GSW,26.0,94.87,0.105
48,Brendan Haywood,DAL,32.0,93.02,0.071
49,Brian Cardinal,DAL,35.0,96.66,0.015
50,Brian Cook,WAS,31.0,96.75,0.039
51,Brian Scalabrine,CHI,34.0,91.51,0.089
52,Brian Skinner,MEM,36.0,103.11,-0.182
53,Brook Lopez,NJN,24.0,96.67,0.113
54,Byron Mullens,CHA,23.0,93.52,0.086
55,CJ Miles,UTA,25.0,95.52,0.066
56,CJ Watson,CHI,28.0,91.75,0.087
57,Carl Landry,NOH,28.0,89.89,0.122
58,Carldell Johnson,NOH,29.0,86.86,0.067
59,Carlos Boozer,CHI,30.0,92.16,0.146
60,Carlos Delfino,MIL,29.0,96.19,0.079
61,Carmelo Anthony,NYK,28.0,95.71,0.146
62,Caron Butler,LAC,32.0,91.6,0.074
63,Cartier Martin,WAS,27.0,93.44,0.083
64,Chandler Parsons,HOU,23.0,95.23,0.086
65,Channing Frye,PHX,29.0,94.92,0.092
66,Charles Hayes,SAC,29.0,94.66,0.063
67,Charles Jenkins,GSW,23.0,96.3,0.082
68,Charlie Villanueva,DET,27.0,96.7,0.109
69,Chase Budinger,HOU,24.0,94.29,0.107
70,Chauncey Billups,LAC,35.0,92.98,0.106
71,Chris Andersen,DEN,33.0,97.8,0.113
72,Chris Bosh,MIA,28.0,93.85,0.136
73,Chris Duhon,ORL,29.0,90.61,0.068
74,Chris Johnson,NOH,26.0,96.5,0.045
75,Chris Kaman,NOH,30.0,91.37,0.114
76,Chris Paul,LAC,27.0,91.58,0.186
77,Chris Singleton,WAS,22.0,95.09,0.051
78,Chris Wilcox,BOS,29.0,94.71,0.091
79,Chris Wright,GSW,23.0,97.61,0.11
80,Christian Eyenga,LAL,23.0,88.95,0.026
81,Cole Aldrich,OKC,23.0,93.32,0.123
82,Corey Brewer,DEN,26.0,98.27,0.076
83,Corey Maggette,CHA,32.0,96.75,0.086
84,Cory Higgins,CHA,23.0,92.15,0.018
85,Cory Joseph,SAS,20.0,94.16,0.042
86,Courtney Fortson,HOU,24.0,95.45,0.076
87,Courtney Lee,HOU,26.0,93.74,0.079
88,Craig Brackins,PHI,24.0,92.04,0.026
89,Craig Smith,POR,28.0,95.51,0.089
90,D.J. Augustin,CHA,24.0,94.38,0.1
91,D.J. Kennedy,CLE,22.0,91.7,0.025
92,DJ White,CHA,25.0,93.03,0.09
93,DaJuan Summers,NOH,24.0,92.23,0.041
94,Daequan Cook,OKC,25.0,95.25,0.058
95,Dahntay Jones,IND,31.0,92.51,0.066
96,Damien Wilkins,DET,32.0,91.3,0.041
97,Damion James,NJN,24.0,91.16,0.048
98,Dan Gadzuric,NYK,34.0,98.72,-0.088
99,Daniel Gibson,CLE,26.0,95.31,0.067
100,Daniel Orton,ORL,21.0,92.37,0.047
101,Danilo Gallinari,DEN,23.0,96.34,0.111
102,Danny Granger,IND,29.0,94.02,0.117
103,Danny Green,SAS,25.0,95.49,0.096
104,Dante Cunningham,MEM,25.0,94.03,0.105
105,Darington Hobson,MIL,24.0,90.69,-0.011
106,Darius Morris,LAL,21.0,88.91,0.045
107,Darko Milicic,MIN,27.0,94.08,0.047
108,Darren Collison,IND,24.0,94.06,0.1
109,Darryl Watkins,NOH,27.0,89.16,0.066
110,David Lee,GSW,29.0,94.67,0.126
111,David West,IND,31.0,93.58,0.125
112,DeAndre Jordan,LAC,23.0,91.4,0.1
113,DeAndre Liggins,ORL,24.0,89.92,0.049
114,DeJuan Blair,SAS,23.0,95.54,0.098
115,DeMar DeRozan,TOR,22.0,91.03,0.081
116,DeMarcus Cousins,SAC,21.0,97.99,0.127
117,DeMarre Carroll,UTA,25.0,91.72,0.055
118,DeSagana Diop,CHA,30.0,92.81,0.054
119,DeShawn Stevenson,NJN,31.0,92.38,0.033
120,Delonte West,DAL,28.0,93.09,0.111
121,Dennis Horner,NJN,24.0,91.64,0.032
122,Derek Fisher,OKC,37.0,93.38,0.054
123,Deron Williams,NJN,28.0,92.93,0.137
124,Derrick Brown,CHA,24.0,92.49,0.096
125,Derrick Byars,SAS,28.0,97.87,0.078
126,Derrick Favors,UTA,20.0,94.1,0.116
127,Derrick Rose,CHI,23.0,93.22,0.152
128,Derrick Williams,MIN,21.0,96.42,0.089
129,Devin Ebanks,LAL,22.0,93.46,0.04
130,Devin Harris,UTA,29.0,94.38,0.097
131,Dexter Pittman,MIA,24.0,96.3,0.04
132,Dirk Nowitzki,DAL,34.0,93.1,0.152
133,Dominic McGuire,GSW,26.0,94.11,0.082
134,Dominique Jones,DAL,23.0,95.36,0.089
135,Donald Sloan,CLE,24.0,91.35,0.07
136,Donte Greene,SAC,24.0,99.25,0.076
137,Dorell Wright,GSW,26.0,95.63,0.093
138,Drew Gooden,MIL,30.0,97.21,0.115
139,Dwight Howard,ORL,26.0,91.33,0.172
140,Dwyane Wade,MIA,30.0,94.89,0.166
141,E'Twaun Moore,BOS,23.0,91.67,0.082
142,Earl Barron,GSW,30.0,94.27,-0.167
143,Earl Boykins,HOU,36.0,90.99,0.094
144,Earl Clark,ORL,24.0,90.63,0.05
145,Earl Watson,UTA,33.0,92.87,0.075
146,Ed Davis,TOR,23.0,91.84,0.112
147,Eddy Curry,MIA,29.0,94.79,-0.004
148,Eduardo Najera,CHA,35.0,93.51,0.057
149,Edwin Ubiles,WAS,25.0,88.21,0.089
150,Ekpe Udoh,MIL,25.0,94.02,0.063
151,Elliot Williams,POR,23.0,96.82,0.09
152,Elton Brand,PHI,33.0,90.86,0.113
153,Emeka Okafor,NOH,29.0,90.01,0.104
154,Enes Kanter,UTA,20.0,93.42,0.11
155,Eric Bledsoe,LAC,22.0,91.39,0.07
156,Eric Dawson,SAS,27.0,101.47,0.059
157,Eric Gordon,NOH,23.0,92.32,0.113
158,Eric Maynor,OKC,25.0,93.05,0.057
159,Erick Dampier,ATL,36.0,92.49,0.036
160,Ersan Ilyasova,MIL,25.0,96.95,0.136
161,Evan Turner,PHI,23.0,92.2,0.106
162,Francisco Elson,PHI,36.0,91.18,0.041
163,Francisco Garcia,SAC,30.0,96.87,0.066
164,Gary Forbes,TOR,27.0,92.7,0.095
165,Gary Neal,SAS,27.0,94.64,0.089
166,George Hill,IND,26.0,92.0,0.111
167,Gerald Green,NJN,26.0,95.75,0.096
168,Gerald Henderson,CHA,24.0,94.83,0.09
169,Gerald Wallace,NJN,29.0,94.02,0.113
170,Gilbert Arenas,MEM,30.0,92.59,0.049
171,Glen Davis,ORL,26.0,90.03,0.09
172,Goran Dragic,HOU,26.0,93.43,0.115
173,Gordon Hayward,UTA,22.0,94.42,0.098
174,Grant Hill,PHX,39.0,95.3,0.078
175,Greg Monroe,DET,22.0,91.52,0.145
176,Greg Smith,HOU,21.0,88.26,0.082
177,Greg Stiemsma,BOS,26.0,92.65,0.082
178,Greivis Vasquez,NOH,25.0,90.7,0.108
179,Gustavo Ayon,NOH,27.0,90.72,0.112
180,Hakim Warrick,PHX,29.0,94.14,0.091
181,Hamady Ndiaye,WAS,25.0,98.29,-0.222
182,Hamed Haddadi,MEM,27.0,95.07,0.109
183,Hasheem Thabeet,POR,25.0,91.9,0.075
184,Hassan Whiteside,SAC,23.0,97.36,0.091
185,Hedo Turkoglu,ORL,33.0,91.77,0.081
186,Henry Walker,NYK,24.0,96.77,0.055
187,Ian Mahinmi,DAL,25.0,92.77,0.075
188,Ike Diogu,SAS,28.0,90.25,-0.014
189,Iman Shumpert,NYK,22.0,95.46,0.071
190,Isaiah Thomas,SAC,23.0,98.29,0.107
191,Ish Smith,ORL,23.0,92.67,0.115
192,Ivan Johnson,ATL,28.0,93.16,0.101
193,J.R. Smith,NYK,26.0,93.8,0.105
194,JJ Hickson,POR,23.0,93.85,0.092
195,JJ Redick,ORL,28.0,91.27,0.104
196,JaJuan Johnson,BOS,23.0,91.74,0.088
197,JaVale McGee,DEN,24.0,96.68,0.122
198,Jamaal Magloire,TOR,34.0,90.07,0.02
199,Jamaal Tinsley,UTA,34.0,95.23,0.079
200,Jamal Crawford,POR,32.0,94.29,0.103
201,Jamario Moon,CHA,32.0,92.46,0.057
202,Jameer Nelson,ORL,30.0,91.61,0.1
203,James Anderson,SAS,23.0,97.42,0.055
204,James Harden,OKC,22.0,94.89,0.139
205,James Johnson,TOR,25.0,92.53,0.095
206,James Jones,MIA,31.0,93.48,0.059
207,James Singleton,WAS,30.0,92.9,0.152
208,Jan Vesely,WAS,22.0,94.51,0.067
209,Jannero Pargo,ATL,32.0,92.41,0.101
210,Jared Dudley,PHX,26.0,95.94,0.094
211,Jared Jeffries,NYK,30.0,95.68,0.065
212,Jarrett Jack,NOH,28.0,91.86,0.135
213,Jason Collins,ATL,33.0,90.79,0.021
214,Jason Kapono,LAL,31.0,89.19,0.026
215,Jason Kidd,DAL,39.0,94.55,0.103
216,Jason Maxiell,DET,29.0,91.91,0.07
217,Jason Richardson,ORL,31.0,91.55,0.084
218,Jason Smith,NOH,26.0,90.15,0.103
219,Jason Terry,DAL,34.0,93.46,0.108
220,Jason Thompson,SAC,25.0,97.78,0.098
221,Jeff Adrien,HOU,26.0,99.77,0.093
222,Jeff Ayres,IND,25.0,91.89,0.076
223,Jeff Foote,NOH,24.0,93.89,-0.009
224,Jeff Foster,IND,35.0,92.99,0.079
225,Jeff Teague,ATL,24.0,92.67,0.101
226,Jeremy Evans,UTA,24.0,95.79,0.115
227,Jeremy Lin,NYK,23.0,97.55,0.146
228,Jeremy Pargo,MEM,26.0,95.44,0.021
229,Jeremy Tyler,GSW,21.0,96.46,0.046
230,Jermaine O'Neal,BOS,33.0,90.13,0.061
231,Jerome Dyson,NOH,25.0,89.56,0.086
232,Jerome Jordan,NYK,25.0,99.62,0.091
233,Jerry Smith,NJN,24.0,91.81,0.047
234,Jerry Stackhouse,ATL,37.0,95.46,0.078
235,Jerryd Bayless,TOR,23.0,92.25,0.123
236,Jimmer Fredette,SAC,23.0,97.02,0.061
237,Jimmy Butler,CHI,22.0,90.83,0.084
238,Joakim Noah,CHI,27.0,92.68,0.128
239,Jodie Meeks,PHI,24.0,92.11,0.074
240,Joe Johnson,ATL,31.0,92.34,0.122
241,Joel Anthony,MIA,29.0,93.46,0.053
242,Joel Przybilla,POR,32.0,91.51,0.048
243,Johan Petro,NJN,26.0,92.27,0.067
244,John Lucas III,CHI,29.0,88.69,0.126
245,John Salmons,SAC,32.0,96.31,0.061
246,John Wall,WAS,21.0,96.31,0.128
247,Jon Brockman,MIL,25.0,96.25,0.041
248,Jon Leuer,MIL,23.0,95.9,0.093
249,Jonas Jerebko,DET,25.0,91.61,0.094
250,Jonny Flynn,POR,23.0,92.9,0.074
251,Jordan Crawford,WAS,23.0,96.29,0.087
252,Jordan Farmar,NJN,25.0,91.88,0.118
253,Jordan Hamilton,DEN,21.0,95.91,0.102
254,Jordan Hill,LAL,24.0,94.39,0.095
255,Jordan Williams,NJN,21.0,94.09,0.08
256,Jose Calderon,TOR,30.0,91.1,0.13
257,Jose Juan Barea,MIN,28.0,97.44,0.11
258,Josh Childress,PHX,29.0,92.62,0.084
259,Josh Davis,MEM,31.0,95.74,0.044
260,Josh Harrellson,NYK,23.0,96.37,0.1
261,Josh Howard,UTA,32.0,93.73,0.067
262,Josh McRoberts,LAL,25.0,91.98,0.072
263,Josh Selby,MEM,21.0,96.65,0.024
264,Josh Smith,ATL,26.0,93.03,0.147
265,Jrue Holiday,PHI,22.0,91.6,0.096
266,Julyan Stone,DEN,23.0,98.92,0.084
267,Justin Dentmon,TOR,26.0,93.54,0.043
268,Justin Harper,ORL,22.0,92.17,0.008
269,Juwan Howard,MIA,39.0,94.64,0.034
270,Kawhi Leonard,SAS,21.0,94.88,0.108
271,Keith Benson,GSW,23.0,83.46,0.034
272,Keith Bogans,NJN,32.0,89.33,0.002
273,Kelenna Azubuike,DAL,28.0,103.94,-0.035
274,Kemba Walker,CHA,22.0,93.41,0.114
275,Kendrick Perkins,OKC,27.0,96.65,0.06
276,Kenneth Faried,DEN,22.0,96.51,0.13
277,Kenyon Martin,LAC,34.0,91.23,0.063
278,Kevin Durant,OKC,23.0,96.65,0.186
279,Kevin Garnett,BOS,36.0,91.73,0.168
280,Kevin Love,MIN,23.0,96.11,0.176
281,Kevin Martin,HOU,29.0,95.52,0.106
282,Kevin Seraphin,WAS,22.0,93.96,0.101
283,Keyon Dooling,BOS,32.0,90.18,0.049
284,Kirk Hinrich,ATL,31.0,92.21,0.061
285,Klay Thompson,GSW,22.0,94.31,0.087
286,Kobe Bryant,LAL,33.0,93.95,0.143
287,Kosta Koufos,DEN,23.0,95.73,0.108
288,Kris Humphries,NJN,27.0,92.98,0.122
289,Kurt Thomas,POR,39.0,94.14,0.068
290,Kwame Brown,GSW,30.0,94.96,0.08
291,Kyle Korver,CHI,31.0,90.97,0.092
292,Kyle Lowry,HOU,26.0,95.72,0.133
293,Kyrie Irving,CLE,20.0,95.41,0.138
294,Kyrylo Fesenko,IND,25.0,91.85,0.214
295,LaMarcus Aldridge,POR,26.0,93.17,0.148
296,Lamar Odom,DAL,32.0,92.76,0.066
297,Lance Stephenson,IND,21.0,93.87,0.054
298,Lance Thomas,NOH,24.0,90.2,0.06
299,Landry Fields,NYK,24.0,96.44,0.094
300,Larry Hughes,ORL,33.0,87.3,-0.053
301,Larry Owens,NJN,29.0,88.25,0.041
302,Larry Sanders,MIL,23.0,94.56,0.064
303,Lavoy Allen,PHI,23.0,89.95,0.098
304,Lazar Hayward,OKC,25.0,92.19,0.006
305,LeBron James,MIA,27.0,94.47,0.22
306,Leandro Barbosa,IND,29.0,93.06,0.089
307,Lester Hudson,MEM,27.0,92.72,0.097
308,Linas Kleiza,TOR,27.0,92.42,0.093
309,Lou Amundson,IND,29.0,93.18,0.058
310,Lou Williams,PHI,25.0,92.4,0.129
311,Luc Mbah a Moute,MIL,25.0,96.52,0.089
312,Luis Scola,HOU,32.0,94.9,0.104
313,Luke Babbitt,POR,23.0,94.59,0.075
314,Luke Harangody,CLE,24.0,90.55,0.068
315,Luke Ridnour,MIN,31.0,95.0,0.09
316,Luke Walton,CLE,32.0,91.67,0.027
317,Luol Deng,CHI,27.0,91.78,0.104
318,Malcolm Lee,MIN,22.0,94.9,0.064
319,Malcolm Thomas,SAS,23.0,96.81,0.035
320,Manny Harris,CLE,22.0,92.15,0.094
321,Manu Ginobili,SAS,34.0,97.61,0.148
322,MarShon Brooks,NJN,23.0,92.46,0.078
323,Marc Gasol,MEM,27.0,93.01,0.135
324,Marcin Gortat,PHX,28.0,95.88,0.136
325,Marco Belinelli,NOH,26.0,90.68,0.076
326,Marcus Camby,HOU,38.0,92.96,0.122
327,Marcus Morris,HOU,22.0,93.99,0.009
328,Marcus Thornton,SAC,25.0,97.83,0.096
329,Mario Chalmers,MIA,26.0,94.06,0.085
330,Markieff Morris,PHX,22.0,94.3,0.077
331,Marquis Daniels,BOS,31.0,90.68,0.068
332,Marreese Speights,MEM,24.0,92.32,0.094
333,Martell Webster,MIN,25.0,96.09,0.06
334,Marvin Williams,ATL,26.0,92.57,0.11
335,Matt Barnes,LAL,32.0,93.57,0.1
336,Matt Bonner,SAS,32.0,93.89,0.09
337,Matt Carroll,CHA,31.0,92.57,0.035
338,Maurice Evans,WAS,33.0,95.47,0.042
339,Mehmet Okur,NJN,33.0,89.44,0.06
340,Metta World Peace,LAL,32.0,92.75,0.063
341,Michael Beasley,MIN,23.0,96.4,0.094
342,Michael Redd,PHX,32.0,94.46,0.09
343,Mickael Pietrus,BOS,30.0,93.85,0.062
344,Mickell Gladness,GSW,25.0,97.85,0.055
345,Mike Bibby,NYK,34.0,94.57,0.06
346,Mike Conley,MEM,24.0,92.45,0.115
347,Mike Dunleavy,MIL,31.0,96.27,0.121
348,Mike James,CHI,37.0,93.8,0.091
349,Mike Miller,MIA,32.0,92.04,0.088
350,Mikki Moore,GSW,36.0,94.14,0.024
351,Mo Williams,LAC,29.0,92.1,0.099
352,Monta Ellis,MIL,26.0,96.63,0.112
353,Morris Almond,WAS,27.0,92.99,0.055
354,Mychel Thompson,CLE,24.0,89.94,0.008
355,Nate Robinson,GSW,28.0,93.39,0.107
356,Nazr Mohammed,OKC,34.0,93.42,0.06
357,Nene,WAS,29.0,95.31,0.134
358,Nick Collison,OKC,31.0,93.95,0.072
359,Nick Young,LAC,27.0,94.79,0.071
360,Nicolas Batum,POR,23.0,93.58,0.107
361,Nikola Pekovic,MIN,26.0,95.19,0.124
362,Nikola Vucevic,PHI,21.0,92.37,0.087
363,Nolan Smith,POR,23.0,94.83,0.043
364,Norris Cole,MIA,23.0,93.06,0.049
365,O.J. Mayo,MEM,24.0,94.5,0.101
366,Omer Asik,CHI,25.0,89.74,0.1
367,Omri Casspi,CLE,24.0,93.75,0.071
368,Patrick Patterson,HOU,23.0,93.87,0.073
369,Patty Mills,SAS,23.0,98.17,0.131
370,Pau Gasol,LAL,31.0,93.29,0.148
371,Paul George,IND,22.0,94.13,0.118
372,Paul Millsap,UTA,27.0,93.75,0.14
373,Paul Pierce,BOS,34.0,93.78,0.142
374,Quentin Richardson,ORL,32.0,89.83,0.068
375,Quincy Pondexter,MEM,24.0,93.37,0.051
376,Raja Bell,UTA,35.0,92.11,0.043
377,Rajon Rondo,BOS,26.0,94.07,0.138
378,Ramon Sessions,LAL,26.0,94.32,0.125
379,Randy Foye,LAC,28.0,91.98,0.082
380,Rashard Lewis,WAS,32.0,97.59,0.058
381,Rasual Butler,TOR,33.0,93.24,0.039
382,Ray Allen,BOS,36.0,92.74,0.103
383,Raymond Felton,POR,28.0,93.24,0.092
384,Reggie Evans,LAC,32.0,90.03,0.065
385,Reggie Jackson,OKC,22.0,93.5,0.067
386,Reggie Williams,CHA,25.0,91.09,0.084
387,Renaldo Balkman,NYK,27.0,97.26,0.103
388,Richard Hamilton,CHI,34.0,93.12,0.081
389,Richard Jefferson,GSW,32.0,93.65,0.071
390,Ricky Rubio,MIN,21.0,96.78,0.116
391,Robin Lopez,PHX,24.0,92.9,0.086
392,Rodney Stuckey,DET,26.0,90.95,0.108
393,Rodrigue Beaubois,DAL,24.0,94.17,0.102
394,Roger Mason Jr.,WAS,31.0,92.19,0.087
395,Ronnie Brewer,CHI,27.0,92.58,0.085
396,Ronnie Price,PHX,29.0,95.07,0.049
397,Ronny Turiaf,MIA,29.0,92.88,0.084
398,Roy Hibbert,IND,25.0,93.51,0.122
399,Royal Ivey,OKC,30.0,95.0,0.017
400,Rudy Fernandez,DEN,27.0,97.58,0.089
401,Rudy Gay,MEM,25.0,93.24,0.119
402,Russell Westbrook,OKC,23.0,96.79,0.145
403,Ryan Anderson,ORL,24.0,91.87,0.123
404,Ryan Gomes,LAC,29.0,95.19,0.031
405,Ryan Hollins,BOS,27.0,93.07,0.021
406,Ryan Reid,OKC,25.0,88.21,0.137
407,Sam Young,PHI,27.0,96.29,0.064
408,Samardo Samuels,CLE,23.0,93.0,0.072
409,Samuel Dalembert,HOU,32.0,93.42,0.112
410,Sasha Pavlovic,BOS,28.0,90.16,0.056
411,Sean Williams,BOS,25.0,95.22,0.103
412,Sebastian Telfair,PHX,27.0,92.6,0.086
413,Semih Erden,CLE,25.0,93.65,0.052
414,Serge Ibaka,OKC,22.0,96.28,0.109
415,Shane Battier,MIA,33.0,92.22,0.061
416,Shannon Brown,PHX,26.0,95.08,0.086
417,Shaun Livingston,MIL,26.0,95.61,0.076
418,Shawn Marion,DAL,34.0,93.54,0.111
419,Shawne Williams,NJN,26.0,92.46,0.023
420,Shelden Williams,NJN,28.0,91.15,0.072
421,Shelvin Mack,WAS,22.0,91.28,0.101
422,Solomon Alabi,TOR,24.0,93.25,0.113
423,Solomon Jones,NOH,27.0,91.9,0.036
424,Spencer Hawes,PHI,24.0,93.49,0.123
425,Stephen Curry,GSW,24.0,96.11,0.134
426,Stephen Jackson,SAS,34.0,95.82,0.074
427,Steve Blake,LAL,32.0,92.76,0.062
428,Steve Nash,PHX,38.0,96.57,0.148
429,Steve Novak,NYK,29.0,94.79,0.112
430,Sundiata Gaines,NJN,26.0,92.59,0.1
431,T.J. Ford,SAS,29.0,94.75,0.078
432,Taj Gibson,CHI,27.0,90.95,0.119
433,Tayshaun Prince,DET,32.0,91.64,0.089
434,Terrel Harris,MIA,24.0,93.25,0.042
435,Terrence Williams,SAC,25.0,95.83,0.103
436,Thabo Sefolosha,OKC,28.0,97.83,0.069
437,Thaddeus Young,PHI,24.0,91.86,0.116
438,Tiago Splitter,SAS,27.0,94.62,0.13
439,Tim Duncan,SAS,36.0,94.11,0.163
440,Timofey Mozgov,DEN,25.0,97.2,0.077
441,Tobias Harris,MIL,19.0,96.26,0.097
442,Toney Douglas,NYK,26.0,95.31,0.049
443,Tony Allen,MEM,30.0,93.27,0.093
444,Tony Battie,PHI,36.0,90.54,0.072
445,Tony Parker,SAS,30.0,94.48,0.153
446,Tracy McGrady,ATL,33.0,92.13,0.122
447,Travis Leslie,LAC,22.0,93.6,0.068
448,Travis Outlaw,SAC,27.0,97.24,0.044
449,Trevor Ariza,NOH,27.0,91.11,0.101
450,Trevor Booker,WAS,24.0,94.62,0.097
451,Trey Johnson,NOH,27.0,92.32,0.091
452,Trey Thompkins,LAC,22.0,95.64,0.082
453,Tristan Thompson,CLE,21.0,92.85,0.074
454,Troy Murphy,LAL,32.0,91.03,0.067
455,Ty Lawson,DEN,24.0,97.04,0.134
456,Tyler Hansbrough,IND,26.0,92.16,0.093
457,Tyler Honeycutt,SAC,21.0,103.59,0.064
458,Tyreke Evans,SAC,22.0,97.42,0.107
459,Tyrus Thomas,CHA,25.0,93.6,0.048
460,Tyson Chandler,NYK,29.0,95.68,0.136
461,Udonis Haslem,MIA,32.0,92.8,0.101
462,Vernon Macklin,DET,25.0,97.21,0.105
463,Vince Carter,DAL,35.0,93.43,0.087
464,Vladimir Radmanovic,ATL,31.0,93.3,0.085
465,Von Wafer,ORL,26.0,90.09,0.078
466,Walker Russell,DET,29.0,92.97,0.048
467,Wayne Ellington,MIN,24.0,94.97,0.064
468,Wesley Johnson,MIN,24.0,95.91,0.049
469,Wesley Matthews,POR,25.0,93.5,0.084
470,Will Bynum,DET,29.0,94.23,0.063
471,Willie Green,ATL,30.0,92.21,0.088
472,Wilson Chandler,DEN,25.0,97.49,0.061
473,Xavier Henry,NOH,21.0,89.53,0.061
474,Xavier Silas,PHI,24.0,93.99,-0.024
475,Yi Jianlian,DAL,24.0,98.38,0.065
476,Zach Randolph,MEM,30.0,93.03,0.13
477,Zaza Pachulia,ATL,28.0,91.56,0.097
