,PLAYER_NAME,TEAM_ABBREVIATION,AGE,PACE,PIE
69,Cedric Henderson,CLE,23.0,93.1,0.077
70,Charles Barkley,HOU,35.0,92.37,0.154
71,Charles Jones,HOU,41.0,100.39,0.028
72,Charles O'Bannon,DET,23.0,95.15,0.068
73,Charles Oakley,NYK,34.0,90.68,0.107
74,Charles Smith,LAC,22.0,95.13,0.05
75,Charlie Ward,NYK,27.0,92.09,0.122
76,Chauncey Billups,TOR,21.0,95.93,0.09
77,Cherokee Parks,MIN,25.0,94.84,0.08
78,Chris Anstey,DAL,23.0,93.41,0.077
79,Chris Carr,MIN,24.0,97.18,0.067
80,Chris Childs,NYK,30.0,89.51,0.096
81,Chris Crawford,ATL,23.0,102.69,0.097
82,Chris Dudley,NYK,33.0,89.76,0.056
83,Chris Garner,TOR,23.0,98.78,0.017
84,Chris Gatling,NJN,30.0,95.42,0.094
85,Chris Mills,NYK,28.0,90.42,0.096
86,Chris Morris,UTA,32.0,92.52,0.094
87,Chris Mullin,IND,34.0,91.44,0.11
88,Chris Robinson,SAC,24.0,95.55,0.048
89,Chris Webber,WAS,25.0,93.84,0.147
90,Chris Whitney,WAS,26.0,95.24,0.109
91,Christian Laettner,ATL,28.0,89.32,0.131
92,Chuck Person,SAS,34.0,91.26,0.064
93,Chucky Brown,ATL,30.0,91.2,0.066
94,Clar. Weatherspoon,GSW,27.0,92.67,0.1
95,Clifford Robinson,PHX,31.0,93.86,0.1
96,Clifford Rozier,MIN,25.0,96.18,-0.079
97,Clyde Drexler,HOU,36.0,93.86,0.122
98,Corey Beck,CHH,27.0,91.03,0.06
99,Corie Blount,LAL,29.0,96.53,0.077
100,Corliss Williamson,SAC,24.0,94.31,0.103
101,Cory Alexander,DEN,25.0,91.99,0.111
102,Dale Davis,IND,29.0,91.12,0.097
103,Dale Ellis,SEA,37.0,90.33,0.109
104,Damon Stoudamire,POR,24.0,93.55,0.117
105,Dan Majerle,MIA,32.0,89.36,0.097
106,Dan Schayes,ORL,39.0,88.1,0.058
107,Dana Barros,BOS,31.0,95.52,0.14
108,Danny Ferry,CLE,31.0,90.85,0.047
109,Danny Fortson,DEN,22.0,92.34,0.079
110,Danny Manning,PHX,32.0,93.79,0.142
111,Darrell Armstrong,ORL,30.0,89.78,0.123
112,Darrick Martin,LAC,27.0,94.81,0.078
113,Darvin Ham,WAS,24.0,95.42,0.026
114,David Benoit,ORL,30.0,93.06,0.057
115,David Robinson,SAS,32.0,90.78,0.207
116,David Vaughn,NJN,25.0,96.41,0.074
117,David Wesley,CHH,27.0,91.31,0.102
118,David Wingate,SEA,34.0,97.87,0.06
119,DeJuan Wheat,MIN,24.0,102.89,0.086
120,Dean Garrett,DEN,31.0,91.98,0.081
121,Dee Brown,TOR,29.0,97.48,0.094
122,Dell Curry,CHH,34.0,93.61,0.096
123,Dennis Rodman,CHI,37.0,91.13,0.116
124,Dennis Scott,PHX,29.0,91.75,0.079
125,Derek Anderson,CLE,23.0,92.66,0.119
126,Derek Fisher,LAL,23.0,96.52,0.097
127,Derek Grimm,SAC,23.0,115.13,0.016
128,Derek Harper,ORL,36.0,89.26,0.076
129,Derek Strong,ORL,30.0,90.26,0.12
130,Derrick Coleman,PHI,31.0,92.68,0.131
131,Derrick McKey,IND,31.0,88.25,0.075
132,Detlef Schrempf,SEA,35.0,92.05,0.136
133,Dickey Simpkins,CHI,26.0,94.54,0.061
134,Dikembe Mutombo,ATL,32.0,88.49,0.144
135,Don MacLean,NJN,28.0,100.86,-0.091
136,Don Reid,DET,24.0,89.9,0.045
137,Donald Royal,CHH,32.0,93.3,0.041
138,Donald Whiteside,ATL,29.0,88.35,0.0
139,Dontae' Jones,BOS,23.0,100.73,-0.003
140,Dontonio Wingfield,POR,24.0,91.76,-0.6
141,Donyell Marshall,GSW,25.0,94.8,0.106
142,Doug Christie,TOR,28.0,95.49,0.105
143,Doug Overton,PHI,28.0,93.63,0.029
144,Doug West,MIN,31.0,94.85,0.025
145,Drew Barry,ATL,25.0,98.56,0.083
146,Duane Causwell,MIA,30.0,89.34,0.049
147,Duane Ferrell,GSW,33.0,95.72,0.022
148,Ed Gray,ATL,22.0,93.43,0.059
149,Ed Stokes,TOR,26.0,100.53,0.01
150,Eddie Johnson,HOU,39.0,93.12,0.08
151,Eddie Jones,LAL,26.0,95.59,0.118
152,Elden Campbell,LAL,29.0,95.14,0.102
153,Eldridge Recasner,ATL,30.0,90.18,0.09
154,Elliot Perry,MIL,29.0,91.99,0.082
155,Emanual Davis,HOU,29.0,93.76,0.057
156,Eric Montross,DET,26.0,92.37,0.036
157,Eric Murdock,MIA,30.0,89.45,0.115
158,Eric Piatkowski,LAC,27.0,95.1,0.099
159,Eric Riley,DAL,28.0,92.38,0.059
160,Eric Snow,PHI,25.0,92.82,0.08
161,Eric Washington,DEN,24.0,93.68,0.048
162,Eric Williams,DEN,25.0,98.62,0.092
163,Erick Dampier,GSW,22.0,92.92,0.087
164,Erick Strickland,DAL,24.0,93.44,0.055
165,Ervin Johnson,MIL,30.0,92.58,0.095
166,Etdrick Bohannon,IND,25.0,107.88,-0.122
167,Felton Spencer,GSW,30.0,94.79,0.031
168,Fred Hoiberg,IND,25.0,89.44,0.09
169,Gary Grant,POR,33.0,92.73,0.139
170,Gary Payton,SEA,29.0,92.15,0.152
171,Gary Trent,TOR,23.0,93.88,0.11
172,George Lynch,VAN,27.0,93.47,0.117
173,George McCloud,PHX,31.0,94.98,0.086
174,George Zidek,SEA,24.0,102.13,0.05
175,Gerald Madkins,GSW,29.0,90.19,0.088
176,Gerald Wilkins,ORL,34.0,88.75,0.028
177,Glen Rice,CHH,31.0,91.18,0.113
178,Glenn Robinson,MIL,25.0,92.65,0.116
179,God Shammgod,WAS,22.0,103.77,0.038
180,Grant Hill,DET,25.0,90.59,0.164
181,Grant Long,DET,32.0,88.13,0.061
182,Greg Anderson,ATL,34.0,98.23,0.042
183,Greg Anthony,SEA,30.0,92.52,0.121
184,Greg Foster,UTA,29.0,90.93,0.05
185,Greg Graham,CLE,27.0,95.46,0.014
186,Greg Minor,BOS,26.0,96.62,0.076
187,Greg Ostertag,UTA,25.0,91.98,0.074
188,Hakeem Olajuwon,HOU,35.0,94.54,0.146
189,Harold Ellis,DEN,27.0,94.16,0.096
190,Harvey Grant,WAS,32.0,92.72,0.048
191,Henry James,CLE,32.0,93.95,0.054
192,Herb Williams,NYK,40.0,89.66,0.015
193,Hersey Hawkins,SEA,31.0,92.95,0.105
194,Horace Grant,ORL,32.0,89.84,0.114
195,Horacio Llamas,PHX,24.0,107.7,0.035
196,Hot Rod Williams,PHX,35.0,91.85,0.074
197,Howard Eisley,UTA,25.0,91.12,0.102
198,Hubert Davis,DAL,28.0,92.83,0.081
199,Ike Austin,LAC,28.0,92.75,0.106
200,Isaiah Rider,POR,27.0,92.41,0.102
201,Ivano Newbill,VAN,27.0,95.83,0.041
202,J.R. Reid,CHH,30.0,92.72,0.067
203,Jack Haley,NJN,34.0,104.26,0.0
204,Jacque Vaughn,UTA,23.0,95.54,0.042
205,Jalen Rose,IND,25.0,89.32,0.111
206,Jamal Mashburn,MIA,25.0,90.5,0.096
207,James Collins,LAC,24.0,103.71,0.059
208,James Cotton,SEA,22.0,117.99,0.055
209,James Robinson,LAC,27.0,96.42,0.07
210,Jamie Feick,MIL,23.0,95.87,0.069
211,Jaren Jackson,SAS,30.0,89.83,0.061
212,Jason Caffey,GSW,25.0,91.76,0.089
213,Jason Kidd,PHX,25.0,94.32,0.134
214,Jason Lawson,ORL,23.0,95.4,0.127
215,Jayson Williams,NJN,30.0,93.69,0.125
216,Jeff Grayer,GSW,32.0,102.84,0.0
217,Jeff Hornacek,UTA,35.0,93.48,0.128
218,Jeff Nordgaard,MIL,25.0,103.63,0.065
219,Jerald Honeycutt,MIL,23.0,96.62,0.06
220,Jermaine O'Neal,POR,19.0,91.9,0.077
221,Jerome Kersey,SEA,36.0,93.27,0.063
222,Jerome Williams,DET,25.0,91.9,0.108
223,Jerry Stackhouse,DET,23.0,92.57,0.099
224,Jim Jackson,GSW,27.0,93.09,0.094
225,Jim McIlvaine,SEA,25.0,93.76,0.028
226,Jimmy Oliver,WAS,28.0,91.74,0.4
227,Joe Dumars,DET,35.0,90.2,0.093
228,Joe Kleine,CHI,36.0,92.08,0.027
229,Joe Smith,PHI,22.0,94.56,0.088
230,Joe Stephens,HOU,25.0,111.41,0.08
231,Joe Wolf,DEN,33.0,90.23,0.028
232,John Crotty,POR,28.0,92.82,0.066
233,John Starks,NYK,32.0,90.78,0.099
234,John Stockton,UTA,36.0,91.76,0.158
235,John Thomas,TOR,22.0,97.26,0.041
236,John Wallace,TOR,24.0,96.43,0.085
237,Johnny Newman,DEN,34.0,92.92,0.086
238,Johnny Taylor,ORL,24.0,95.36,-0.014
239,Jon Barry,LAL,28.0,102.83,0.084
240,Jud Buechler,CHI,30.0,95.79,0.099
241,Juwan Howard,WAS,25.0,94.09,0.102
242,Karl Malone,UTA,34.0,92.42,0.203
243,Kebu Stewart,PHI,24.0,96.11,0.09
244,Keith Askins,MIA,30.0,91.17,0.021
245,Keith Booth,CHI,23.0,118.37,0.061
246,Keith Closs,LAC,22.0,97.21,0.078
247,Keith Van Horn,NJN,22.0,94.2,0.094
248,Kelvin Cato,POR,23.0,92.2,0.075
249,Kendall Gill,NJN,30.0,93.23,0.091
250,Kenny Anderson,BOS,27.0,93.82,0.107
251,Kerry Kittles,NJN,24.0,94.67,0.113
252,Kevin Edwards,ORL,32.0,96.23,0.06
253,Kevin Garnett,MIN,22.0,95.41,0.146
254,Kevin Johnson,PHX,32.0,93.06,0.12
255,Kevin Ollie,ORL,25.0,90.53,0.067
256,Kevin Salvadori,SAC,27.0,99.05,-0.004
257,Kevin Willis,HOU,35.0,92.96,0.121
258,Khalid Reeves,DAL,25.0,90.95,0.078
259,Kiwane Garris,DEN,23.0,96.8,0.053
260,Kobe Bryant,LAL,19.0,96.54,0.116
261,Kurt Thomas,DAL,25.0,94.71,0.018
262,LaPhonso Ellis,DEN,28.0,91.72,0.1
263,Lamond Murray,LAC,25.0,94.89,0.116
264,Larry Johnson,NYK,29.0,89.8,0.104
265,Larry Robinson,VAN,30.0,103.33,0.118
266,Latrell Sprewell,GSW,27.0,98.9,0.098
267,Lawrence Funderburke,SAC,27.0,94.38,0.124
268,Lawrence Moten,WAS,26.0,103.02,-0.056
269,Ledell Eackles,WAS,31.0,95.31,0.088
270,Lee Mayberry,VAN,28.0,93.6,0.061
271,Lindsey Hunter,DET,27.0,90.71,0.079
272,Litterial Green,MIL,28.0,95.8,0.027
273,Lloyd Daniels,TOR,30.0,94.29,0.073
274,Lorenzen Wright,LAC,22.0,94.02,0.096
275,Lorenzo Williams,WAS,28.0,96.07,0.066
276,Loy Vaught,LAC,30.0,95.92,0.052
277,Luc Longley,CHI,29.0,91.03,0.091
278,Lucious Harris,NJN,27.0,92.89,0.051
279,Mahmoud Abdul-Rauf,SAC,29.0,95.45,0.073
280,Malik Rose,SAS,23.0,94.98,0.044
281,Malik Sealy,DET,28.0,91.61,0.093
282,Marcus Camby,TOR,24.0,95.23,0.084
283,Mario Bennett,LAL,24.0,100.61,0.119
284,Mario Elie,HOU,34.0,94.05,0.081
285,Mark Bryant,PHX,33.0,92.58,0.056
286,Mark Davis,PHI,25.0,94.46,0.069
287,Mark Hendrickson,SAC,24.0,95.25,0.071
288,Mark Jackson,IND,33.0,91.4,0.135
289,Mark Pope,IND,25.0,93.59,-0.013
290,Mark Price,ORL,34.0,92.39,0.114
291,Mark Strickland,MIA,27.0,92.08,0.116
292,Mark West,IND,37.0,92.66,0.015
293,Marko Milic,PHX,21.0,101.49,0.117
294,Martin Muursepp,DAL,23.0,96.72,0.073
295,Marty Conlon,MIA,30.0,97.19,0.105
296,Matt Bullard,HOU,31.0,93.53,0.084
297,Matt Geiger,CHH,28.0,91.26,0.129
298,Matt Maloney,HOU,26.0,93.64,0.066
299,Maurice Taylor,LAC,21.0,94.53,0.089
300,Michael Cage,NJN,36.0,92.29,0.078
301,Michael Curry,MIL,29.0,92.35,0.05
302,Michael Finley,DAL,25.0,92.91,0.127
303,Michael Jordan,CHI,35.0,91.9,0.175
304,Michael McDonald,CHH,29.0,84.05,-0.417
305,Michael Smith,VAN,26.0,92.48,0.092
306,Michael Stewart,SAC,23.0,94.15,0.08
307,Micheal Williams,MIN,31.0,99.13,0.085
308,Mitch Richmond,SAC,33.0,94.88,0.14
309,Mitchell Butler,CLE,27.0,92.57,0.027
310,Monty Williams,SAS,26.0,91.62,0.068
311,Mookie Blaylock,ATL,31.0,89.93,0.121
312,Muggsy Bogues,GSW,33.0,92.55,0.11
313,Nate McMillan,SEA,33.0,88.08,0.08
314,Nick Anderson,ORL,30.0,90.11,0.134
315,Nick Van Exel,LAL,26.0,95.83,0.129
316,Olden Polynice,SAC,33.0,95.14,0.099
317,Oliver Miller,TOR,28.0,93.85,0.084
318,Othella Harrington,HOU,24.0,93.88,0.084
319,Otis Thorpe,SAC,35.0,95.1,0.092
320,P.J. Brown,MIA,28.0,89.97,0.105
321,Patrick Ewing,NYK,35.0,94.72,0.176
322,Pervis Ellison,BOS,31.0,97.05,0.065
323,Pete Chilcutt,VAN,29.0,95.24,0.084
324,Pete Myers,NYK,34.0,92.74,0.135
325,Pooh Richardson,LAC,32.0,95.19,0.073
326,Popeye Jones,TOR,28.0,93.87,0.086
327,Priest Lauderdale,DEN,24.0,92.99,0.059
328,Randy Brown,CHI,30.0,91.84,0.065
329,Randy Livingston,ATL,23.0,97.61,0.026
330,Rasheed Wallace,POR,23.0,92.48,0.103
331,Ray Allen,MIL,22.0,92.79,0.109
332,Reggie Geary,SAS,24.0,89.55,0.027
333,Reggie Hanson,BOS,29.0,104.48,0.0
334,Reggie Jordan,MIN,30.0,97.22,0.08
335,Reggie Miller,IND,32.0,91.34,0.128
336,Reggie Slater,TOR,27.0,94.52,0.061
337,Rex Chapman,PHX,30.0,94.33,0.094
338,Rex Walters,MIA,28.0,97.27,0.081
339,Rick Brunson,POR,26.0,94.15,0.064
340,Rick Fox,LAL,28.0,95.7,0.081
341,Rick Mahorn,DET,39.0,90.78,0.049
342,Ricky Pierce,MIL,38.0,91.81,0.064
343,Rik Smits,IND,31.0,90.81,0.136
344,Robert Horry,LAL,27.0,95.47,0.096
345,Robert Pack,DAL,29.0,95.38,0.055
346,Rod Strickland,WAS,31.0,94.33,0.147
347,Rodney Rogers,LAC,27.0,95.23,0.089
348,Rodrick Rhodes,HOU,24.0,94.03,0.027
349,Ron Harper,CHI,34.0,91.43,0.094
350,Ron Mercer,BOS,22.0,95.59,0.091
351,Rony Seikaly,NJN,33.0,90.17,0.1
352,Roy Rogers,TOR,24.0,98.33,-0.003
353,Rusty LaRue,CHI,24.0,93.68,0.038
354,Sam Cassell,NJN,28.0,95.19,0.137
355,Sam Mack,VAN,28.0,96.19,0.066
356,Sam Mitchell,MIN,34.0,94.83,0.103
357,Sam Perkins,SEA,37.0,90.26,0.091
358,Samaki Walker,DAL,22.0,90.48,0.099
359,Scot Pollard,DET,23.0,90.09,0.079
360,Scott Brooks,CLE,32.0,92.33,0.109
361,Scott Burrell,CHI,27.0,93.05,0.099
362,Scott Williams,PHI,30.0,92.16,0.071
363,Scottie Pippen,CHI,32.0,92.7,0.132
364,Sean Elliott,SAS,30.0,92.27,0.064
365,Sean Higgins,POR,29.0,100.29,-0.292
366,Sean Rooks,LAL,28.0,98.92,0.075
367,Shandon Anderson,UTA,24.0,90.0,0.111
368,Shaquille O'Neal,LAL,26.0,95.52,0.185
369,Shareef Abdur-Rahim,VAN,21.0,95.37,0.127
370,Sharone Wright,TOR,25.0,93.8,0.063
371,Shawn Bradley,DAL,26.0,92.4,0.109
372,Shawn Kemp,CLE,28.0,93.26,0.127
373,Shawn Respert,DAL,26.0,95.66,0.072
374,Shawnelle Scott,CLE,26.0,94.35,0.062
375,Shea Seals,LAL,22.0,125.39,-0.125
376,Sherman Douglas,NJN,31.0,91.95,0.118
377,Spud Webb,ORL,34.0,90.61,0.0
378,Stacey Augmon,POR,29.0,92.88,0.058
379,Stanley Roberts,MIN,28.0,94.67,0.066
380,Stephen Howard,SEA,27.0,112.77,-0.003
381,Stephon Marbury,MIN,21.0,95.32,0.108
382,Steve Henson,DET,30.0,105.7,0.075
383,Steve Kerr,CHI,32.0,91.84,0.098
384,Steve Nash,PHX,24.0,93.88,0.115
385,Steven Smith,ATL,29.0,89.35,0.117
386,Stojko Vrankovic,LAC,34.0,94.97,0.057
387,Tariq Abdul-Wahad,SAC,23.0,95.74,0.053
388,Terrell Brandon,MIL,28.0,94.55,0.145
389,Terry Cummings,NYK,37.0,89.73,0.084
390,Terry Davis,WAS,31.0,92.99,0.066
391,Terry Dehere,SAC,26.0,93.86,0.069
392,Terry Mills,MIA,30.0,91.36,0.048
393,Terry Porter,MIN,35.0,95.52,0.121
394,Theo Ratliff,PHI,25.0,90.86,0.096
395,Tim Breaux,MIL,27.0,94.75,0.098
396,Tim Duncan,SAS,22.0,90.37,0.175
397,Tim Hardaway,MIA,31.0,91.15,0.152
398,Tim Kempton,TOR,34.0,93.63,-0.058
399,Tim Legler,WAS,31.0,92.47,-0.077
400,Tim Thomas,PHI,21.0,92.78,0.09
401,Todd Day,MIA,28.0,96.21,0.045
402,Todd Fuller,GSW,23.0,98.1,0.082
403,Tom Chambers,PHI,39.0,115.83,0.389
404,Tom Gugliotta,MIN,28.0,96.03,0.15
405,Tom Hammonds,MIN,31.0,94.55,0.08
406,Toni Kukoc,CHI,29.0,91.87,0.126
407,Tony Battie,DEN,22.0,92.09,0.077
408,Tony Delk,GSW,24.0,94.38,0.092
409,Tony Dumas,CLE,25.0,92.78,0.031
410,Tony Farmer,CHH,28.0,97.3,0.061
411,Tony Massenburg,VAN,30.0,94.61,0.086
412,Tony Smith,MIL,30.0,92.37,0.034
413,Tracy McGrady,TOR,19.0,96.91,0.111
414,Tracy Murray,WAS,26.0,95.37,0.11
415,Travis Best,IND,25.0,89.06,0.105
416,Travis Knight,BOS,23.0,97.43,0.079
417,Travis Williams,CHH,29.0,91.1,0.064
418,Troy Hudson,UTA,22.0,89.73,0.164
419,Tyrone Corbin,ATL,35.0,89.73,0.084
420,Tyrone Hill,MIL,30.0,91.11,0.101
421,Tyus Edney,BOS,25.0,101.02,0.12
422,Vernon Maxwell,CHH,32.0,92.4,0.076
423,Vin Baker,SEA,26.0,91.88,0.122
424,Vincent Askew,POR,32.0,95.41,0.052
425,Vinny Del Negro,SAS,31.0,90.02,0.085
426,Vitaly Potapenko,CLE,23.0,90.64,0.085
427,Vlade Divac,CHH,30.0,91.92,0.136
428,Voshon Lenard,MIA,25.0,90.77,0.087
429,Walt Williams,POR,28.0,94.65,0.082
430,Walter McCarty,BOS,24.0,95.69,0.068
431,Wesley Person,CLE,27.0,93.05,0.117
432,Will Perdue,SAS,32.0,90.53,0.121
433,William Cunningham,PHI,24.0,83.96,0.05
434,Willie Burton,SAS,30.0,93.35,0.091
435,Xavier McDaniel,NJN,35.0,92.86,0.022
436,Yinka Dare,NJN,25.0,96.73,-0.017
437,Zan Tabak,BOS,28.0,92.74,0.045
438,Zydrunas Ilgauskas,CLE,23.0,92.36,0.138
