,PLAYER_NAME,TEAM_ABBREVIATION,AGE,PACE,PIE
53,Brian Roberts,POR,30.0,98.19,0.097
54,Briante Weber,MIA,23.0,96.55,0.059
55,Brook Lopez,BKN,28.0,96.53,0.127
56,Bruno Caboclo,TOR,20.0,98.65,-0.056
57,Bryce Cotton,MEM,23.0,93.23,0.007
58,Bryce Dejean-Jones,NOP,23.0,96.87,0.07
59,CJ McCollum,POR,24.0,98.54,0.112
60,CJ Miles,IND,29.0,101.03,0.082
61,CJ Watson,ORL,32.0,100.74,0.059
62,CJ Wilcox,LAC,25.0,98.35,0.073
63,Cameron Bairstow,DET,25.0,102.75,0.052
64,Cameron Payne,OKC,21.0,97.6,0.089
65,Carl Landry,PHI,32.0,100.38,0.133
66,Carmelo Anthony,NYK,32.0,95.84,0.143
67,Caron Butler,SAC,36.0,102.12,0.075
68,Chandler Parsons,DAL,27.0,95.94,0.115
69,Channing Frye,CLE,33.0,94.67,0.088
70,Charles Hayes,LAC,33.0,103.96,0.054
71,Charlie Villanueva,DAL,31.0,98.49,0.084
72,Chase Budinger,PHX,28.0,99.38,0.074
73,Chris Andersen,MEM,37.0,93.23,0.095
74,Chris Bosh,MIA,32.0,94.5,0.151
75,Chris Copeland,MIL,32.0,93.54,0.026
76,Chris Johnson,UTA,26.0,94.72,0.053
77,Chris Kaman,POR,34.0,94.71,0.081
78,Chris McCullough,BKN,21.0,98.91,0.056
79,Chris Paul,LAC,31.0,98.74,0.184
80,Christian Wood,PHI,20.0,105.57,0.094
81,Cleanthony Early,NYK,25.0,95.95,0.022
82,Cliff Alexander,POR,20.0,95.82,0.074
83,Clint Capela,HOU,22.0,99.82,0.105
84,Cody Zeller,CHA,23.0,97.92,0.095
85,Cole Aldrich,LAC,27.0,95.9,0.146
86,Corey Brewer,HOU,30.0,102.12,0.06
87,Cory Jefferson,PHX,25.0,100.04,0.07
88,Cory Joseph,TOR,24.0,95.41,0.089
89,Coty Clarke,BOS,23.0,93.66,0.118
90,Courtney Lee,CHA,30.0,95.81,0.071
91,Cristiano Felicio,CHI,23.0,97.14,0.123
92,D'Angelo Russell,LAL,20.0,97.69,0.088
93,D.J. Augustin,DEN,28.0,98.37,0.098
94,Dahntay Jones,CLE,35.0,92.42,0.047
95,Damian Lillard,POR,25.0,99.4,0.143
96,Damien Inglis,MIL,21.0,95.38,0.076
97,Damjan Rudez,MIN,30.0,97.47,0.025
98,Danilo Gallinari,DEN,27.0,98.46,0.124
99,Danny Green,SAS,29.0,95.12,0.07
100,Dante Cunningham,NOP,29.0,98.52,0.047
101,Darrell Arthur,DEN,28.0,98.24,0.079
102,Darren Collison,SAC,28.0,101.66,0.106
103,Darrun Hilliard,DET,23.0,96.14,0.073
104,David Lee,DAL,33.0,99.79,0.138
105,David West,SAS,35.0,96.6,0.12
106,DeAndre Jordan,LAC,27.0,98.21,0.141
107,DeJuan Blair,WAS,27.0,101.77,0.016
108,DeMar DeRozan,TOR,26.0,95.9,0.139
109,DeMarcus Cousins,SAC,25.0,103.39,0.156
110,DeMarre Carroll,TOR,29.0,96.79,0.071
111,Delon Wright,TOR,24.0,94.67,0.124
112,Dennis Schroder,ATL,22.0,98.03,0.121
113,Deron Williams,DAL,32.0,96.25,0.1
114,Derrick Favors,UTA,24.0,93.03,0.14
115,Derrick Rose,CHI,27.0,99.12,0.094
116,Derrick Williams,NYK,25.0,96.15,0.127
117,Devin Booker,PHX,19.0,100.53,0.074
118,Devin Harris,DAL,33.0,99.25,0.083
119,Devyn Marble,ORL,23.0,99.38,0.029
120,Dewayne Dedmon,ORL,26.0,98.06,0.109
121,Dion Waiters,OKC,24.0,99.97,0.058
122,Dirk Nowitzki,DAL,38.0,95.62,0.134
123,Donald Sloan,BKN,28.0,96.87,0.099
124,Donatas Motiejunas,HOU,25.0,100.24,0.066
125,Doug McDermott,CHI,24.0,98.97,0.069
126,Draymond Green,GSW,26.0,103.2,0.136
127,Drew Gooden,WAS,34.0,100.98,0.048
128,Duje Dukan,SAC,24.0,102.36,0.013
129,Dwight Howard,HOU,30.0,98.96,0.128
130,Dwight Powell,DAL,24.0,97.83,0.117
131,Dwyane Wade,MIA,34.0,96.04,0.131
132,E'Twaun Moore,CHI,27.0,98.31,0.073
133,Ed Davis,POR,27.0,97.21,0.123
134,Elfrid Payton,ORL,22.0,98.85,0.091
135,Elijah Millsap,UTA,28.0,95.3,0.041
136,Elliot Williams,CHA,27.0,93.13,0.023
137,Elton Brand,PHI,37.0,100.82,0.095
138,Emmanuel Mudiay,DEN,20.0,99.36,0.068
139,Enes Kanter,OKC,24.0,98.3,0.162
140,Eric Bledsoe,PHX,26.0,102.22,0.139
141,Eric Gordon,NOP,27.0,99.33,0.081
142,Eric Moreland,SAC,24.0,105.5,0.047
143,Erick Green,DEN,25.0,93.53,0.061
144,Ersan Ilyasova,ORL,29.0,98.54,0.086
145,Evan Fournier,ORL,23.0,97.83,0.087
146,Evan Turner,BOS,27.0,101.21,0.12
147,Festus Ezeli,GSW,26.0,101.84,0.105
148,Frank Kaminsky,CHA,23.0,97.99,0.09
149,Garrett Temple,WAS,30.0,100.49,0.057
150,Gary Harris,DEN,21.0,98.62,0.076
151,Gary Neal,WAS,31.0,99.77,0.09
152,George Hill,IND,30.0,98.32,0.094
153,Gerald Green,MIA,30.0,95.61,0.06
154,Gerald Henderson,POR,28.0,97.83,0.093
155,Giannis Antetokounmpo,MIL,21.0,96.65,0.128
156,Glenn Robinson,IND,22.0,97.25,0.08
157,Goran Dragic,MIA,30.0,96.66,0.107
158,Gordon Hayward,UTA,26.0,93.85,0.126
159,Gorgui Dieng,MIN,26.0,96.84,0.115
160,Greg Monroe,MIL,26.0,96.48,0.146
161,Greg Smith,MIN,25.0,98.13,0.045
162,Greivis Vasquez,MIL,29.0,95.1,0.061
163,Harrison Barnes,GSW,24.0,101.01,0.079
164,Hassan Whiteside,MIA,27.0,95.2,0.172
165,Henry Sims,BKN,26.0,100.03,0.076
166,Hollis Thompson,PHI,25.0,100.78,0.058
167,Ian Clark,GSW,25.0,98.26,0.074
168,Ian Mahinmi,IND,29.0,99.49,0.111
169,Iman Shumpert,CLE,26.0,95.47,0.061
170,Isaiah Canaan,PHI,25.0,99.69,0.071
171,Isaiah Thomas,BOS,27.0,101.77,0.142
172,Ish Smith,PHI,27.0,100.43,0.109
173,J.J. O'Brien,UTA,24.0,104.94,0.0
174,J.R. Smith,CLE,30.0,95.75,0.067
175,JJ Hickson,WAS,27.0,100.32,0.107
176,JJ Redick,LAC,32.0,98.64,0.107
177,JaKarr Sampson,DEN,23.0,99.33,0.047
178,JaMychal Green,MEM,26.0,97.83,0.09
179,JaVale McGee,DAL,28.0,95.37,0.122
180,Jabari Parker,MIL,21.0,96.69,0.093
181,Jae Crowder,BOS,25.0,101.73,0.103
182,Jahlil Okafor,PHI,20.0,97.39,0.117
183,Jamal Crawford,LAC,36.0,97.98,0.095
184,Jameer Nelson,DEN,34.0,96.65,0.07
185,James Anderson,SAC,27.0,103.44,0.041
186,James Ennis,NOP,25.0,96.11,0.092
187,James Harden,HOU,26.0,99.83,0.174
188,James Johnson,TOR,29.0,94.62,0.067
189,James Jones,CLE,35.0,95.98,0.071
190,James Michael McAdoo,GSW,23.0,99.68,0.074
191,James Young,BOS,20.0,99.0,0.025
192,Jared Cunningham,CLE,25.0,96.41,0.032
193,Jared Dudley,WAS,30.0,99.8,0.077
194,Jared Sullinger,BOS,24.0,100.43,0.123
195,Jarell Eddie,WAS,24.0,100.86,0.088
196,Jarell Martin,MEM,22.0,96.62,0.071
197,Jarnell Stokes,MEM,22.0,95.05,0.162
198,Jarrett Jack,BKN,32.0,98.35,0.106
199,Jason Smith,ORL,30.0,98.28,0.088
200,Jason Terry,HOU,38.0,99.62,0.062
201,Jason Thompson,TOR,29.0,97.03,0.085
202,Jeff Ayres,LAC,29.0,95.52,0.055
203,Jeff Green,LAC,29.0,95.58,0.087
204,Jeff Teague,ATL,28.0,100.26,0.119
205,Jeff Withey,UTA,26.0,92.42,0.113
206,Jerami Grant,PHI,22.0,99.94,0.073
207,Jeremy Evans,DAL,28.0,100.05,0.087
208,Jeremy Lamb,CHA,24.0,97.99,0.119
209,Jeremy Lin,CHA,27.0,98.37,0.092
210,Jerian Grant,NYK,23.0,96.62,0.082
211,Jerryd Bayless,MIL,27.0,95.63,0.08
212,Jimmer Fredette,SAS,27.0,97.87,0.068
213,Jimmy Butler,CHI,26.0,97.89,0.141
214,Joakim Noah,CHI,31.0,98.2,0.115
215,Jodie Meeks,DET,28.0,94.42,0.103
216,Joe Harris,CLE,24.0,106.02,0.038
217,Joe Ingles,UTA,28.0,94.41,0.079
218,Joe Johnson,MIA,35.0,96.41,0.081
219,Joe Young,IND,24.0,99.2,0.079
220,Joel Anthony,DET,33.0,93.19,0.077
221,Joffrey Lauvergne,DEN,24.0,97.61,0.114
222,John Henson,MIL,25.0,96.02,0.103
223,John Jenkins,PHX,25.0,102.27,0.075
224,John Wall,WAS,25.0,100.57,0.144
225,Johnny O'Bryant,MIL,23.0,94.33,0.045
226,Jon Leuer,PHX,27.0,101.82,0.126
227,Jonas Jerebko,BOS,29.0,100.6,0.08
228,Jonas Valanciunas,TOR,24.0,95.48,0.142
229,Jonathon Simmons,SAS,26.0,96.62,0.071
230,Jordan Adams,MEM,21.0,106.56,0.092
231,Jordan Clarkson,LAL,24.0,98.26,0.087
232,Jordan Farmar,MEM,29.0,95.61,0.084
233,Jordan Hamilton,NOP,25.0,97.58,0.082
234,Jordan Hill,IND,28.0,96.63,0.118
235,Jordan McRae,CLE,25.0,93.22,0.096
236,Jordan Mickey,BOS,21.0,97.85,0.072
237,Jorge Gutierrez,CHA,27.0,99.65,0.143
238,Jose Calderon,NYK,34.0,95.17,0.088
239,Jose Juan Barea,DAL,32.0,96.91,0.105
240,Josh Huestis,OKC,24.0,98.09,0.042
241,Josh McRoberts,MIA,29.0,95.28,0.072
242,Josh Richardson,MIA,22.0,95.69,0.066
243,Josh Smith,HOU,30.0,100.2,0.066
244,Jrue Holiday,NOP,26.0,99.7,0.129
245,Julius Randle,LAL,21.0,98.13,0.11
246,Justin Anderson,DAL,22.0,98.19,0.094
247,Justin Harper,BKN,26.0,90.14,0.021
248,Justin Holiday,CHI,27.0,98.73,0.059
249,Justise Winslow,MIA,20.0,96.45,0.064
250,Jusuf Nurkic,DEN,21.0,98.3,0.085
251,KJ McDaniels,HOU,23.0,100.38,0.062
252,Karl-Anthony Towns,MIN,20.0,97.99,0.154
253,Kawhi Leonard,SAS,25.0,95.77,0.17
254,Keith Appling,ORL,24.0,95.32,-0.063
255,Kelly Olynyk,BOS,25.0,101.57,0.111
256,Kelly Oubre,WAS,20.0,101.09,0.051
257,Kemba Walker,CHA,26.0,97.73,0.135
258,Kendall Marshall,PHI,24.0,102.42,0.049
259,Kendrick Perkins,NOP,31.0,98.7,0.046
260,Kenneth Faried,DEN,26.0,98.13,0.126
261,Kent Bazemore,ATL,26.0,100.18,0.1
262,Kentavious Caldwell-Pope,DET,23.0,97.94,0.077
263,Kevin Durant,OKC,27.0,100.22,0.194
264,Kevin Garnett,MIN,40.0,96.09,0.109
265,Kevin Love,CLE,27.0,94.87,0.143
266,Kevin Martin,SAS,33.0,98.25,0.074
267,Kevin Seraphin,NYK,26.0,96.82,0.078
268,Kevon Looney,GSW,20.0,102.91,0.105
269,Khris Middleton,MIL,24.0,97.43,0.108
270,Kirk Hinrich,ATL,35.0,96.72,0.056
271,Klay Thompson,GSW,26.0,102.44,0.114
272,Kobe Bryant,LAL,37.0,99.75,0.089
273,Kosta Koufos,SAC,27.0,100.96,0.088
274,Kostas Papanikolaou,DEN,25.0,94.93,0.044
275,Kris Humphries,ATL,31.0,101.16,0.087
276,Kristaps Porzingis,NYK,20.0,95.38,0.113
277,Kyle Anderson,SAS,22.0,94.73,0.102
278,Kyle Korver,ATL,35.0,99.69,0.068
279,Kyle Lowry,TOR,30.0,95.37,0.145
280,Kyle O'Quinn,NYK,26.0,96.59,0.122
281,Kyle Singler,OKC,28.0,99.88,0.031
282,Kyrie Irving,CLE,24.0,95.53,0.122
283,LaMarcus Aldridge,SAS,30.0,94.88,0.151
284,Lamar Patterson,ATL,24.0,99.79,0.037
285,Lance Stephenson,MEM,25.0,97.45,0.098
286,Lance Thomas,NYK,28.0,96.65,0.064
287,Langston Galloway,NYK,24.0,96.71,0.083
288,Larry Nance Jr.,LAL,23.0,96.88,0.09
289,Lavoy Allen,IND,27.0,96.39,0.09
290,LeBron James,CLE,31.0,95.84,0.189
291,Leandro Barbosa,GSW,33.0,101.04,0.072
292,Lorenzo Brown,DET,25.0,98.22,0.047
293,Lou Amundson,NYK,33.0,95.64,0.009
294,Lou Williams,LAL,29.0,99.14,0.104
295,Luc Mbah a Moute,LAC,29.0,96.64,0.039
296,Lucas Nogueira,TOR,23.0,96.19,0.075
297,Luis Montero,POR,23.0,91.51,-0.01
298,Luis Scola,TOR,36.0,95.71,0.086
299,Luke Babbitt,NOP,27.0,99.61,0.072
300,Luol Deng,MIA,31.0,96.8,0.101
301,Manu Ginobili,SAS,38.0,98.23,0.119
302,Marc Gasol,MEM,31.0,94.38,0.13
303,Marcelo Huertas,LAL,33.0,96.39,0.08
304,Marcin Gortat,WAS,32.0,100.19,0.13
305,Marco Belinelli,SAC,30.0,101.52,0.063
306,Marcus Morris,DET,26.0,97.35,0.086
307,Marcus Smart,BOS,22.0,102.46,0.072
308,Marcus Thornton,WAS,29.0,101.67,0.091
309,Mario Chalmers,MIA,30.0,97.29,0.116
310,Mario Hezonja,ORL,21.0,98.21,0.065
311,Markel Brown,BKN,24.0,97.85,0.065
312,Markieff Morris,WAS,26.0,100.39,0.088
313,Marreese Speights,GSW,28.0,98.88,0.109
314,Marvin Williams,CHA,30.0,96.96,0.11
315,Mason Plumlee,POR,26.0,98.46,0.106
316,Matt Barnes,MEM,36.0,96.34,0.078
317,Matt Bonner,SAS,36.0,92.12,0.094
318,Matthew Dellavedova,CLE,25.0,95.33,0.077
319,Maurice Harkless,POR,23.0,99.12,0.08
320,Metta World Peace,LAL,36.0,94.94,0.047
321,Meyers Leonard,POR,24.0,97.36,0.082
322,Michael Beasley,HOU,27.0,101.03,0.148
323,Michael Carter-Williams,MIL,24.0,97.43,0.099
324,Michael Kidd-Gilchrist,CHA,22.0,96.93,0.112
325,Mike Conley,MEM,28.0,94.48,0.129
326,Mike Dunleavy,CHI,35.0,97.68,0.052
327,Mike Miller,DEN,36.0,98.54,0.045
328,Mike Muscala,ATL,24.0,97.13,0.084
329,Mike Scott,ATL,27.0,98.91,0.1
330,Miles Plumlee,MIL,27.0,96.77,0.109
331,Mirza Teletovic,PHX,30.0,102.01,0.105
332,Mitch McGary,OKC,24.0,102.8,0.046
333,Mo Williams,CLE,33.0,95.63,0.094
334,Monta Ellis,IND,30.0,100.05,0.096
335,Montrezl Harrell,HOU,22.0,101.43,0.078
336,Myles Turner,IND,20.0,100.24,0.105
337,Nate Robinson,NOP,32.0,101.45,-0.016
338,Nazr Mohammed,OKC,38.0,100.05,0.051
339,Nemanja Bjelica,MIN,28.0,98.37,0.073
340,Nene,WAS,33.0,100.75,0.113
341,Nerlens Noel,PHI,22.0,99.92,0.113
342,Nick Collison,OKC,35.0,97.05,0.048
343,Nick Young,LAL,31.0,96.68,0.058
344,Nicolas Batum,CHA,27.0,97.83,0.116
345,Nik Stauskas,PHI,22.0,100.78,0.062
346,Nikola Jokic,DEN,21.0,97.2,0.145
347,Nikola Mirotic,CHI,25.0,98.72,0.103
348,Nikola Pekovic,MIN,30.0,92.26,0.033
349,Nikola Vucevic,ORL,25.0,97.75,0.14
350,Noah Vonleh,POR,20.0,96.53,0.056
351,Norman Powell,TOR,23.0,94.81,0.087
352,Norris Cole,NOP,27.0,98.9,0.078
353,O.J. Mayo,MIL,28.0,97.55,0.047
354,Omer Asik,NOP,29.0,97.28,0.079
355,Omri Casspi,SAC,28.0,102.46,0.102
356,Orlando Johnson,NOP,27.0,102.56,0.015
357,Otto Porter,WAS,23.0,100.95,0.093
358,PJ Hairston,MEM,23.0,97.35,0.039
359,PJ Tucker,PHX,31.0,100.33,0.078
360,Pablo Prigioni,LAC,39.0,95.57,0.075
361,Pat Connaughton,POR,23.0,96.64,0.053
362,Patrick Beverley,HOU,27.0,99.3,0.076
363,Patrick Patterson,TOR,27.0,94.62,0.078
364,Patty Mills,SAS,27.0,97.65,0.097
365,Pau Gasol,CHI,35.0,98.73,0.165
366,Paul George,IND,26.0,99.95,0.151
367,Paul Millsap,ATL,31.0,99.77,0.141
368,Paul Pierce,LAC,38.0,96.91,0.058
369,Phil Pressey,POR,25.0,104.96,0.08
370,Quincy Acy,SAC,25.0,101.32,0.089
371,RJ Hunter,BOS,22.0,100.16,0.062
372,Rajon Rondo,SAC,30.0,103.23,0.13
373,Rakeem Christmas,IND,24.0,93.95,0.076
374,Ramon Sessions,WAS,30.0,100.54,0.116
375,Randy Foye,OKC,32.0,97.79,0.051
376,Rashad Vaughn,MIL,19.0,96.68,0.024
377,Rasual Butler,SAS,37.0,95.04,0.094
378,Raul Neto,UTA,24.0,92.33,0.07
379,Ray McCallum,SAS,25.0,94.77,0.065
380,Raymond Felton,DAL,32.0,96.19,0.086
381,Reggie Bullock,DET,25.0,95.22,0.085
382,Reggie Jackson,DET,26.0,97.88,0.13
383,Richard Jefferson,CLE,36.0,95.3,0.06
384,Richaun Holmes,PHI,22.0,102.0,0.082
385,Ricky Rubio,MIN,25.0,98.02,0.126
386,Robert Covington,PHI,25.0,100.86,0.09
387,Robert Sacre,LAL,27.0,98.8,0.05
388,Robin Lopez,NYK,28.0,94.86,0.106
389,Rodney Hood,UTA,23.0,91.83,0.092
390,Rodney Stuckey,IND,30.0,97.85,0.096
391,Rondae Hollis-Jefferson,BKN,21.0,99.11,0.096
392,Ronnie Price,PHX,33.0,100.5,0.057
393,Roy Hibbert,LAL,29.0,98.05,0.06
394,Rudy Gay,SAC,29.0,102.01,0.101
395,Rudy Gobert,UTA,24.0,92.6,0.126
396,Russ Smith,MEM,25.0,101.21,0.072
397,Russell Westbrook,OKC,27.0,100.27,0.188
398,Ryan Anderson,NOP,28.0,99.94,0.109
399,Ryan Hollins,MEM,31.0,94.79,0.059
400,Ryan Kelly,LAL,25.0,99.88,0.085
401,Salah Mejri,DAL,30.0,95.21,0.095
402,Sam Dekker,HOU,22.0,112.11,0.063
403,Sasha Kaun,CLE,31.0,97.78,0.074
404,Sasha Vujacic,NYK,32.0,96.82,0.078
405,Sean Kilpatrick,BKN,26.0,100.04,0.087
406,Serge Ibaka,OKC,26.0,99.87,0.085
407,Sergey Karasev,BKN,22.0,99.32,0.064
408,Seth Curry,SAC,25.0,101.39,0.091
409,Shabazz Muhammad,MIN,23.0,97.44,0.098
410,Shabazz Napier,ORL,24.0,96.16,0.071
411,Shane Larkin,BKN,23.0,97.5,0.094
412,Shaun Livingston,GSW,30.0,98.94,0.095
413,Shayne Whittington,IND,25.0,94.57,0.048
414,Shelvin Mack,UTA,26.0,93.85,0.101
415,Solomon Hill,IND,25.0,99.34,0.091
416,Sonny Weems,PHX,29.0,102.31,0.031
417,Spencer Dinwiddie,CHI,23.0,95.73,0.056
418,Spencer Hawes,CHA,28.0,98.09,0.094
419,Stanley Johnson,DET,20.0,98.35,0.064
420,Stephen Curry,GSW,28.0,103.82,0.197
421,Steve Blake,DET,36.0,96.56,0.078
422,Steve Novak,MIL,33.0,106.15,0.088
423,Steven Adams,OKC,22.0,99.12,0.087
424,TJ McConnell,PHI,24.0,99.22,0.116
425,TJ Warren,PHX,22.0,101.6,0.092
426,Taj Gibson,CHI,31.0,97.01,0.096
427,Tarik Black,LAL,24.0,96.19,0.081
428,Tayshaun Prince,MIN,36.0,95.22,0.049
429,Terrence Jones,HOU,24.0,99.6,0.083
430,Terrence Ross,TOR,25.0,94.9,0.082
431,Terry Rozier,BOS,22.0,100.24,0.044
432,Thabo Sefolosha,ATL,32.0,99.15,0.096
433,Thaddeus Young,BKN,28.0,96.71,0.118
434,Thanasis Antetokounmpo,NYK,23.0,106.44,0.14
435,Thomas Robinson,BKN,25.0,98.01,0.091
436,Tiago Splitter,ATL,31.0,99.14,0.088
437,Tibor Pleiss,UTA,26.0,92.75,-0.004
438,Tim Duncan,SAS,40.0,94.99,0.122
439,Tim Frazier,NOP,25.0,97.09,0.1
440,Tim Hardaway Jr.,ATL,24.0,98.56,0.082
441,Timofey Mozgov,CLE,29.0,94.97,0.089
442,Tobias Harris,DET,23.0,96.95,0.116
443,Toney Douglas,NOP,30.0,99.22,0.085
444,Tony Allen,MEM,34.0,94.78,0.075
445,Tony Parker,SAS,34.0,94.86,0.112
446,Tony Snell,CHI,24.0,98.73,0.054
447,Tony Wroten,NYK,23.0,103.19,0.022
448,Trevor Ariza,HOU,31.0,99.36,0.084
449,Trevor Booker,UTA,28.0,93.86,0.1
450,Trey Burke,UTA,23.0,94.0,0.099
451,Trey Lyles,UTA,20.0,92.48,0.09
452,Tristan Thompson,CLE,25.0,95.63,0.106
453,Troy Daniels,CHA,24.0,99.55,0.098
454,Ty Lawson,IND,28.0,101.47,0.068
455,Tyler Ennis,MIL,21.0,95.35,0.075
456,Tyler Hansbrough,CHA,30.0,96.73,0.054
457,Tyler Johnson,MIA,24.0,94.35,0.098
458,Tyler Zeller,BOS,26.0,101.93,0.102
459,Tyreke Evans,NOP,26.0,95.42,0.131
460,Tyson Chandler,PHX,33.0,99.21,0.117
461,Tyus Jones,MIN,20.0,98.3,0.077
462,Udonis Haslem,MIA,36.0,93.73,0.09
463,Victor Oladipo,ORL,24.0,98.76,0.111
464,Vince Carter,MEM,39.0,97.53,0.08
465,Walter Tavares,ATL,24.0,102.81,0.071
466,Wayne Ellington,BKN,28.0,97.11,0.068
467,Wesley Johnson,LAC,28.0,98.76,0.069
468,Wesley Matthews,DAL,29.0,95.14,0.065
469,Will Barton,DEN,25.0,98.33,0.125
470,Willie Cauley-Stein,SAC,22.0,100.92,0.088
471,Willie Reed,BKN,26.0,97.12,0.114
472,Xavier Munford,MEM,24.0,96.31,0.064
473,Zach LaVine,MIN,21.0,99.01,0.091
474,Zach Randolph,MEM,34.0,94.67,0.13
475,Zaza Pachulia,DAL,32.0,94.54,0.118
