,Unnamed: 0,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,opp_lessthan5ft_FGM,opp_lessthan5ft_FGA,opp_lessthan5ft_FG_PCT,opp_5_9ft_FGM,opp_5_9ft_FGA,opp_5_9ft_FG_PCT,opp_10_14ft_FGM,opp_10_14ft_FGA,opp_10_14ft_FG_PCT,opp_15_19ft_FGM,opp_15_19ft_FGA,opp_15_19ft_FG_PCT,opp_20_24ft_FGM,opp_20_24ft_FGA,opp_20_24ft_FG_PCT,opp_25_29ft_FGM,opp_25_29ft_FGA,opp_25_29ft_FG_PCT,opp_30_34ft_FGM,opp_30_34ft_FGA,opp_30_34ft_FG_PCT,opp_35_39ft_FGM,opp_35_39ft_FGA,opp_35_39ft_FG_PCT,opp_40aboveft_FGM,opp_40aboveft_FGA,opp_40aboveft_FG_PCT,SEASON
59,59,258,Brian Grant,1610612747,LAL,33.0,5.0,8.6,0.584,1.2,3.0,0.404,1.1,2.9,0.376,2.2,5.7,0.39,2.4,5.9,0.415,1.1,3.1,0.338,0.0,0.5,0.0,0.0,0.2,0.0,0.0,0.4,0.0,2004
60,60,2243,Brian Scalabrine,1610612751,NJN,27.0,5.9,10.7,0.548,1.0,3.2,0.327,0.9,2.7,0.343,2.4,6.3,0.388,2.8,6.9,0.4,1.2,3.2,0.377,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.4,0.0,2004
61,61,1730,Brian Skinner,1610612758,SAC,29.0,7.1,11.2,0.63,1.9,3.9,0.486,1.1,3.3,0.338,2.8,6.6,0.427,2.7,6.5,0.414,0.7,2.5,0.276,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.9,0.0,2004
62,62,2639,Britton Johnsen,1610612754,IND,25.0,3.3,6.0,0.556,1.0,2.4,0.417,1.2,2.0,0.583,2.7,4.7,0.571,2.2,4.0,0.542,0.3,1.7,0.2,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2004
63,63,1477,Bruce Bowen,1610612759,SAS,34.0,10.0,19.4,0.515,2.3,6.6,0.345,2.5,6.5,0.38,3.9,10.2,0.386,2.8,6.9,0.405,0.8,2.2,0.347,0.0,0.6,0.0,0.0,0.7,0.0,0.0,0.8,0.0,2004
64,64,1743,Bruno Sundov,1610612752,NYK,25.0,0.7,1.3,0.556,0.1,1.3,0.071,0.3,0.8,0.333,0.8,1.7,0.455,0.9,1.8,0.515,0.4,0.4,1.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,2004
65,65,935,Bryon Russell,1610612743,DEN,34.0,4.7,8.0,0.591,0.9,2.2,0.406,0.6,2.0,0.299,1.9,4.7,0.394,1.7,4.7,0.353,0.7,2.1,0.306,0.0,0.4,0.0,0.0,0.7,0.0,0.0,0.3,0.0,2004
66,66,384,Calbert Cheaney,1610612744,GSW,33.0,5.3,9.5,0.55,1.3,3.5,0.363,0.9,2.4,0.383,2.6,6.5,0.405,1.7,4.3,0.406,1.0,2.5,0.413,0.1,0.6,0.2,0.0,0.5,0.0,0.0,0.8,0.0,2004
67,67,1916,Calvin Booth,1610612749,MIL,29.0,3.3,5.5,0.595,0.6,1.6,0.375,0.6,1.7,0.373,1.1,3.0,0.382,1.1,3.1,0.365,0.5,1.9,0.243,,,,,,,0.0,0.6,0.0,2004
68,68,2306,Carlos Arroyo,1610612765,DET,25.0,6.9,11.5,0.604,1.3,3.3,0.408,1.3,3.2,0.413,2.5,6.5,0.381,2.4,6.2,0.393,1.0,2.7,0.373,0.0,0.6,0.0,0.0,0.9,0.0,0.0,0.5,0.0,2004
69,69,2430,Carlos Boozer,1610612762,UTA,23.0,11.2,18.6,0.604,1.8,4.6,0.396,1.6,4.5,0.352,3.4,9.2,0.363,5.1,12.8,0.402,1.5,3.7,0.396,0.0,0.7,0.0,0.0,0.4,0.0,0.0,0.6,0.0,2004
70,70,2568,Carlos Delfino,1610612765,DET,22.0,5.2,9.0,0.574,1.0,2.6,0.381,0.9,2.2,0.387,2.1,5.0,0.417,1.7,4.3,0.397,0.8,2.3,0.367,,,,0.0,1.0,0.0,0.1,0.3,0.5,2004
71,71,2546,Carmelo Anthony,1610612743,DEN,21.0,11.0,18.7,0.589,2.5,6.5,0.379,1.8,4.5,0.395,5.0,12.5,0.4,4.6,12.2,0.375,1.5,4.4,0.337,0.0,0.5,0.0,0.0,0.6,0.0,0.0,0.4,0.0,2004
72,72,2406,Caron Butler,1610612747,LAL,25.0,11.9,20.2,0.59,2.8,6.5,0.425,2.3,5.9,0.396,5.8,13.2,0.436,4.2,10.8,0.389,2.3,6.6,0.348,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.4,0.0,2004
73,73,2418,Casey Jacobsen,1610612740,NOH,24.0,6.5,11.5,0.56,1.5,3.7,0.418,1.2,3.2,0.368,2.9,7.6,0.376,2.7,7.2,0.38,0.8,2.7,0.276,0.0,0.7,0.0,0.0,0.4,0.0,0.0,0.6,0.0,2004
74,74,369,Charlie Ward,1610612745,HOU,34.0,4.7,9.9,0.475,2.4,4.8,0.493,1.6,4.7,0.348,4.4,9.9,0.439,2.8,7.4,0.379,1.1,3.6,0.3,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.7,0.0,2004
75,75,1497,Chauncey Billups,1610612765,DET,28.0,11.0,20.4,0.539,1.8,5.0,0.353,2.1,5.6,0.38,5.1,14.1,0.364,3.1,8.2,0.374,1.9,5.6,0.338,0.0,0.4,0.0,0.0,0.6,0.0,0.1,0.7,0.071,2004
76,76,2365,Chris Andersen,1610612740,NOH,26.0,6.0,11.1,0.541,1.4,3.3,0.426,1.0,2.6,0.376,2.5,7.1,0.354,2.8,7.1,0.401,0.8,2.6,0.321,0.0,0.5,0.0,0.0,0.6,0.0,0.0,0.8,0.0,2004
77,77,2547,Chris Bosh,1610612761,TOR,21.0,12.8,21.5,0.594,3.4,7.7,0.439,2.5,6.5,0.387,4.9,12.1,0.407,4.3,10.6,0.407,1.6,4.4,0.368,0.1,0.5,0.25,0.0,0.5,0.0,0.0,0.5,0.0,2004
78,78,2768,Chris Duhon,1610612741,CHI,22.0,7.2,12.9,0.557,1.7,4.2,0.402,1.9,5.1,0.376,4.0,10.1,0.399,2.7,7.4,0.367,1.2,3.6,0.338,0.0,0.3,0.0,0.0,0.5,0.0,0.1,0.6,0.1,2004
79,79,2549,Chris Kaman,1610612746,LAC,23.0,8.7,15.1,0.577,1.9,4.8,0.402,1.4,3.9,0.353,3.7,9.0,0.411,2.6,6.4,0.409,1.6,4.2,0.368,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2004
80,80,2036,Chris Mihm,1610612747,LAL,25.0,8.4,14.7,0.573,2.1,5.0,0.429,1.7,4.4,0.389,4.4,9.6,0.454,2.6,7.3,0.361,1.6,4.4,0.357,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2004
81,81,185,Chris Webber,1610612755,PHI,32.0,12.4,20.9,0.595,3.0,7.7,0.392,2.1,5.6,0.378,4.4,11.8,0.372,4.5,11.2,0.403,1.8,4.7,0.377,0.0,0.4,0.0,0.0,1.0,0.0,0.0,0.7,0.0,2004
82,82,2404,Chris Wilcox,1610612746,LAC,22.0,6.0,10.8,0.554,1.2,3.1,0.38,0.9,2.9,0.306,2.7,6.5,0.416,2.1,5.0,0.418,1.2,3.6,0.331,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,2004
83,83,363,Christian Laettner,1610612748,MIA,35.0,4.2,7.6,0.548,1.1,2.8,0.394,0.8,2.5,0.333,2.0,6.2,0.327,1.7,4.5,0.369,0.8,2.5,0.317,0.0,0.5,0.0,0.0,0.3,0.0,0.0,1.0,0.0,2004
84,84,1088,Chucky Atkins,1610612747,LAL,30.0,12.0,20.3,0.588,2.9,6.7,0.437,2.4,6.2,0.388,5.3,12.5,0.426,4.2,10.8,0.384,2.3,6.6,0.344,0.0,0.6,0.0,0.0,0.3,0.0,0.0,0.4,0.0,2004
85,85,221,Clar. Weatherspoon,1610612745,HOU,34.0,3.4,6.2,0.547,1.4,3.3,0.442,1.0,2.6,0.385,2.1,5.4,0.397,1.1,3.5,0.312,0.7,2.3,0.292,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,2004
86,86,361,Clifford Robinson,1610612751,NJN,38.0,8.2,13.4,0.613,1.6,4.1,0.378,1.4,3.4,0.412,3.6,8.4,0.432,2.8,6.5,0.436,1.1,3.0,0.376,0.0,0.6,0.0,0.2,0.8,0.2,0.0,0.6,0.0,2004
87,87,1894,Corey Maggette,1610612746,LAC,25.0,12.4,21.4,0.58,2.4,6.4,0.375,2.2,5.6,0.382,4.9,12.6,0.391,3.9,9.3,0.424,2.2,7.0,0.319,0.0,0.8,0.0,0.1,0.6,0.2,0.0,0.6,0.0,2004
88,88,722,Corliss Williamson,1610612758,SAC,31.0,5.9,10.0,0.592,1.1,2.8,0.394,1.6,4.1,0.392,3.1,7.7,0.405,2.6,6.2,0.41,1.3,4.1,0.321,0.0,0.6,0.0,0.2,0.7,0.25,0.1,0.7,0.111,2004
89,89,2451,Corsley Edwards,1610612740,NOH,26.0,3.8,6.7,0.567,1.2,2.2,0.55,0.7,2.1,0.333,0.6,2.2,0.273,1.6,4.0,0.406,0.4,1.2,0.364,,,,0.0,1.0,0.0,,,,2004
90,90,724,Cory Alexander,1610612766,CHA,32.0,4.1,7.0,0.58,0.9,2.2,0.424,1.1,2.4,0.452,1.6,4.6,0.348,1.5,4.0,0.375,0.8,1.8,0.44,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2004
91,91,2414,Curtis Borchardt,1610612762,UTA,24.0,3.9,5.9,0.656,0.7,1.8,0.4,0.8,2.0,0.385,1.3,3.7,0.366,1.8,4.6,0.394,0.6,1.7,0.366,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,2004
92,92,1749,Cuttino Mobley,1610612758,SAC,29.0,13.7,22.5,0.607,3.3,7.8,0.432,2.2,6.3,0.343,5.6,12.8,0.433,4.1,10.6,0.387,1.4,4.4,0.319,0.0,0.4,0.0,0.0,0.7,0.0,0.0,0.8,0.0,2004
93,93,2788,DJ Mbenga,1610612742,DAL,24.0,1.2,2.3,0.529,0.6,1.0,0.636,0.7,1.2,0.571,0.7,1.7,0.4,0.7,1.6,0.444,0.0,0.5,0.0,,,,,,,,,,2004
94,94,2563,Dahntay Jones,1610612763,MEM,24.0,3.1,6.5,0.481,0.8,2.3,0.375,0.9,2.1,0.42,1.7,3.9,0.429,1.7,4.2,0.408,0.6,2.1,0.301,0.0,0.7,0.0,,,,0.0,0.6,0.0,2004
95,95,2402,Dajuan Wagner,1610612739,CLE,22.0,3.4,5.5,0.607,0.1,1.0,0.1,0.9,2.1,0.435,0.9,2.6,0.345,0.7,1.4,0.5,0.3,0.9,0.333,0.0,0.0,0.0,,,,0.0,0.0,0.0,2004
