,Unnamed: 0,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,opp_lessthan5ft_FGM,opp_lessthan5ft_FGA,opp_lessthan5ft_FG_PCT,opp_5_9ft_FGM,opp_5_9ft_FGA,opp_5_9ft_FG_PCT,opp_10_14ft_FGM,opp_10_14ft_FGA,opp_10_14ft_FG_PCT,opp_15_19ft_FGM,opp_15_19ft_FGA,opp_15_19ft_FG_PCT,opp_20_24ft_FGM,opp_20_24ft_FGA,opp_20_24ft_FG_PCT,opp_25_29ft_FGM,opp_25_29ft_FGA,opp_25_29ft_FG_PCT,opp_30_34ft_FGM,opp_30_34ft_FGA,opp_30_34ft_FG_PCT,opp_35_39ft_FGM,opp_35_39ft_FGA,opp_35_39ft_FG_PCT,opp_40aboveft_FGM,opp_40aboveft_FGA,opp_40aboveft_FG_PCT,SEASON
10,10,101161,Amir Johnson,1610612761,TOR,25.0,7.5,14.4,0.524,1.5,4.1,0.379,1.1,3.0,0.371,2.8,6.9,0.414,2.6,7.8,0.334,1.1,3.3,0.333,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.143,2011
11,11,2760,Anderson Varejao,1610612739,CLE,29.0,11.2,17.8,0.628,2.6,5.6,0.457,2.2,5.3,0.406,3.6,9.3,0.392,3.4,9.3,0.371,1.8,4.8,0.37,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.1,0.0,2011
12,12,101154,Andray Blatche,1610612764,WAS,25.0,8.9,14.4,0.619,1.5,3.6,0.415,1.3,2.8,0.479,3.3,6.8,0.483,3.1,7.6,0.411,1.4,4.0,0.35,0.0,0.1,0.0,0.2,0.4,0.5,0.0,0.1,0.0,2011
13,13,2765,Andre Emmett,1610612751,NJN,29.0,3.2,6.4,0.5,0.5,1.8,0.286,0.0,0.3,0.0,1.5,3.5,0.429,1.0,2.5,0.4,0.7,2.7,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011
14,14,2738,Andre Iguodala,1610612755,PHI,28.0,10.4,19.0,0.546,2.2,6.6,0.338,2.2,5.9,0.373,5.4,13.6,0.399,2.9,8.8,0.327,1.8,5.5,0.324,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,2011
15,15,1889,Andre Miller,1610612743,DEN,36.0,9.1,15.3,0.59,1.3,3.9,0.331,1.0,3.3,0.313,3.3,8.0,0.418,4.5,11.0,0.412,2.0,5.7,0.361,0.1,0.3,0.4,0.1,0.4,0.2,0.0,0.2,0.0,2011
16,16,200745,Andrea Bargnani,1610612761,TOR,26.0,11.8,21.0,0.565,1.7,4.7,0.359,1.7,4.1,0.425,3.6,8.6,0.425,3.8,11.7,0.322,1.5,4.5,0.338,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,2011
17,17,2804,Andres Nocioni,1610612755,PHI,32.0,1.4,2.2,0.625,0.5,0.9,0.6,0.6,1.3,0.462,0.8,1.9,0.421,0.7,1.3,0.5,0.2,1.1,0.167,,,,,,,0.0,0.5,0.0,2011
18,18,101106,Andrew Bogut,1610612749,MIL,27.0,8.7,16.7,0.52,1.9,5.5,0.348,2.2,6.4,0.338,4.1,9.3,0.438,2.4,7.0,0.345,1.6,4.9,0.322,0.0,0.0,0.0,,,,0.0,0.5,0.0,2011
19,19,101115,Andrew Bynum,1610612747,LAL,24.0,11.8,20.5,0.573,2.2,6.2,0.363,2.2,5.5,0.39,5.1,13.5,0.375,3.9,10.1,0.387,2.5,7.1,0.352,0.1,0.2,0.25,0.0,0.0,0.0,0.0,0.1,0.0,2011
20,20,202726,Andrew Goudelock,1610612747,LAL,23.0,3.4,5.9,0.577,0.9,2.4,0.382,0.7,1.9,0.347,1.4,3.4,0.411,1.2,3.3,0.353,0.5,2.0,0.271,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2011
21,21,2740,Andris Biedrins,1610612744,GSW,26.0,5.4,9.2,0.586,1.2,3.3,0.357,0.9,2.3,0.394,2.1,4.7,0.452,1.5,4.2,0.362,1.6,3.5,0.471,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2011
22,22,1712,Antawn Jamison,1610612739,CLE,36.0,12.9,20.8,0.623,2.8,6.4,0.445,2.0,5.2,0.381,3.8,9.0,0.429,3.9,10.2,0.382,1.9,5.0,0.374,0.1,0.1,0.5,0.0,0.1,0.0,0.0,0.2,0.0,2011
23,23,1853,Anthony Carter,1610612761,TOR,37.0,2.7,4.9,0.546,0.6,1.9,0.297,0.8,1.7,0.48,0.9,2.5,0.365,1.2,3.8,0.325,0.6,1.5,0.414,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2011
24,24,201627,Anthony Morrow,1610612751,NJN,26.0,9.9,15.8,0.627,1.7,4.1,0.42,1.3,3.4,0.394,3.5,8.2,0.429,2.6,7.5,0.35,1.4,4.0,0.34,0.0,0.1,0.0,0.0,0.4,0.0,0.0,0.2,0.1,2011
25,25,1515,Anthony Parker,1610612739,CLE,37.0,10.1,15.6,0.648,2.2,4.7,0.465,1.5,3.7,0.404,3.1,7.2,0.43,3.1,7.9,0.394,1.5,4.0,0.371,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2011
26,26,201576,Anthony Randolph,1610612750,MIN,22.0,5.8,10.4,0.56,1.2,3.0,0.381,0.9,1.9,0.46,1.9,4.7,0.416,2.0,5.7,0.344,0.9,2.7,0.338,0.2,0.2,1.0,0.0,0.5,0.0,0.0,0.2,0.0,2011
27,27,201229,Anthony Tolliver,1610612750,MIN,27.0,6.1,10.0,0.611,1.3,3.6,0.36,1.1,2.7,0.43,1.6,4.6,0.349,2.2,6.3,0.35,1.0,3.3,0.309,0.1,0.3,0.25,0.0,0.3,0.0,0.0,0.2,0.0,2011
28,28,202356,Armon Johnson,1610612751,NJN,23.0,4.3,7.8,0.557,1.4,3.4,0.407,0.8,2.3,0.333,2.3,6.3,0.36,1.6,3.9,0.419,0.5,1.8,0.286,,,,0.0,0.0,0.0,0.0,0.0,0.0,2011
29,29,201167,Arron Afflalo,1610612743,DEN,26.0,11.8,19.8,0.594,1.7,5.2,0.33,1.7,4.2,0.395,4.5,10.6,0.42,4.8,12.0,0.404,2.4,6.3,0.377,0.1,0.4,0.333,0.1,0.4,0.25,0.0,0.1,0.0,2011
30,30,201948,Austin Daye,1610612765,DET,24.0,5.0,8.1,0.618,0.7,2.3,0.3,0.9,2.2,0.423,1.9,5.0,0.382,1.8,4.6,0.383,1.2,3.2,0.379,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2011
31,31,202340,Avery Bradley,1610612738,BOS,21.0,7.0,13.0,0.54,1.4,3.8,0.378,1.3,4.2,0.32,2.0,5.8,0.35,2.0,6.1,0.326,1.0,3.3,0.304,0.0,0.1,0.333,0.0,0.2,0.0,0.0,0.2,0.0,2011
32,32,1884,Baron Davis,1610612752,NYK,33.0,7.1,12.0,0.593,1.2,3.1,0.382,1.0,2.3,0.433,1.7,5.5,0.308,3.1,7.4,0.423,1.1,3.4,0.31,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.0,2011
33,33,2732,Ben Gordon,1610612765,DET,29.0,9.2,15.1,0.607,2.0,4.3,0.462,1.2,3.2,0.364,3.3,8.1,0.406,2.3,5.7,0.407,2.0,5.8,0.347,0.1,0.2,0.333,0.0,0.3,0.0,0.0,0.3,0.0,2011
34,34,202386,Ben Uzoh,1610612761,TOR,24.0,6.5,12.1,0.539,0.4,2.4,0.186,0.9,2.4,0.366,2.2,6.7,0.333,2.2,6.8,0.328,0.7,2.6,0.273,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.1,0.0,2011
35,35,1112,Ben Wallace,1610612765,DET,37.0,4.1,7.2,0.573,1.1,2.5,0.45,0.9,2.1,0.449,2.0,5.0,0.392,1.5,4.1,0.365,1.2,3.4,0.338,0.1,0.2,0.5,0.0,0.2,0.0,0.0,0.3,0.0,2011
36,36,2757,Beno Udrih,1610612749,MIL,29.0,5.3,10.2,0.519,1.0,2.8,0.358,1.0,2.9,0.361,2.2,5.8,0.369,1.8,5.3,0.341,1.2,3.8,0.312,0.1,0.2,0.5,0.0,0.3,0.0,0.0,0.3,0.0,2011
37,37,202687,Bismack Biyombo,1610612766,CHA,19.0,9.9,16.9,0.587,1.7,4.0,0.423,0.9,2.6,0.323,2.5,6.3,0.393,2.4,6.0,0.399,1.3,4.2,0.305,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,2011
38,38,201336,Blake Ahearn,1610612762,UTA,28.0,2.5,4.5,0.556,0.7,1.3,0.5,0.3,0.8,0.333,0.3,0.8,0.333,1.5,3.5,0.429,0.3,1.5,0.167,,,,,,,0.0,0.0,0.0,2011
39,39,201933,Blake Griffin,1610612746,LAC,23.0,11.4,19.2,0.594,2.5,6.4,0.389,1.9,4.8,0.406,3.6,10.0,0.362,4.0,10.5,0.377,2.3,7.2,0.324,0.1,0.2,0.286,0.0,0.0,0.0,0.0,0.2,0.2,2011
40,40,2250,Bobby Simmons,1610612746,LAC,32.0,4.7,7.1,0.665,1.3,2.6,0.515,0.5,1.7,0.279,1.4,4.0,0.355,1.6,4.2,0.39,1.3,3.7,0.35,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.3,0.0,2011
41,41,2564,Boris Diaw,1610612759,SAS,30.0,9.6,16.9,0.569,2.1,4.8,0.433,1.4,3.3,0.425,3.0,7.4,0.408,2.4,6.7,0.353,1.4,4.0,0.35,0.1,0.2,0.25,0.0,0.1,0.0,0.0,0.1,0.0,2011
42,42,1802,Brad Miller,1610612750,MIN,36.0,3.8,5.5,0.695,0.7,1.8,0.4,0.6,2.1,0.3,1.1,2.9,0.4,1.3,3.3,0.391,0.4,1.5,0.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2011
43,43,201148,Brandan Wright,1610612742,DAL,24.0,5.9,10.6,0.561,1.0,2.8,0.345,0.7,2.1,0.358,1.3,3.5,0.358,2.6,6.6,0.394,1.0,3.2,0.304,0.0,0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,2011
44,44,101138,Brandon Bass,1610612738,BOS,27.0,11.4,20.4,0.559,1.8,4.9,0.37,1.9,5.4,0.351,3.2,8.0,0.397,2.8,8.9,0.315,1.3,4.9,0.263,0.0,0.1,0.25,0.0,0.2,0.0,0.0,0.1,0.0,2011
45,45,201943,Brandon Jennings,1610612749,MIL,22.0,14.1,24.3,0.579,2.3,5.6,0.414,2.0,5.5,0.369,4.6,11.0,0.415,3.2,8.5,0.378,2.3,6.3,0.362,0.0,0.1,0.25,0.0,0.0,0.0,0.0,0.2,0.0,2011
46,46,202688,Brandon Knight,1610612765,DET,20.0,11.7,19.2,0.611,2.2,5.4,0.402,1.6,4.2,0.389,4.2,10.1,0.422,2.9,7.7,0.373,1.9,5.9,0.331,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,2011
47,47,201575,Brandon Rush,1610612744,GSW,26.0,9.3,15.9,0.583,1.9,4.6,0.405,1.2,3.7,0.34,2.4,6.3,0.385,2.9,7.2,0.402,2.4,6.8,0.351,0.1,0.3,0.25,0.0,0.2,0.0,0.0,0.3,0.0,2011
48,48,2217,Brendan Haywood,1610612742,DAL,32.0,7.1,11.8,0.608,1.5,3.9,0.382,1.5,4.2,0.364,2.5,6.6,0.374,2.5,7.3,0.342,1.0,2.8,0.345,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.1,0.0,2011
49,49,2073,Brian Cardinal,1610612742,DAL,35.0,2.2,3.5,0.625,0.4,1.3,0.304,0.4,1.2,0.308,0.6,2.0,0.309,0.8,2.7,0.295,0.5,1.4,0.372,0.0,0.4,0.0,0.0,0.3,0.0,0.0,0.1,0.0,2011
50,50,2567,Brian Cook,1610612764,WAS,31.0,2.5,4.7,0.536,1.2,2.3,0.508,0.6,1.5,0.394,1.1,3.3,0.337,1.1,2.7,0.405,0.4,1.7,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.5,2011
51,51,2243,Brian Scalabrine,1610612741,CHI,34.0,1.8,3.4,0.548,0.5,1.0,0.5,0.1,0.5,0.143,0.9,2.0,0.467,0.5,1.3,0.357,0.5,1.0,0.462,,,,0.0,0.5,0.0,0.0,0.0,0.0,2011
52,52,1730,Brian Skinner,1610612763,MEM,36.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,,,,2011
53,53,201572,Brook Lopez,1610612751,NJN,24.0,11.8,18.8,0.628,1.4,3.2,0.438,1.6,3.8,0.421,3.6,9.0,0.4,2.0,9.6,0.208,2.2,3.8,0.579,0.0,0.0,0.0,,,,0.0,0.3,0.0,2011
54,54,201957,Byron Mullens,1610612766,CHA,23.0,10.6,17.2,0.62,1.4,3.7,0.387,0.8,2.0,0.386,2.6,6.8,0.385,2.0,5.2,0.392,1.3,4.2,0.3,0.1,0.4,0.125,0.0,0.1,0.0,0.0,0.1,0.0,2011
55,55,101139,CJ Miles,1610612762,UTA,25.0,7.1,12.1,0.589,1.3,3.6,0.356,1.1,2.3,0.457,2.0,5.1,0.396,2.7,7.3,0.374,0.9,3.0,0.315,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.0,2011
56,56,201228,CJ Watson,1610612741,CHI,28.0,7.5,13.2,0.567,1.5,3.8,0.39,1.3,3.7,0.352,3.8,8.7,0.44,2.3,6.9,0.339,1.2,3.8,0.32,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.0,2011
57,57,201171,Carl Landry,1610612740,NOH,28.0,8.5,13.4,0.632,1.5,3.7,0.392,1.2,3.0,0.415,2.2,5.7,0.386,2.4,7.1,0.338,1.7,5.4,0.313,0.1,0.1,0.5,0.0,0.4,0.0,0.0,0.1,0.0,2011
58,58,201291,Carldell Johnson,1610612740,NOH,29.0,1.8,3.1,0.574,0.4,1.2,0.353,0.5,0.9,0.5,0.6,1.8,0.333,1.0,2.9,0.342,0.8,2.4,0.324,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.3,0.0,2011
59,59,2430,Carlos Boozer,1610612741,CHI,30.0,10.1,18.1,0.56,2.0,4.9,0.402,1.9,4.7,0.406,4.2,10.5,0.397,2.9,8.2,0.356,1.3,4.0,0.313,0.0,0.1,0.0,0.0,0.4,0.0,0.0,0.1,0.0,2011
60,60,2568,Carlos Delfino,1610612749,MIL,29.0,11.5,19.9,0.579,2.1,4.5,0.461,1.7,4.5,0.386,3.6,8.1,0.453,2.9,7.1,0.405,1.8,4.9,0.37,0.1,0.3,0.25,0.0,0.2,0.0,0.0,0.2,0.0,2011
61,61,2546,Carmelo Anthony,1610612752,NYK,28.0,11.3,20.3,0.558,2.1,5.2,0.396,1.9,4.8,0.402,3.2,9.0,0.355,4.7,11.7,0.405,2.0,5.6,0.352,0.1,0.2,0.667,0.0,0.2,0.0,0.0,0.2,0.0,2011
62,62,2406,Caron Butler,1610612746,LAC,32.0,9.5,15.9,0.594,2.0,5.3,0.385,1.5,3.9,0.393,3.1,8.4,0.37,3.4,8.7,0.385,1.9,6.1,0.313,0.1,0.2,0.333,0.0,0.1,0.0,0.0,0.1,0.0,2011
63,63,201858,Cartier Martin,1610612764,WAS,27.0,6.3,11.2,0.56,1.6,4.5,0.364,1.5,3.8,0.385,2.7,7.6,0.357,2.9,6.5,0.455,1.0,4.0,0.25,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.1,0.0,2011
64,64,202718,Chandler Parsons,1610612745,HOU,23.0,10.9,17.9,0.607,1.9,5.6,0.346,1.7,4.4,0.378,3.2,8.0,0.395,3.5,9.4,0.374,1.1,3.7,0.289,0.1,0.3,0.2,0.0,0.1,0.0,0.0,0.2,0.0,2011
65,65,101112,Channing Frye,1610612756,PHX,29.0,8.7,14.3,0.606,2.6,7.0,0.373,2.0,4.3,0.462,4.0,9.8,0.407,3.2,8.2,0.397,1.0,3.5,0.274,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.167,2011
66,66,101236,Charles Hayes,1610612758,SAC,29.0,7.2,11.6,0.625,1.5,4.2,0.351,1.1,2.9,0.386,2.4,5.4,0.442,2.5,6.5,0.389,1.0,3.0,0.321,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.0,2011
67,67,202724,Charles Jenkins,1610612744,GSW,23.0,6.4,11.2,0.573,1.5,4.0,0.382,1.1,3.1,0.369,1.9,4.5,0.413,2.1,5.0,0.414,1.5,3.9,0.378,0.1,0.4,0.2,0.0,0.1,0.0,0.0,0.2,0.0,2011
68,68,101111,Charlie Villanueva,1610612765,DET,27.0,5.8,9.8,0.585,0.7,2.3,0.32,0.3,1.3,0.267,2.2,5.4,0.407,1.3,3.2,0.415,1.1,3.5,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,2011
69,69,201978,Chase Budinger,1610612745,HOU,24.0,8.3,13.3,0.625,1.6,4.4,0.364,1.1,2.8,0.388,2.7,6.3,0.427,2.5,7.3,0.343,1.1,3.5,0.297,0.0,0.1,0.0,0.1,0.2,0.5,0.0,0.2,0.0,2011
70,70,1497,Chauncey Billups,1610612746,LAC,35.0,10.3,17.5,0.587,2.3,5.4,0.417,1.3,3.9,0.333,2.7,8.7,0.305,2.4,6.6,0.366,2.8,7.5,0.367,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.1,0.0,2011
71,71,2365,Chris Andersen,1610612743,DEN,33.0,5.4,9.9,0.543,0.7,2.2,0.319,0.9,2.4,0.382,1.6,4.4,0.378,2.3,5.9,0.392,1.1,3.0,0.359,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,2011
72,72,2547,Chris Bosh,1610612748,MIA,28.0,10.7,19.8,0.539,2.1,6.0,0.355,2.2,5.4,0.397,3.8,9.9,0.385,4.0,10.9,0.369,2.3,6.4,0.357,0.0,0.2,0.0,0.1,0.1,0.5,0.0,0.1,0.25,2011
73,73,2768,Chris Duhon,1610612753,ORL,29.0,5.8,10.0,0.575,1.5,3.8,0.406,1.3,3.1,0.435,2.5,6.6,0.38,2.1,5.4,0.383,1.1,3.5,0.307,0.0,0.0,0.0,0.1,0.3,0.167,0.0,0.2,0.0,2011
74,74,202419,Chris Johnson,1610612740,NOH,26.0,2.6,4.4,0.602,0.4,1.4,0.267,0.3,0.6,0.455,0.4,1.9,0.222,1.2,2.6,0.484,0.6,1.9,0.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2011
75,75,2549,Chris Kaman,1610612740,NOH,30.0,11.3,18.9,0.594,2.2,4.8,0.451,1.1,3.5,0.319,2.8,7.0,0.393,2.9,9.2,0.319,1.5,5.1,0.303,0.1,0.2,0.333,0.0,0.1,0.0,0.0,0.1,0.0,2011
76,76,101108,Chris Paul,1610612746,LAC,27.0,11.5,19.0,0.607,2.5,6.4,0.397,2.0,5.0,0.404,3.5,9.4,0.374,3.9,10.1,0.385,2.2,7.1,0.313,0.1,0.2,0.333,0.0,0.1,0.0,0.0,0.2,0.091,2011
77,77,202698,Chris Singleton,1610612764,WAS,22.0,7.6,13.0,0.583,1.2,3.6,0.323,1.0,2.7,0.386,2.8,6.5,0.423,2.5,7.0,0.361,1.1,3.6,0.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011
78,78,2404,Chris Wilcox,1610612738,BOS,29.0,6.8,11.8,0.574,0.8,2.7,0.301,1.1,3.1,0.345,1.4,3.9,0.364,1.6,4.8,0.326,0.7,2.4,0.306,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,2011
79,79,202874,Chris Wright,1610612744,GSW,23.0,2.7,5.0,0.528,0.7,2.2,0.319,0.7,1.9,0.393,1.0,2.4,0.422,0.7,1.8,0.412,0.9,2.5,0.367,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.2,0.0,2011
80,80,201963,Christian Eyenga,1610612747,LAL,23.0,4.7,8.3,0.569,1.2,3.2,0.368,0.5,2.5,0.2,2.3,5.8,0.4,1.9,4.4,0.419,0.8,3.0,0.278,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2011
81,81,202332,Cole Aldrich,1610612760,OKC,23.0,3.0,5.5,0.533,0.2,1.1,0.19,0.5,1.6,0.31,0.9,2.2,0.404,1.1,3.2,0.343,0.4,0.6,0.625,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2011
82,82,201147,Corey Brewer,1610612743,DEN,26.0,7.7,13.5,0.574,1.0,2.8,0.37,1.0,2.6,0.37,2.6,6.2,0.426,3.5,8.5,0.412,1.6,4.3,0.363,0.1,0.3,0.2,0.1,0.4,0.167,0.0,0.3,0.0,2011
83,83,1894,Corey Maggette,1610612766,CHA,32.0,11.3,18.7,0.603,2.3,5.6,0.404,1.4,3.5,0.407,2.7,7.3,0.369,2.9,7.3,0.401,1.6,4.9,0.318,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2011
84,84,202809,Cory Higgins,1610612766,CHA,23.0,4.0,7.4,0.541,0.7,1.8,0.403,0.4,1.1,0.41,1.4,3.5,0.397,1.0,2.4,0.424,0.8,2.3,0.341,0.2,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2011
85,85,202709,Cory Joseph,1610612759,SAS,20.0,3.6,5.5,0.646,1.0,2.3,0.453,1.1,2.4,0.48,1.6,4.3,0.367,1.7,3.6,0.483,0.8,1.8,0.436,0.0,1.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,2011
86,86,202622,Courtney Fortson,1610612745,HOU,24.0,4.1,5.5,0.745,0.3,1.9,0.176,0.3,1.1,0.3,1.1,3.3,0.333,0.8,2.8,0.286,0.2,1.3,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,2011
87,87,201584,Courtney Lee,1610612745,HOU,26.0,11.5,18.5,0.622,2.0,5.7,0.35,1.8,4.3,0.418,3.3,7.9,0.415,3.4,9.7,0.354,1.1,3.8,0.282,0.0,0.2,0.25,0.0,0.1,0.0,0.0,0.2,0.0,2011
88,88,202342,Craig Brackins,1610612755,PHI,24.0,2.1,3.4,0.614,0.7,1.4,0.533,0.7,0.9,0.75,0.9,2.3,0.393,1.0,2.1,0.476,1.4,3.4,0.419,0.0,0.0,0.0,,,,0.0,0.3,0.0,2011
89,89,200783,Craig Smith,1610612757,POR,28.0,3.3,5.7,0.586,0.4,1.5,0.261,0.6,1.4,0.433,1.1,2.7,0.412,1.6,3.7,0.441,0.7,2.1,0.354,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2011
90,90,201571,D.J. Augustin,1610612766,CHA,24.0,13.2,21.8,0.608,2.3,5.8,0.397,1.3,3.3,0.375,3.0,7.4,0.414,2.9,7.6,0.38,1.7,5.0,0.34,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.0,2011
91,91,202810,D.J. Kennedy,1610612739,CLE,22.0,13.0,19.5,0.667,2.0,6.5,0.308,3.5,7.0,0.5,2.0,8.0,0.25,3.0,8.0,0.375,1.5,4.0,0.375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2011
92,92,201591,DJ White,1610612766,CHA,25.0,8.1,13.1,0.621,1.3,3.3,0.387,0.6,2.0,0.304,2.3,5.5,0.425,2.0,4.5,0.434,1.2,3.3,0.348,0.1,0.4,0.125,0.0,0.1,0.0,0.0,0.1,0.0,2011
93,93,201969,DaJuan Summers,1610612740,NOH,24.0,4.5,7.0,0.648,1.5,3.2,0.452,0.9,2.1,0.433,1.7,3.8,0.453,1.1,4.1,0.263,1.1,3.4,0.324,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.3,0.0,2011
