,Unnamed: 0,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,opp_lessthan5ft_FGM,opp_lessthan5ft_FGA,opp_lessthan5ft_FG_PCT,opp_5_9ft_FGM,opp_5_9ft_FGA,opp_5_9ft_FG_PCT,opp_10_14ft_FGM,opp_10_14ft_FGA,opp_10_14ft_FG_PCT,opp_15_19ft_FGM,opp_15_19ft_FGA,opp_15_19ft_FG_PCT,opp_20_24ft_FGM,opp_20_24ft_FGA,opp_20_24ft_FG_PCT,opp_25_29ft_FGM,opp_25_29ft_FGA,opp_25_29ft_FG_PCT,opp_30_34ft_FGM,opp_30_34ft_FGA,opp_30_34ft_FG_PCT,opp_35_39ft_FGM,opp_35_39ft_FGA,opp_35_39ft_FG_PCT,opp_40aboveft_FGM,opp_40aboveft_FGA,opp_40aboveft_FG_PCT,SEASON
46,46,2217,Brendan Haywood,1610612764,WAS,23.0,6.6,11.0,0.603,1.3,4.5,0.284,2.0,5.0,0.391,3.9,9.4,0.412,2.5,5.9,0.414,1.3,4.0,0.334,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2002
47,47,699,Brent Barry,1610612760,SEA,31.0,10.3,16.6,0.622,2.5,6.1,0.404,2.2,5.4,0.412,4.4,10.9,0.404,3.8,9.4,0.404,1.6,5.2,0.309,0.1,0.7,0.167,0.0,0.3,0.0,0.0,0.7,0.0,2002
48,48,1510,Brevin Knight,1610612763,MEM,27.0,5.1,9.2,0.557,1.1,3.3,0.33,0.8,2.3,0.372,2.2,5.1,0.436,2.1,5.3,0.401,1.2,3.1,0.389,0.2,0.8,0.25,0.0,0.0,0.0,0.1,0.7,0.077,2002
49,49,2073,Brian Cardinal,1610612764,WAS,26.0,1.0,1.4,0.714,0.7,0.7,1.0,0.0,1.0,0.0,0.5,1.5,0.333,0.0,2.0,0.0,0.0,0.7,0.0,,,,,,,,,,2002
50,50,258,Brian Grant,1610612748,MIA,31.0,8.4,14.1,0.593,2.6,6.4,0.412,2.5,6.8,0.371,4.4,10.8,0.408,3.4,9.1,0.374,1.1,3.0,0.363,0.2,0.6,0.333,0.0,0.3,0.0,0.0,0.3,0.0,2002
51,51,2243,Brian Scalabrine,1610612751,NJN,25.0,3.6,6.4,0.567,1.1,2.7,0.397,1.0,2.8,0.363,1.6,4.3,0.374,1.5,4.0,0.379,0.5,1.8,0.254,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.0,2002
52,52,216,Brian Shaw,1610612747,LAL,37.0,4.2,7.1,0.597,0.9,2.6,0.345,1.1,2.9,0.37,1.5,4.1,0.355,1.0,3.0,0.348,0.8,2.0,0.41,0.0,0.0,0.0,0.0,0.5,0.0,0.2,0.4,0.5,2002
53,53,1730,Brian Skinner,1610612755,PHI,27.0,5.6,9.2,0.602,1.5,3.3,0.453,1.1,3.5,0.328,2.4,5.4,0.449,1.3,3.4,0.383,1.4,3.9,0.363,0.0,0.6,0.0,0.0,0.6,0.0,0.0,0.7,0.0,2002
54,54,1477,Bruce Bowen,1610612759,SAS,32.0,8.9,17.2,0.519,2.7,7.1,0.373,2.8,7.3,0.378,4.3,10.7,0.4,2.9,8.0,0.363,0.9,3.0,0.291,0.0,0.7,0.0,0.0,1.0,0.0,0.0,0.4,0.0,2002
55,55,1743,Bruno Sundov,1610612738,BOS,23.0,1.5,2.4,0.629,0.5,1.1,0.444,0.6,1.2,0.476,1.2,2.8,0.436,0.7,1.6,0.444,0.5,1.6,0.32,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2002
56,56,1724,Bryce Drew,1610612740,NOH,28.0,1.9,3.5,0.556,0.7,1.4,0.462,0.3,1.1,0.308,0.5,2.3,0.233,0.7,2.1,0.32,0.4,1.0,0.429,,,,0.0,1.0,0.0,,,,2002
57,57,935,Bryon Russell,1610612764,WAS,32.0,5.5,9.1,0.605,1.4,3.8,0.354,1.7,3.9,0.451,2.7,7.0,0.377,1.9,4.9,0.391,1.2,3.5,0.348,0.6,0.8,0.75,0.1,0.6,0.25,0.0,0.6,0.0,2002
58,58,384,Calbert Cheaney,1610612762,UTA,31.0,8.3,14.5,0.571,2.0,5.1,0.393,1.6,4.3,0.378,3.4,8.8,0.385,4.0,11.3,0.351,1.0,2.6,0.392,0.0,0.7,0.0,0.3,1.0,0.333,0.0,0.9,0.0,2002
59,59,1916,Calvin Booth,1610612760,SEA,27.0,3.0,5.7,0.517,0.8,2.3,0.33,0.9,2.4,0.373,1.7,4.4,0.387,1.5,3.7,0.405,0.8,2.3,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2002
60,60,2306,Carlos Arroyo,1610612762,UTA,23.0,2.5,4.2,0.609,0.8,1.7,0.458,0.5,1.4,0.324,0.7,2.5,0.29,0.6,1.8,0.364,0.2,1.2,0.192,0.0,0.0,0.0,,,,0.0,0.5,0.0,2002
61,61,2430,Carlos Boozer,1610612739,CLE,21.0,8.9,15.2,0.587,1.6,4.0,0.404,1.9,4.3,0.447,4.0,10.0,0.401,3.1,7.4,0.411,1.0,3.1,0.326,,,,0.0,0.4,0.0,0.0,0.2,0.0,2002
62,62,2406,Caron Butler,1610612748,MIA,23.0,9.9,16.8,0.589,2.9,7.1,0.409,2.6,7.3,0.357,4.7,11.7,0.405,4.0,10.7,0.372,1.3,3.6,0.357,0.1,0.7,0.2,0.0,0.1,0.0,0.0,0.4,0.0,2002
63,63,2418,Casey Jacobsen,1610612756,PHX,22.0,5.3,9.0,0.594,1.0,2.9,0.36,1.0,2.9,0.345,1.8,5.1,0.351,1.7,5.0,0.332,0.5,1.9,0.285,0.0,0.4,0.0,0.0,1.0,0.0,0.0,0.4,0.0,2002
64,64,2456,Cezary Trybanski,1610612763,MEM,23.0,1.8,3.3,0.54,0.8,1.9,0.391,0.4,1.0,0.417,0.7,1.6,0.458,0.6,2.1,0.267,0.1,0.5,0.25,,,,,,,0.0,0.3,0.0,2002
65,65,891,Charles Oakley,1610612764,WAS,39.0,2.5,4.3,0.586,0.9,2.5,0.356,1.0,2.5,0.417,1.5,3.8,0.4,1.2,3.3,0.378,0.7,2.4,0.309,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.7,0.0,2002
66,66,1520,Charles Smith,1610612757,POR,27.0,2.7,3.3,0.8,0.5,1.0,0.5,0.0,0.5,0.0,0.3,0.7,0.5,0.0,3.0,0.0,,,,,,,,,,,,,2002
67,67,369,Charlie Ward,1610612752,NYK,32.0,6.3,10.8,0.583,1.8,4.7,0.392,2.0,4.3,0.458,2.5,6.9,0.366,2.1,6.0,0.344,1.0,3.0,0.333,0.0,1.0,0.0,0.2,0.2,1.0,0.0,0.5,0.0,2002
68,68,1497,Chauncey Billups,1610612765,DET,26.0,9.1,16.4,0.551,2.1,5.1,0.424,2.8,6.3,0.437,4.9,12.7,0.388,1.9,4.9,0.395,1.2,4.0,0.303,0.2,0.3,0.5,0.1,0.6,0.2,0.0,0.7,0.0,2002
69,69,685,Cherokee Parks,1610612746,LAC,30.0,7.2,11.6,0.62,1.8,4.2,0.436,1.9,4.0,0.47,3.3,7.0,0.467,2.3,5.8,0.407,2.3,5.8,0.395,0.0,0.0,0.0,,,,0.0,0.4,0.0,2002
70,70,2365,Chris Andersen,1610612743,DEN,24.0,4.2,7.8,0.537,1.1,3.0,0.346,1.0,2.3,0.435,1.9,4.9,0.378,1.9,4.9,0.378,0.6,1.9,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2002
71,71,164,Chris Childs,1610612751,NJN,35.0,1.8,3.5,0.524,1.1,2.2,0.5,0.4,1.4,0.308,1.1,2.9,0.375,1.5,3.4,0.441,0.1,0.9,0.167,,,,,,,0.0,0.4,0.0,2002
72,72,1544,Chris Crawford,1610612737,ATL,28.0,3.2,6.0,0.533,0.4,0.8,0.5,0.0,1.2,0.0,1.6,3.0,0.533,0.5,1.3,0.4,1.3,2.3,0.556,,,,0.0,0.0,0.0,0.0,1.0,0.0,2002
73,73,201,Chris Dudley,1610612757,POR,38.0,1.0,3.0,0.333,0.0,0.0,0.0,1.5,2.5,0.6,0.5,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,2002
74,74,2423,Chris Jefferies,1610612761,TOR,23.0,4.5,7.8,0.571,1.2,3.0,0.416,1.2,3.1,0.388,1.4,4.4,0.332,1.4,3.0,0.451,0.7,1.7,0.391,0.0,0.7,0.0,0.0,1.0,0.0,0.1,0.5,0.25,2002
75,75,2036,Chris Mihm,1610612739,CLE,23.0,5.1,9.2,0.551,0.9,2.5,0.35,1.1,2.9,0.388,2.3,5.8,0.401,1.9,4.3,0.431,0.6,2.1,0.27,0.0,0.3,0.0,,,,0.0,0.4,0.0,2002
76,76,168,Chris Mills,1610612744,GSW,33.0,4.1,7.0,0.585,1.0,3.5,0.271,1.0,2.5,0.415,1.5,3.8,0.405,1.0,2.4,0.426,1.2,2.6,0.455,0.0,0.0,0.0,,,,,,,2002
77,77,2442,Chris Owens,1610612763,MEM,24.0,2.0,3.0,0.667,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,4.0,0.25,,,,,,,,,,2002
78,78,185,Chris Webber,1610612758,SAC,30.0,12.0,20.5,0.584,3.4,9.9,0.349,2.4,6.3,0.374,6.0,15.6,0.386,4.6,12.9,0.359,1.4,4.6,0.298,0.2,0.8,0.2,0.0,0.0,0.0,0.0,0.4,0.0,2002
79,79,43,Chris Whitney,1610612753,ORL,31.0,6.0,10.0,0.6,1.7,4.1,0.425,1.1,3.2,0.359,2.5,6.8,0.372,2.2,5.6,0.387,1.2,3.1,0.378,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.4,0.0,2002
80,80,2404,Chris Wilcox,1610612746,LAC,20.0,3.5,6.2,0.574,0.7,2.2,0.333,0.7,2.3,0.322,1.3,4.0,0.337,0.8,2.2,0.371,0.5,2.1,0.243,0.0,1.0,0.0,,,,0.0,0.7,0.0,2002
81,81,363,Christian Laettner,1610612764,WAS,33.0,8.9,14.3,0.625,1.9,5.7,0.323,2.1,5.5,0.379,3.9,10.2,0.38,3.4,8.2,0.417,1.5,4.5,0.33,0.7,0.7,1.0,0.2,0.6,0.333,0.0,0.8,0.0,2002
82,82,1088,Chucky Atkins,1610612765,DET,28.0,5.9,10.7,0.551,1.4,3.9,0.367,1.6,4.5,0.355,3.1,8.4,0.368,1.4,3.5,0.406,0.8,2.4,0.342,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2002
83,83,221,Clar. Weatherspoon,1610612752,NYK,32.0,8.6,14.3,0.599,2.3,5.6,0.412,2.0,5.0,0.411,2.8,7.9,0.359,2.3,6.4,0.356,0.8,2.6,0.302,0.2,0.5,0.333,0.3,0.3,1.0,0.0,0.5,0.0,2002
84,84,361,Clifford Robinson,1610612765,DET,36.0,10.3,18.5,0.556,2.3,5.7,0.411,2.9,7.0,0.418,5.4,14.2,0.384,2.2,5.5,0.408,1.3,4.1,0.32,0.0,0.3,0.0,0.0,0.7,0.0,0.0,0.6,0.0,2002
85,85,1736,Corey Benjamin,1610612737,ATL,25.0,5.3,10.3,0.516,0.9,2.4,0.364,1.1,2.7,0.417,2.0,5.9,0.34,2.0,5.0,0.4,0.4,2.1,0.176,,,,0.0,1.0,0.0,0.0,0.3,0.0,2002
86,86,1894,Corey Maggette,1610612746,LAC,23.0,10.0,17.2,0.581,2.9,7.4,0.389,2.8,6.6,0.416,4.4,11.1,0.398,3.1,7.6,0.411,1.7,4.8,0.347,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.6,0.0,2002
87,87,916,Corie Blount,1610612741,CHI,34.0,5.0,8.5,0.591,1.1,2.8,0.374,0.9,2.5,0.373,1.7,5.1,0.327,1.9,5.4,0.343,0.7,2.5,0.281,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.8,0.0,2002
88,88,722,Corliss Williamson,1610612765,DET,29.0,6.8,12.7,0.534,1.6,4.3,0.374,1.8,4.7,0.38,3.5,9.8,0.363,1.8,4.4,0.415,0.9,3.1,0.297,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.6,0.0,2002
89,89,2042,Courtney Alexander,1610612740,NOH,26.0,6.9,12.4,0.557,1.3,3.4,0.385,1.3,3.8,0.348,2.6,7.2,0.363,2.0,5.2,0.385,0.4,1.8,0.235,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.9,0.0,2002
90,90,1749,Cuttino Mobley,1610612745,HOU,27.0,10.8,20.2,0.535,3.2,8.1,0.398,3.2,7.6,0.416,6.6,16.3,0.404,4.4,11.4,0.387,2.1,6.0,0.345,0.1,0.2,0.5,0.0,0.6,0.0,0.0,0.2,0.0,2002
91,91,2402,Dajuan Wagner,1610612739,CLE,20.0,10.0,17.7,0.566,2.1,5.0,0.428,2.3,5.3,0.435,4.2,10.7,0.391,3.3,8.8,0.374,1.1,3.4,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,2002
92,92,905,Dale Davis,1610612757,POR,34.0,8.8,15.2,0.582,1.9,4.6,0.41,1.8,4.5,0.394,4.4,10.6,0.42,4.1,11.3,0.358,0.8,2.7,0.315,0.0,0.6,0.0,0.0,0.3,0.0,0.1,0.4,0.143,2002
93,93,2053,Dalibor Bagaric,1610612741,CHI,22.0,2.1,3.7,0.568,0.3,0.9,0.375,0.2,0.9,0.25,1.4,3.9,0.359,0.9,2.3,0.381,0.0,0.5,0.0,,,,,,,,,,2002
94,94,1800,Damon Jones,1610612758,SAC,26.0,4.2,6.5,0.643,1.3,4.0,0.316,0.9,2.6,0.358,2.4,6.3,0.38,1.8,4.7,0.376,0.4,1.9,0.217,0.7,0.7,1.0,,,,0.0,0.6,0.0,2002
95,95,757,Damon Stoudamire,1610612757,POR,29.0,7.4,12.4,0.596,1.3,3.2,0.398,1.4,3.7,0.389,3.3,7.6,0.434,2.8,8.0,0.357,0.6,2.2,0.271,0.0,1.0,0.0,0.0,0.4,0.0,0.1,0.4,0.2,2002
96,96,2245,Damone Brown,1610612761,TOR,24.0,6.2,11.8,0.525,3.2,9.2,0.348,1.3,4.8,0.263,2.0,8.8,0.227,2.0,5.6,0.357,1.2,2.0,0.6,,,,,,,0.0,2.0,0.0,2002
97,97,2424,Dan Dickau,1610612737,ATL,24.0,3.0,5.1,0.582,0.7,2.5,0.298,1.0,2.5,0.394,1.4,3.5,0.399,1.6,3.2,0.497,1.0,2.2,0.462,0.0,1.0,0.0,,,,0.0,0.7,0.0,2002
