,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
0,21955,77847,Bob Pettit,STL,St. Louis Hawks,0025500239,1956-02-24,STL vs. SYR,W,0,17,,,,,,12,14.0,0.857,,,,,,,,3,46,,0
1,21955,77847,Bob Pettit,STL,St. Louis Hawks,0025500094,1955-12-27,STL vs. BOS,L,0,17,27.0,0.63,,,,12,14.0,0.857,,,,,,,,3,46,,0
2,21955,77847,Bob Pettit,STL,St. Louis Hawks,0025500274,1956-03-09,STL vs. MNL,W,0,14,,,,,,16,18.0,0.889,,,,,,,,3,44,,0
3,21955,76243,Carl Braun,NYK,New York Knicks,0025500246,1956-02-27,NYK vs. STL,W,0,14,,,,,,16,16.0,1.0,,,,,,,,5,44,,0
4,21955,77847,Bob Pettit,STL,St. Louis Hawks,0025500279,1956-03-11,STL @ BOS,W,0,13,,,,,,17,18.0,0.944,,,,,,,,3,43,,0
5,21955,77169,Neil Johnston,PHW,Philadelphia Warriors,0025500200,1956-02-07,PHW @ SYR,W,0,17,,,,,,7,8.0,0.875,,,,,,,,5,41,,0
6,21955,77847,Bob Pettit,STL,St. Louis Hawks,0025500191,1956-02-04,STL @ FTW,W,0,15,,,,,,10,,,,,,,,,,1,40,,0
7,21955,78388,Jack Twyman,ROC,Rochester Royals,0025500172,1956-01-28,ROC vs. BOS,L,0,17,,,,,,6,10.0,0.6,,,,,,,,4,40,,0
8,21955,77847,Bob Pettit,STL,St. Louis Hawks,0025500044,1955-11-29,STL vs. PHW,W,0,14,23.0,0.609,,,,12,17.0,0.706,,,,,,,,5,40,,0
9,21955,76056,Paul Arizin,PHW,Philadelphia Warriors,0025500261,1956-03-04,PHW @ BOS,L,0,14,,,,,,11,,,,,,,,,,5,39,,0
10,21955,76056,Paul Arizin,PHW,Philadelphia Warriors,0025500226,1956-02-19,PHW @ BOS,L,0,15,,,,,,9,18.0,0.5,,,,,,,,5,39,,0
11,21955,77847,Bob Pettit,STL,St. Louis Hawks,0025500176,1956-01-29,STL @ MNL,W,0,15,,,,,,9,10.0,0.9,,,,,,,,4,39,,0
12,21955,77847,Bob Pettit,STL,St. Louis Hawks,0025500161,1956-01-22,STL @ SYR,W,0,13,,,,,,13,15.0,0.867,,,,,,,,5,39,,0
13,21955,76056,Paul Arizin,PHW,Philadelphia Warriors,0025500160,1956-01-22,PHW @ BOS,W,0,13,,,,,,13,15.0,0.867,,,,,,,,3,39,,0
14,21955,78076,Dolph Schayes,SYR,Syracuse Nationals,0025500244,1956-02-26,SYR vs. PHW,L,0,13,,,,,,12,15.0,0.8,,,,,,,,2,38,,0
15,21955,77169,Neil Johnston,PHW,Philadelphia Warriors,0025500223,1956-02-18,PHW vs. BOS,W,0,16,,,,,,6,8.0,0.75,,,,,,,,0,38,,0
16,21955,76056,Paul Arizin,PHW,Philadelphia Warriors,0025500180,1956-01-31,PHW @ NYK,L,0,13,,,,,,12,14.0,0.857,,,,,,,,4,38,,0
17,21955,77847,Bob Pettit,STL,St. Louis Hawks,0025500240,1956-02-25,STL @ NYK,W,0,13,,,,,,11,13.0,0.846,,,,,,,,4,37,,0
18,21955,77847,Bob Pettit,STL,St. Louis Hawks,0025500212,1956-02-12,STL vs. PHW,L,0,14,26.0,0.538,,,,9,14.0,0.643,,,,,,,,3,37,,0
19,21955,76056,Paul Arizin,PHW,Philadelphia Warriors,0025500106,1956-01-01,PHW @ BOS,L,0,15,,,,,,7,,,,,,,,,,5,37,,0
20,21955,77169,Neil Johnston,PHW,Philadelphia Warriors,0025500022,1955-11-19,PHW vs. SYR,W,0,14,,,,,,9,13.0,0.692,,,,,,,,4,37,,0
21,21955,77847,Bob Pettit,STL,St. Louis Hawks,0025500201,1956-02-08,STL vs. BOS,W,0,13,,,,,,10,11.0,0.909,,,,,,,,4,36,,0
22,21955,600016,Maurice Stokes,ROC,Rochester Royals,0025500165,1956-01-25,ROC @ STL,L,0,11,22.0,0.5,,,,14,19.0,0.737,,,,,,,,4,36,,0
23,21955,76838,Joe Graboski,PHW,Philadelphia Warriors,0025500238,1956-02-24,PHW vs. BOS,W,0,14,,,,,,7,9.0,0.778,,,,,,,,5,35,,0
24,21955,78126,Bill Sharman,BOS,Boston Celtics,0025500187,1956-02-02,BOS vs. MNL,W,0,14,35.0,0.4,,,,7,7.0,1.0,,,,,,,,2,35,,0
25,21955,76056,Paul Arizin,PHW,Philadelphia Warriors,0025500144,1956-01-15,PHW @ STL,W,0,10,17.0,0.588,,,,15,19.0,0.789,,,,,,,,2,35,,0
26,21955,77169,Neil Johnston,PHW,Philadelphia Warriors,0025500129,1956-01-10,PHW vs. STL,W,0,13,,,,,,9,,,,,,,,,,3,35,,0
27,21955,77414,Clyde Lovellette,MNL,Minneapolis Lakers,0025500088,1955-12-25,MNL vs. BOS,L,0,14,,,,,,7,10.0,0.7,,,,,,,,3,35,,0
28,21955,77847,Bob Pettit,STL,St. Louis Hawks,0025500276,1956-03-10,STL vs. MNL,W,0,14,,,,,,6,8.0,0.75,,,,,,,,5,34,,0
29,21955,77169,Neil Johnston,PHW,Philadelphia Warriors,0025500270,1956-03-07,PHW vs. NYK,W,0,13,,,,,,8,,,,,,,,,,2,34,,0
30,21955,76056,Paul Arizin,PHW,Philadelphia Warriors,0025500208,1956-02-11,PHW @ MNL,W,0,10,,,,,,14,16.0,0.875,,,,,,,,1,34,,0
31,21955,76056,Paul Arizin,PHW,Philadelphia Warriors,0025500205,1956-02-09,PHW vs. STL,W,0,14,,,,,,6,9.0,0.667,,,,,,,,4,34,,0
32,21955,76773,Harry Gallatin,NYK,New York Knicks,0025500128,1956-01-08,NYK vs. PHW,L,0,12,,,,,,10,10.0,1.0,,,,,,,,5,34,,0
33,21955,78076,Dolph Schayes,SYR,Syracuse Nationals,0025500075,1955-12-15,SYR vs. MNL,L,0,11,,,,,,12,13.0,0.923,,,,,,,,4,34,,0
34,21955,77847,Bob Pettit,STL,St. Louis Hawks,0025500072,1955-12-14,STL @ ROC,L,0,8,,,,,,18,20.0,0.9,,,,,,,,2,34,,0
35,21955,76056,Paul Arizin,PHW,Philadelphia Warriors,0025500011,1955-11-12,PHW vs. MNL,W,0,10,,,,,,14,15.0,0.933,,,,,,,,3,34,,0
36,21955,76800,Jack George,PHW,Philadelphia Warriors,0025500284,1956-03-13,PHW vs. STL,W,0,13,,,,,,7,10.0,0.7,,,,,,,,0,33,,0
37,21955,78126,Bill Sharman,BOS,Boston Celtics,0025500238,1956-02-24,BOS @ PHW,L,0,12,,,,,,9,11.0,0.818,,,,,,,,5,33,,0
38,21955,76056,Paul Arizin,PHW,Philadelphia Warriors,0025500175,1956-01-28,PHW @ MNL,W,0,12,,,,,,9,12.0,0.75,,,,,,,,3,33,,0
