,PLAYER_NAME,TEAM_ABBREVIATION,AGE,PACE,PIE
202,Jason Kidd,PHX,27.0,97.31,0.153
203,Jason Miskiri,CHH,24.0,114.0,-0.111
204,Jason Terry,ATL,22.0,94.61,0.099
205,Jason Williams,SAC,24.0,104.46,0.082
206,Jeff Foster,IND,23.0,106.77,0.147
207,Jeff Hornacek,UTA,37.0,94.25,0.108
208,Jeff McInnis,LAC,25.0,95.04,0.077
209,Jelani McCoy,SEA,22.0,96.57,0.077
210,Jermaine Jackson,DET,24.0,97.63,-0.016
211,Jermaine O'Neal,POR,21.0,92.84,0.076
212,Jerome Kersey,SAS,38.0,92.24,0.065
213,Jerome Williams,DET,27.0,97.17,0.146
214,Jerry Stackhouse,DET,25.0,99.11,0.115
215,Jim Jackson,ATL,29.0,94.24,0.092
216,Jim McIlvaine,NJN,27.0,95.7,0.028
217,Joe Kleine,POR,38.0,101.31,0.043
218,Joe Smith,MIN,24.0,94.21,0.086
219,Joe Stephens,VAN,27.0,94.83,0.087
220,John Amaechi,ORL,29.0,98.61,0.086
221,John Celestand,LAL,23.0,98.53,0.011
222,John Crotty,DET,30.0,95.52,0.09
223,John Salley,LAL,36.0,95.38,0.041
224,John Starks,CHI,34.0,96.8,0.081
225,John Stockton,UTA,38.0,93.53,0.166
226,John Thomas,TOR,24.0,96.04,-0.003
227,John Wallace,NYK,26.0,91.12,0.089
228,Johnny Newman,NJN,36.0,93.61,0.076
229,Johnny Taylor,ORL,26.0,108.22,0.023
230,Jon Barry,SAC,30.0,97.77,0.118
231,Jonathan Bender,IND,19.0,104.04,0.019
232,Jud Buechler,DET,32.0,97.46,0.052
233,Jumaine Jones,PHI,21.0,97.89,0.094
234,Juwan Howard,WAS,27.0,95.32,0.081
235,Karl Malone,UTA,36.0,93.27,0.199
236,Keith Closs,LAC,24.0,98.68,0.075
237,Keith Van Horn,NJN,24.0,95.57,0.12
238,Kelvin Cato,HOU,25.0,96.28,0.1
239,Kendall Gill,NJN,32.0,96.03,0.084
240,Kenny Anderson,BOS,29.0,97.74,0.11
241,Kenny Thomas,HOU,22.0,95.96,0.079
242,Keon Clark,DEN,25.0,97.13,0.109
243,Kerry Kittles,NJN,26.0,95.53,0.101
244,Kevin Garnett,MIN,24.0,94.03,0.18
245,Kevin Johnson,PHX,34.0,93.1,0.166
246,Kevin Ollie,PHI,27.0,93.03,0.107
247,Kevin Willis,TOR,37.0,93.54,0.074
248,Khalid Reeves,CHI,27.0,94.0,0.053
249,Kiwane Garris,ORL,25.0,102.96,-0.028
250,Kobe Bryant,LAL,21.0,96.11,0.149
251,Kornel David,CLE,28.0,94.68,0.074
252,Kurt Thomas,NYK,27.0,90.68,0.102
253,LaPhonso Ellis,ATL,30.0,92.35,0.094
254,Lamar Odom,LAC,20.0,96.69,0.113
255,Lamond Murray,CLE,27.0,98.77,0.103
256,Lari Ketner,CLE,23.0,97.57,0.045
257,Laron Profit,WAS,22.0,95.18,0.031
258,Larry Hughes,GSW,21.0,97.9,0.095
259,Larry Johnson,NYK,31.0,90.56,0.09
260,Latrell Sprewell,NYK,29.0,92.08,0.117
261,Lawrence Funderburke,SAC,29.0,98.57,0.12
262,Lazaro Borrell,SEA,27.0,98.27,0.091
263,Lindsey Hunter,DET,29.0,98.96,0.084
264,Lorenzen Wright,ATL,24.0,96.68,0.072
265,Lorenzo Williams,WAS,30.0,98.68,0.09
266,Loy Vaught,DET,32.0,96.96,0.071
267,Luc Longley,PHX,31.0,95.21,0.058
268,Lucious Harris,NJN,29.0,93.75,0.092
269,Malik Rose,SAS,25.0,93.72,0.073
270,Malik Sealy,MIN,30.0,94.25,0.094
271,Marcus Brown,DET,26.0,99.13,-0.022
272,Marcus Camby,NYK,26.0,92.49,0.124
273,Mario Bennett,LAC,26.0,125.75,-0.161
274,Mario Elie,SAS,36.0,93.21,0.072
275,Mark Bryant,CLE,35.0,96.06,0.056
276,Mark Davis,GSW,27.0,98.72,0.063
277,Mark Hendrickson,NJN,26.0,96.89,0.12
278,Mark Jackson,IND,35.0,97.22,0.13
279,Mark Strickland,MIA,29.0,93.92,0.124
280,Mark West,PHX,39.0,97.91,0.026
281,Marty Conlon,LAC,32.0,103.07,0.045
282,Matt Bullard,HOU,33.0,97.66,0.076
283,Matt Geiger,PHI,30.0,94.55,0.091
284,Matt Harpring,ORL,24.0,108.13,0.101
285,Matt Maloney,CHI,28.0,90.63,0.078
286,Maurice Taylor,LAC,23.0,95.9,0.086
287,Metta World Peace,CHI,20.0,92.14,0.099
288,Michael Cage,NJN,38.0,92.42,0.089
289,Michael Curry,DET,31.0,97.2,0.047
290,Michael Dickerson,VAN,25.0,94.16,0.091
291,Michael Doleac,ORL,23.0,100.0,0.087
292,Michael Finley,DAL,27.0,97.05,0.13
293,Michael Hawkins,CHH,27.0,113.85,0.072
294,Michael Olowokandi,LAC,25.0,95.06,0.065
295,Michael Ruffin,CHI,23.0,92.04,0.034
296,Michael Smith,WAS,28.0,95.98,0.103
297,Michael Stewart,TOR,25.0,97.2,0.01
298,Mike Bibby,VAN,22.0,94.05,0.116
299,Mikki Moore,DET,24.0,94.26,0.115
300,Milt Palacio,VAN,22.0,90.53,0.077
301,Mirsad Turkcan,MIL,24.0,92.19,0.074
302,Mitch Richmond,WAS,35.0,95.3,0.107
303,Monty Williams,ORL,28.0,101.79,0.081
304,Moochie Norris,HOU,26.0,97.73,0.122
305,Mookie Blaylock,GSW,33.0,98.29,0.113
306,Muggsy Bogues,TOR,35.0,93.78,0.098
307,Nazr Mohammed,PHI,22.0,96.28,0.033
308,Nick Anderson,SAC,32.0,105.85,0.073
309,Nick Van Exel,DEN,28.0,97.53,0.117
310,Obinna Ekezie,VAN,24.0,90.18,0.062
311,Olden Polynice,UTA,35.0,92.88,0.055
312,Oliver Miller,PHX,30.0,97.45,0.106
313,Othella Harrington,VAN,26.0,93.51,0.083
314,Otis Thorpe,MIA,37.0,91.45,0.068
315,P.J. Brown,MIA,30.0,91.94,0.101
316,Pat Garrity,ORL,23.0,99.43,0.072
317,Patrick Ewing,NYK,37.0,91.68,0.128
318,Paul Pierce,BOS,22.0,97.6,0.128
319,Peja Stojakovic,SAC,23.0,99.33,0.118
320,Pervis Ellison,BOS,33.0,93.87,0.027
321,Pete Chilcutt,LAC,31.0,94.71,0.06
322,Popeye Jones,DEN,30.0,100.1,0.076
323,Quincy Lewis,UTA,23.0,91.79,0.017
324,Raef LaFrentz,DEN,24.0,96.98,0.101
325,Rafer Alston,MIL,23.0,94.02,0.033
326,Randell Jackson,DAL,24.0,138.97,0.0
327,Randy Brown,CHI,32.0,92.42,0.055
328,Randy Livingston,PHX,25.0,95.9,0.086
329,Rashard Lewis,SEA,20.0,97.02,0.103
330,Rasheed Wallace,POR,25.0,92.51,0.126
331,Rasho Nesterovic,MIN,24.0,93.86,0.057
332,Ray Allen,MIL,24.0,95.94,0.131
333,Reggie Jordan,WAS,32.0,98.21,0.046
334,Reggie Miller,IND,34.0,95.85,0.107
335,Rex Chapman,PHX,32.0,96.38,0.061
336,Rex Walters,MIA,30.0,92.82,0.061
337,Richard Hamilton,WAS,22.0,95.26,0.064
338,Rick Brunson,NYK,28.0,92.59,0.057
339,Rick Fox,LAL,30.0,96.51,0.072
340,Rick Hughes,DAL,26.0,101.35,0.047
341,Ricky Davis,CHH,20.0,98.31,0.099
342,Rik Smits,IND,33.0,97.09,0.098
343,Robert Horry,LAL,29.0,96.64,0.098
344,Robert Pack,DAL,31.0,101.1,0.094
345,Robert Traylor,MIL,23.0,98.0,0.067
346,Rod Strickland,WAS,33.0,96.31,0.118
347,Rodney Buford,MIA,22.0,91.64,0.071
348,Rodney Rogers,PHX,29.0,96.49,0.117
349,Rodrick Rhodes,DAL,26.0,95.18,-0.139
350,Ron Harper,LAL,36.0,94.73,0.086
351,Ron Mercer,ORL,24.0,97.73,0.081
352,Roshown McLeod,ATL,24.0,96.1,0.053
353,Roy Rogers,DEN,26.0,98.65,0.057
354,Ruben Patterson,SEA,24.0,95.87,0.107
355,Rusty LaRue,CHI,26.0,90.32,0.052
356,Ryan Bowen,DEN,24.0,97.03,0.047
357,Ryan Robertson,SAC,23.0,91.08,0.02
358,Ryan Stack,CLE,24.0,101.56,-0.006
359,Sam Cassell,MIL,30.0,96.62,0.144
360,Sam Jacobson,GSW,24.0,99.74,0.051
361,Sam Mack,GSW,30.0,99.17,0.039
362,Sam Mitchell,MIN,36.0,94.14,0.08
363,Sam Perkins,IND,39.0,93.03,0.089
364,Samaki Walker,SAS,24.0,93.34,0.092
365,Scot Pollard,SAC,25.0,98.25,0.097
366,Scott Burrell,NJN,29.0,94.6,0.087
367,Scott Padgett,UTA,24.0,92.24,0.045
368,Scott Williams,MIL,32.0,94.85,0.087
369,Scottie Pippen,POR,34.0,92.91,0.123
370,Sean Elliott,SAS,32.0,91.54,0.057
371,Sean Marks,TOR,24.0,123.41,0.027
372,Sean Rooks,DAL,30.0,97.77,0.064
373,Shammond Williams,SEA,25.0,99.92,0.079
374,Shandon Anderson,HOU,26.0,96.99,0.091
375,Shaquille O'Neal,LAL,28.0,95.36,0.213
376,Shareef Abdur-Rahim,VAN,23.0,93.76,0.144
377,Shawn Bradley,DAL,28.0,95.84,0.101
378,Shawn Kemp,CLE,30.0,99.56,0.11
379,Shawn Marion,PHX,22.0,97.04,0.125
380,Sherman Douglas,NJN,33.0,94.44,0.116
381,Stacey Augmon,POR,31.0,92.04,0.083
382,Stanley Roberts,PHI,30.0,95.73,-0.033
383,Stephon Marbury,NJN,23.0,96.17,0.134
384,Steve Francis,HOU,23.0,97.0,0.119
385,Steve Kerr,SAS,34.0,97.91,0.073
386,Steve Nash,DAL,26.0,96.56,0.088
387,Steven Smith,POR,31.0,92.82,0.106
388,Tariq Abdul-Wahad,DEN,25.0,102.43,0.082
389,Terrell Brandon,MIN,30.0,94.78,0.145
390,Terry Cummings,GSW,39.0,96.93,0.083
391,Terry Mills,DET,32.0,98.62,0.073
392,Terry Porter,SAS,37.0,93.13,0.134
393,Theo Ratliff,PHI,27.0,94.29,0.109
394,Thomas Hamilton,HOU,25.0,94.01,0.076
395,Tim Duncan,SAS,24.0,93.5,0.183
396,Tim Hardaway,MIA,33.0,92.26,0.117
397,Tim James,MIA,23.0,92.78,0.059
398,Tim Legler,GSW,33.0,98.15,0.036
399,Tim Thomas,MIL,23.0,95.38,0.09
400,Tim Young,GSW,24.0,102.02,0.061
401,Toby Bailey,PHX,24.0,100.47,0.063
402,Todd Day,PHX,30.0,97.84,0.073
403,Todd Fuller,CHH,25.0,100.85,0.064
404,Todd MacCulloch,PHI,24.0,99.66,0.098
405,Tom Gugliotta,PHX,30.0,96.21,0.119
406,Tom Hammonds,MIN,33.0,99.06,0.056
407,Toni Kukoc,PHI,31.0,92.8,0.124
408,Tony Battie,BOS,24.0,96.93,0.091
409,Tony Delk,SAC,26.0,97.81,0.092
410,Tony Farmer,GSW,30.0,99.16,0.091
411,Tony Massenburg,HOU,32.0,103.83,0.106
412,Tracy McGrady,TOR,21.0,94.38,0.131
413,Tracy Murray,WAS,28.0,95.35,0.093
414,Trajan Langdon,CLE,24.0,102.09,0.08
415,Travis Best,IND,27.0,93.21,0.115
416,Travis Knight,LAL,25.0,97.18,0.05
417,Troy Hudson,LAC,24.0,97.79,0.084
418,Tyrone Corbin,SAC,37.0,99.91,0.055
419,Tyrone Hill,PHI,32.0,94.53,0.103
420,Tyrone Nesby,LAC,24.0,96.07,0.069
421,Tyronn Lue,LAL,23.0,97.26,0.078
422,Vernon Maxwell,SEA,34.0,96.6,0.066
423,Vin Baker,SEA,28.0,94.91,0.082
424,Vince Carter,TOR,23.0,95.69,0.147
425,Vinny Del Negro,MIL,33.0,93.5,0.089
426,Vitaly Potapenko,BOS,25.0,97.16,0.088
427,Vlade Divac,SAC,32.0,104.01,0.121
428,Vladimir Stepania,SEA,24.0,101.38,-0.008
429,Vonteego Cummings,GSW,24.0,96.88,0.084
430,Voshon Lenard,MIA,27.0,93.48,0.091
431,Wally Szczerbiak,MIN,23.0,94.54,0.098
432,Walt Williams,HOU,30.0,97.21,0.099
433,Walter McCarty,BOS,26.0,96.93,0.042
434,Wayne Turner,BOS,24.0,97.96,-0.04
435,Wesley Person,CLE,29.0,97.83,0.092
436,Will Perdue,CHI,34.0,92.03,0.04
437,William Avery,MIN,20.0,94.03,0.037
438,Zan Tabak,IND,30.0,100.87,0.078
