,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,NET_RATING,USG_PCT,TS_PCT
0,201985,A.J. Price,1610612750,MIN,27.0,74,195,-2.4,0.23,0.469
1,201166,Aaron Brooks,1610612743,DEN,29.0,72,161,-2.5,0.205,0.518
2,201189,Aaron Gray,1610612758,SAC,29.0,84,270,-11.7,0.125,0.466
3,203519,Adonis Thomas,1610612755,PHI,21.0,79,240,10.8,0.184,0.485
4,1733,Al Harrington,1610612764,WAS,34.0,81,245,4.1,0.228,0.506
5,201143,Al Horford,1610612737,ATL,28.0,82,250,3.7,0.246,0.588
6,2744,Al Jefferson,1610612766,CHA,29.0,82,289,1.2,0.297,0.532
7,202329,Al-Farouq Aminu,1610612740,NOP,23.0,81,215,-3.8,0.142,0.516
8,101187,Alan Anderson,1610612751,BKN,31.0,78,220,0.2,0.16,0.525
9,202692,Alec Burks,1610612762,UTA,22.0,78,211,-7.4,0.235,0.547
10,203458,Alex Len,1610612756,PHX,21.0,85,255,-5.7,0.14,0.469
11,203144,Alexey Shved,1610612750,MIN,25.0,78,187,-3.6,0.213,0.452
12,201582,Alexis Ajinca,1610612740,NOP,26.0,86,248,-5.7,0.166,0.589
13,203459,Allen Crabbe,1610612757,POR,22.0,78,210,1.9,0.163,0.475
14,202087,Alonzo Gee,1610612739,CLE,27.0,78,225,-7.9,0.134,0.491
15,2405,Amar'e Stoudemire,1610612752,NYK,31.0,83,245,-6.2,0.239,0.596
16,101161,Amir Johnson,1610612761,TOR,27.0,81,210,4.6,0.166,0.592
17,2760,Anderson Varejao,1610612739,CLE,31.0,83,267,1.1,0.147,0.527
18,101154,Andray Blatche,1610612751,BKN,27.0,83,260,0.4,0.252,0.532
19,203083,Andre Drummond,1610612765,DET,20.0,82,270,-5.0,0.167,0.599
20,2738,Andre Iguodala,1610612744,GSW,30.0,78,207,13.7,0.134,0.57
21,1889,Andre Miller,1610612764,WAS,38.0,74,200,3.6,0.152,0.534
22,203460,Andre Roberson,1610612760,OKC,22.0,79,210,6.7,0.103,0.518
23,200745,Andrea Bargnani,1610612752,NYK,28.0,84,250,-6.2,0.223,0.51
24,1905,Andrei Kirilenko,1610612751,BKN,33.0,81,235,-3.1,0.144,0.532
25,101106,Andrew Bogut,1610612744,GSW,29.0,84,260,9.1,0.124,0.61
26,101115,Andrew Bynum,1610612754,IND,26.0,84,285,-11.8,0.24,0.456
27,203094,Andrew Nicholson,1610612753,ORL,24.0,81,250,-5.8,0.196,0.489
28,2740,Andris Biedrins,1610612762,UTA,28.0,84,250,-6.3,0.053,0.412
29,1712,Antawn Jamison,1610612746,LAC,38.0,81,235,11.0,0.203,0.408
30,203461,Anthony Bennett,1610612739,CLE,21.0,80,259,-6.1,0.198,0.425
31,203076,Anthony Davis,1610612740,NOP,21.0,82,220,-1.7,0.252,0.582
32,201627,Anthony Morrow,1610612740,NOP,28.0,77,210,-0.4,0.193,0.57
33,201576,Anthony Randolph,1610612743,DEN,24.0,83,225,-8.6,0.202,0.499
34,201229,Anthony Tolliver,1610612766,CHA,29.0,80,240,2.0,0.122,0.605
35,203462,Archie Goodwin,1610612756,PHX,19.0,77,198,-7.6,0.192,0.507
36,202620,Arinze Onuaku,1610612739,CLE,26.0,81,275,-16.2,0.102,0.255
37,203102,Arnett Moultrie,1610612755,PHI,23.0,82,240,-16.2,0.104,0.448
38,203382,Aron Baynes,1610612759,SAS,27.0,82,260,3.8,0.19,0.467
39,201167,Arron Afflalo,1610612753,ORL,28.0,77,215,-7.5,0.233,0.574
40,201948,Austin Daye,1610612759,SAS,26.0,83,200,-1.1,0.23,0.456
