,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,NET_RATING,USG_PCT,TS_PCT
0,243,Aaron McKie,1610612755,PHI,31.0,77,209,-1.7,0.163,0.55
1,1425,Aaron Williams,1610612751,NJN,32.0,81,240,-2.7,0.175,0.549
2,1502,Adonal Foyle,1610612744,GSW,29.0,82,265,-5.2,0.135,0.471
3,1559,Adrian Griffin,1610612745,HOU,29.0,77,230,-8.4,0.093,0.278
4,1733,Al Harrington,1610612754,IND,24.0,81,250,1.8,0.231,0.514
5,673,Alan Henderson,1610612737,ATL,31.0,81,240,-19.6,0.188,0.508
6,2682,Alex Garcia,1610612759,SAS,24.0,75,195,11.9,0.282,0.19
7,275,Allan Houston,1610612752,NYK,33.0,78,200,-0.1,0.25,0.539
8,947,Allen Iverson,1610612755,PHI,29.0,72,165,-2.1,0.343,0.478
9,297,Alonzo Mourning,1610612751,NJN,34.0,82,261,-5.0,0.21,0.558
10,2228,Alton Ford,1610612745,HOU,23.0,81,280,0.5,0.192,0.55
11,1541,Alvin Williams,1610612761,TOR,29.0,77,185,-5.8,0.171,0.463
12,1043,Amal McCaskill,1610612755,PHI,30.0,83,235,-4.1,0.118,0.438
13,2405,Amar'e Stoudemire,1610612756,PHX,21.0,82,245,-2.8,0.274,0.536
14,1889,Andre Miller,1610612743,DEN,28.0,74,200,2.5,0.206,0.541
15,1905,Andrei Kirilenko,1610612762,UTA,23.0,81,225,1.2,0.218,0.559
16,692,Andrew DeClercq,1610612753,ORL,31.0,82,255,-3.7,0.103,0.526
17,358,Anfernee Hardaway,1610612752,NYK,32.0,79,215,-1.0,0.185,0.472
18,1738,Ansu Sesay,1610612760,SEA,27.0,81,225,0.4,0.177,0.504
19,1712,Antawn Jamison,1610612742,DAL,28.0,81,225,6.1,0.206,0.581
20,1853,Anthony Carter,1610612759,SAS,29.0,74,195,3.8,0.253,0.297
21,924,Anthony Goldwire,1610612751,NJN,32.0,74,182,5.6,0.146,0.379
22,1533,Anthony Johnson,1610612754,IND,29.0,75,190,-0.6,0.158,0.497
23,324,Anthony Peeler,1610612758,SAC,34.0,76,208,4.9,0.147,0.575
24,952,Antoine Walker,1610612742,DAL,27.0,81,245,2.6,0.217,0.475
25,1498,Antonio Daniels,1610612760,SEA,29.0,76,205,1.6,0.166,0.596
26,213,Antonio Davis,1610612741,CHI,35.0,81,230,-6.3,0.155,0.465
27,686,Antonio McDyess,1610612756,PHX,29.0,81,245,-0.3,0.176,0.486
28,1506,Austin Croshere,1610612754,IND,29.0,82,242,2.8,0.191,0.549
29,422,Avery Johnson,1610612744,GSW,39.0,71,185,-2.7,0.213,0.454
30,1884,Baron Davis,1610612740,NOH,25.0,75,223,2.7,0.298,0.492
31,1052,Ben Handlogten,1610612762,UTA,30.0,82,240,-4.7,0.187,0.577
32,1112,Ben Wallace,1610612765,DET,29.0,81,240,7.8,0.152,0.441
33,902,Bimbo Coles,1610612748,MIA,36.0,74,182,-14.1,0.131,0.382
34,448,Bo Outlaw,1610612763,MEM,33.0,80,220,6.4,0.123,0.522
35,682,Bob Sura,1610612737,ATL,31.0,77,200,0.8,0.191,0.51
36,1517,Bobby Jackson,1610612758,SAC,31.0,73,185,4.7,0.265,0.538
37,2250,Bobby Simmons,1610612746,LAC,24.0,78,235,-3.6,0.168,0.488
38,1719,Bonzi Wells,1610612763,MEM,27.0,77,210,0.1,0.263,0.476
39,2564,Boris Diaw,1610612737,ATL,22.0,80,215,-5.9,0.114,0.483
40,2411,Bostjan Nachbar,1610612745,HOU,23.0,81,221,2.0,0.159,0.477
41,1802,Brad Miller,1610612758,SAC,28.0,84,261,8.9,0.176,0.579
42,2220,Brandon Armstrong,1610612751,NJN,24.0,77,185,-14.0,0.229,0.427
43,2599,Brandon Hunter,1610612738,BOS,23.0,79,260,-0.8,0.168,0.463
44,2217,Brendan Haywood,1610612764,WAS,24.0,84,268,-2.7,0.17,0.547
45,699,Brent Barry,1610612760,SEA,32.0,78,203,1.2,0.156,0.668
46,1510,Brevin Knight,1610612749,MIL,28.0,70,170,-4.4,0.156,0.475
