,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,NET_RATING,USG_PCT,TS_PCT
0,920,A.C. Green,1610612742,DAL,34.0,81,225,-7.2,0.118,0.496
1,243,Aaron McKie,1610612755,PHI,25.0,77,209,1.6,0.121,0.41
2,1425,Aaron Williams,1610612760,SEA,26.0,81,225,5.5,0.186,0.577
3,228,Adam Keefe,1610612762,UTA,28.0,81,230,9.7,0.131,0.605
4,1502,Adonal Foyle,1610612744,GSW,23.0,82,250,-11.8,0.162,0.418
5,154,Adrian Caldwell,1610612742,DAL,31.0,80,265,18.5,0.0,0.0
6,673,Alan Henderson,1610612737,ATL,25.0,81,235,3.4,0.234,0.534
7,275,Allan Houston,1610612752,NYK,27.0,78,200,2.8,0.266,0.53
8,947,Allen Iverson,1610612755,PHI,23.0,72,165,-2.8,0.267,0.535
9,297,Alonzo Mourning,1610612748,MIA,28.0,82,261,12.0,0.273,0.596
10,175,Alton Lister,1610612757,POR,39.0,84,245,-8.6,0.105,0.375
11,1541,Alvin Williams,1610612761,TOR,23.0,77,185,1.1,0.158,0.504
12,692,Andrew DeClercq,1610612738,BOS,25.0,82,230,-3.4,0.143,0.53
13,457,Andrew Lang,1610612749,MIL,32.0,83,270,-12.0,0.132,0.452
14,358,Anfernee Hardaway,1610612753,ORL,26.0,79,215,-5.3,0.273,0.479
15,194,Anthony Bowie,1610612752,NYK,34.0,78,200,-2.2,0.151,0.586
16,924,Anthony Goldwire,1610612743,DEN,26.0,74,182,-13.0,0.166,0.524
17,1533,Anthony Johnson,1610612758,SAC,23.0,75,190,-7.7,0.154,0.437
18,193,Anthony Mason,1610612766,CHH,31.0,80,250,2.5,0.162,0.552
19,292,Anthony Miller,1610612737,ATL,26.0,81,255,-2.8,0.15,0.571
20,1515,Anthony Parker,1610612755,PHI,23.0,78,215,-5.0,0.178,0.501
21,324,Anthony Peeler,1610612750,MIN,28.0,76,208,1.0,0.184,0.532
