,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,NET_RATING,USG_PCT,TS_PCT
0,1975,,,,,,,-39.2,0.205,0.461
1,920,A.C. Green,1610612747.0,LAL,36.0,81.0,225,8.1,0.111,0.482
2,1920,A.J. Bramlett,1610612739.0,CLE,23.0,82.0,227,-32.6,0.146,0.19
3,243,Aaron McKie,1610612755.0,PHI,27.0,77.0,209,0.1,0.172,0.497
4,1425,Aaron Williams,1610612764.0,WAS,28.0,81.0,225,2.2,0.18,0.572
5,228,Adam Keefe,1610612762.0,UTA,30.0,81.0,230,-3.3,0.149,0.463
6,1502,Adonal Foyle,1610612744.0,GSW,25.0,82.0,250,-9.8,0.127,0.5
7,1559,Adrian Griffin,1610612738.0,BOS,25.0,77.0,215,-1.1,0.129,0.503
8,1733,Al Harrington,1610612754.0,IND,20.0,81.0,254,6.0,0.201,0.524
9,673,Alan Henderson,1610612737.0,ATL,27.0,81.0,235,-6.7,0.194,0.503
10,1893,Aleksandar Radojevic,1610612761.0,TOR,23.0,87.0,245,-22.1,0.228,0.363
11,275,Allan Houston,1610612752.0,NYK,29.0,78.0,200,2.6,0.24,0.569
12,947,Allen Iverson,1610612755.0,PHI,25.0,72.0,165,1.2,0.339,0.496
13,297,Alonzo Mourning,1610612748.0,MIA,30.0,82.0,261,5.8,0.282,0.596
14,1541,Alvin Williams,1610612761.0,TOR,25.0,77.0,185,-4.8,0.198,0.463
15,1754,Andrae Patterson,1610612750.0,MIN,24.0,81.0,238,-9.8,0.099,0.75
16,1889,Andre Miller,1610612739.0,CLE,24.0,74.0,203,-1.6,0.222,0.517
17,692,Andrew DeClercq,1610612739.0,CLE,27.0,82.0,230,-2.6,0.149,0.53
18,457,Andrew Lang,1610612752.0,NYK,34.0,83.0,275,0.7,0.14,0.44
19,358,Anfernee Hardaway,1610612756.0,PHX,28.0,79.0,215,8.8,0.212,0.549
20,1712,Antawn Jamison,1610612744.0,GSW,24.0,81.0,223,-8.3,0.257,0.496
21,138,Anthony Avent,1610612746.0,LAC,30.0,81.0,240,-11.9,0.154,0.368
22,1853,Anthony Carter,1610612748.0,MIA,25.0,73.0,190,1.8,0.185,0.442
23,1533,Anthony Johnson,1610612753.0,ORL,25.0,75.0,190,-3.5,0.143,0.425
24,193,Anthony Mason,1610612766.0,CHH,33.0,80.0,270,3.2,0.145,0.56
25,292,Anthony Miller,1610612745.0,HOU,28.0,81.0,255,7.4,0.125,0.544
26,1515,Anthony Parker,1610612753.0,ORL,25.0,78.0,215,-7.3,0.162,0.461
27,324,Anthony Peeler,1610612750.0,MIN,30.0,76.0,208,-1.4,0.186,0.52
28,156,Antoine Carr,1610612763.0,VAN,38.0,81.0,225,-18.8,0.168,0.477
29,952,Antoine Walker,1610612738.0,BOS,23.0,81.0,245,-0.2,0.283,0.494
30,1498,Antonio Daniels,1610612759.0,SAS,25.0,76.0,205,8.7,0.174,0.541
31,213,Antonio Davis,1610612761.0,TOR,31.0,81.0,230,0.6,0.179,0.52
32,176,Antonio Harvey,1610612757.0,POR,29.0,83.0,225,13.1,0.168,0.581
33,226,Antonio Lang,1610612755.0,PHI,28.0,80.0,205,-13.4,0.111,0.366
34,686,Antonio McDyess,1610612743.0,DEN,25.0,81.0,220,-3.6,0.271,0.539
35,288,Armen Gilliam,1610612762.0,UTA,36.0,81.0,260,-4.7,0.234,0.486
36,717,Arvydas Sabonis,1610612757.0,POR,35.0,87.0,292,9.0,0.215,0.568
37,1506,Austin Croshere,1610612754.0,IND,25.0,81.0,235,8.2,0.212,0.553
38,422,Avery Johnson,1610612759.0,SAS,35.0,71.0,180,6.3,0.192,0.5
39,769,B.J. Armstrong,1610612741.0,CHI,32.0,74.0,185,-12.9,0.19,0.51
40,1884,Baron Davis,1610612766.0,CHH,21.0,75.0,210,1.7,0.188,0.486
41,989,Ben Davis,1610612756.0,PHX,27.0,81.0,245,-30.9,0.188,0.333
42,1112,Ben Wallace,1610612753.0,ORL,25.0,81.0,240,1.9,0.097,0.508
43,104,Benoit Benjamin,1610612739.0,CLE,35.0,84.0,250,46.4,0.189,0.333
44,223,Bill Curley,1610612744.0,GSW,28.0,81.0,245,-14.1,0.141,0.481
45,82,Bill Wennington,1610612758.0,SAC,37.0,84.0,245,-7.8,0.169,0.335
46,182,Billy Owens,1610612744.0,GSW,31.0,81.0,225,-2.7,0.162,0.462
47,902,Bimbo Coles,1610612737.0,ATL,32.0,74.0,182,-5.5,0.175,0.494
48,448,Bo Outlaw,1610612753.0,ORL,29.0,80.0,210,6.0,0.1,0.597
49,682,Bob Sura,1610612739.0,CLE,27.0,77.0,200,-3.6,0.208,0.545
50,1517,Bobby Jackson,1610612750.0,MIN,27.0,73.0,185,-2.4,0.195,0.474
51,184,Bobby Phills,1610612766.0,CHH,30.0,77.0,210,0.8,0.219,0.524
52,1719,Bonzi Wells,1610612757.0,POR,23.0,77.0,210,6.2,0.252,0.54
53,1802,Brad Miller,1610612766.0,CHH,24.0,84.0,261,9.9,0.19,0.558
54,699,Brent Barry,1610612760.0,SEA,28.0,78.0,195,0.6,0.15,0.609
55,85,Brent Price,1610612763.0,VAN,31.0,73.0,185,-3.7,0.194,0.518
56,1510,Brevin Knight,1610612739.0,CLE,24.0,70.0,170,-2.6,0.191,0.471
57,258,Brian Grant,1610612757.0,POR,28.0,81.0,254,4.9,0.178,0.54
58,216,Brian Shaw,1610612747.0,LAL,34.0,78.0,200,5.6,0.147,0.441
59,1730,Brian Skinner,1610612746.0,LAC,24.0,81.0,255,-6.9,0.115,0.55
60,1477,Bruce Bowen,1610612748.0,MIA,29.0,79.0,200,3.0,0.125,0.46
61,1743,Bruno Sundov,1610612742.0,DAL,20.0,86.0,220,-10.3,0.242,0.408
62,735,Bryant Reeves,1610612763.0,VAN,27.0,84.0,275,-5.8,0.193,0.481
63,179,Bryant Stith,1610612743.0,DEN,29.0,77.0,208,1.7,0.162,0.568
64,1724,Bryce Drew,1610612745.0,HOU,25.0,75.0,185,1.4,0.17,0.481
65,935,Bryon Russell,1610612762.0,UTA,29.0,79.0,225,8.9,0.184,0.55
66,1898,Cal Bowdler,1610612737.0,ATL,23.0,82.0,245,-13.0,0.156,0.463
67,384,Calbert Cheaney,1610612738.0,BOS,28.0,79.0,215,-3.7,0.112,0.473
68,1916,Calvin Booth,1610612764.0,WAS,24.0,83.0,241,-2.7,0.184,0.403
69,435,Carlos Rogers,1610612745.0,HOU,29.0,83.0,232,-10.7,0.179,0.549
70,76,Cedric Ceballos,1610612742.0,DAL,30.0,79.0,220,-2.4,0.263,0.516
71,1538,Cedric Henderson,1610612739.0,CLE,25.0,79.0,225,-6.3,0.176,0.441
72,787,Charles Barkley,1610612745.0,HOU,37.0,78.0,252,-2.4,0.216,0.534
73,891,Charles Oakley,1610612761.0,TOR,36.0,81.0,245,0.9,0.137,0.459
74,1869,Charles R. Jones,1610612746.0,LAC,24.0,75.0,180,-14.6,0.159,0.445
75,369,Charlie Ward,1610612752.0,NYK,29.0,74.0,190,4.4,0.135,0.559
76,1497,Chauncey Billups,1610612743.0,DEN,23.0,75.0,202,-3.8,0.207,0.465
