,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,NET_RATING,USG_PCT,TS_PCT
0,243,Aaron McKie,1610612747,LAL,33.0,77,209,-6.2,0.06,0.272
1,101223,Aaron Miles,1610612744,GSW,23.0,73,190,-3.9,0.113,0.405
2,1425,Aaron Williams,1610612740,NOK,34.0,81,235,-3.2,0.138,0.551
3,1502,Adonal Foyle,1610612744,GSW,31.0,82,270,-0.3,0.102,0.524
4,1559,Adrian Griffin,1610612742,DAL,31.0,77,230,9.1,0.101,0.521
5,1733,Al Harrington,1610612737,ATL,26.0,81,245,-5.8,0.26,0.513
6,2744,Al Jefferson,1610612738,BOS,21.0,82,265,-4.1,0.22,0.53
7,101187,Alan Anderson,1610612766,CHA,23.0,78,220,-0.3,0.182,0.52
8,673,Alan Henderson,1610612739,CLE,33.0,81,240,-3.4,0.118,0.564
9,101165,Alex Acker,1610612765,DET,23.0,77,185,-44.4,0.228,0.281
10,2637,Alex Scales,1610612759,SAS,27.0,76,195,0.0,0.0,0.0
11,947,Allen Iverson,1610612755,PHI,31.0,72,165,0.8,0.354,0.543
12,297,Alonzo Mourning,1610612748,MIA,36.0,82,261,10.5,0.175,0.615
13,1541,Alvin Williams,1610612761,TOR,31.0,77,195,-24.3,0.169,0.129
14,2405,Amar'e Stoudemire,1610612756,PHX,23.0,82,245,-2.3,0.277,0.42
15,101161,Amir Johnson,1610612765,DET,19.0,81,210,-24.1,0.17,0.85
16,2760,Anderson Varejao,1610612739,CLE,23.0,82,240,8.0,0.139,0.541
17,101154,Andray Blatche,1610612764,WAS,19.0,83,235,-2.6,0.222,0.45
18,2857,Andre Barrett,1610612761,TOR,24.0,70,173,-4.7,0.188,0.398
19,2738,Andre Iguodala,1610612755,PHI,22.0,78,207,1.2,0.147,0.598
20,1889,Andre Miller,1610612743,DEN,30.0,74,205,3.1,0.202,0.532
21,101261,Andre Owens,1610612762,UTA,25.0,76,200,-10.0,0.203,0.421
22,1905,Andrei Kirilenko,1610612762,UTA,25.0,81,225,0.6,0.206,0.556
23,2804,Andres Nocioni,1610612741,CHI,26.0,79,225,-1.3,0.212,0.567
24,101106,Andrew Bogut,1610612749,MIL,21.0,84,245,0.8,0.159,0.555
25,101115,Andrew Bynum,1610612747,LAL,18.0,84,275,-4.0,0.152,0.394
26,2740,Andris Biedrins,1610612744,GSW,20.0,83,245,1.3,0.112,0.595
27,358,Anfernee Hardaway,1610612752,NYK,34.0,79,215,5.2,0.139,0.336
28,1712,Antawn Jamison,1610612764,WAS,30.0,81,235,2.5,0.236,0.518
29,1853,Anthony Carter,1610612750,MIN,31.0,74,195,-3.3,0.16,0.465
30,924,Anthony Goldwire,1610612746,LAC,34.0,74,182,-0.7,0.179,0.143
31,101219,Anthony Grundy,1610612737,ATL,27.0,75,185,10.7,0.22,0.589
